complaint_id,department,language,complaint_text,sentiment,urgency_score,state,district
HLT_EN_00030,Health Services,English,Medical equipment not working,Neutral,0.46,Tamil Nadu,Coimbatore
HLT_EN_00031,Health Services,English,Hospital staff behaving rudely,Negative,0.68,Tamil Nadu,Karur
HLT_EN_00032,Health Services,English,Doctor not available in primary health center,Neutral,0.42,Tamil Nadu,Trichy
HLT_EN_00033,Health Services,English,Doctor not available in primary health center,Neutral,0.36,Tamil Nadu,Salem
HLT_EN_00034,Health Services,English,Ambulance service delayed,Neutral,0.48,Tamil Nadu,Salem
HLT_EN_00035,Health Services,English,No beds available for patients,Neutral,0.46,Tamil Nadu,Trichy
HLT_EN_00036,Health Services,English,Ambulance service delayed,Neutral,0.32,Tamil Nadu,Erode
HLT_EN_00037,Health Services,English,Doctor not available in primary health center,Negative,0.98,Tamil Nadu,Coimbatore
HLT_EN_00038,Health Services,English,Doctor not available in primary health center,Negative,0.91,Tamil Nadu,Karur
HLT_EN_00039,Health Services,English,Long waiting time in hospital,Neutral,0.35,Tamil Nadu,Trichy
HLT_EN_00040,Health Services,English,Ambulance service delayed,Neutral,0.31,Tamil Nadu,Trichy
HLT_EN_00041,Health Services,English,Medical equipment not working,Negative,0.82,Tamil Nadu,Salem
HLT_EN_00042,Health Services,English,Government hospital lacks basic medicines,Neutral,0.56,Tamil Nadu,Salem
HLT_EN_00043,Health Services,English,Poor hygiene maintained in hospital,Neutral,0.38,Tamil Nadu,Karur
HLT_EN_00044,Health Services,English,Long waiting time in hospital,Neutral,0.49,Tamil Nadu,Salem
HLT_EN_00045,Health Services,English,Poor hygiene maintained in hospital,Negative,0.95,Tamil Nadu,Karur
HLT_EN_00046,Health Services,English,Doctor not available in primary health center,Neutral,0.55,Tamil Nadu,Coimbatore
HLT_EN_00047,Health Services,English,Poor hygiene maintained in hospital,Negative,0.77,Tamil Nadu,Erode
HLT_EN_00048,Health Services,English,Poor hygiene maintained in hospital,Negative,0.68,Tamil Nadu,Trichy
HLT_EN_00049,Health Services,English,Emergency ward not functioning properly,Negative,0.74,Tamil Nadu,Coimbatore
HLT_EN_00050,Health Services,English,No beds available for patients,Neutral,0.55,Tamil Nadu,Coimbatore
HLT_EN_00051,Health Services,English,Poor hygiene maintained in hospital,Negative,0.84,Tamil Nadu,Salem
HLT_EN_00052,Health Services,English,Ambulance service delayed,Neutral,0.4,Tamil Nadu,Salem
HLT_EN_00053,Health Services,English,No beds available for patients,Negative,0.69,Tamil Nadu,Salem
HLT_EN_00054,Health Services,English,Doctor not available in primary health center,Negative,0.75,Tamil Nadu,Trichy
HLT_EN_00055,Health Services,English,Poor hygiene maintained in hospital,Neutral,0.43,Tamil Nadu,Karur
HLT_EN_00056,Health Services,English,Hospital staff behaving rudely,Neutral,0.56,Tamil Nadu,Coimbatore
HLT_EN_00057,Health Services,English,Government hospital lacks basic medicines,Neutral,0.35,Tamil Nadu,Coimbatore
HLT_EN_00058,Health Services,English,Long waiting time in hospital,Negative,0.78,Tamil Nadu,Erode
HLT_EN_00059,Health Services,English,Ambulance service delayed,Neutral,0.42,Tamil Nadu,Trichy
HLT_EN_00060,Health Services,English,Vaccination services not available,Negative,0.73,Tamil Nadu,Karur
HLT_EN_00061,Health Services,English,Hospital staff behaving rudely,Negative,0.84,Tamil Nadu,Erode
HLT_EN_00062,Health Services,English,Hospital staff behaving rudely,Negative,0.66,Tamil Nadu,Erode
HLT_EN_00063,Health Services,English,Vaccination services not available,Neutral,0.48,Tamil Nadu,Trichy
HLT_EN_00064,Health Services,English,Hospital staff behaving rudely,Neutral,0.4,Tamil Nadu,Erode
HLT_EN_00065,Health Services,English,Long waiting time in hospital,Negative,1.0,Tamil Nadu,Coimbatore
HLT_EN_00066,Health Services,English,Ambulance service delayed,Neutral,0.5,Tamil Nadu,Trichy
HLT_EN_00067,Health Services,English,No beds available for patients,Neutral,0.36,Tamil Nadu,Coimbatore
HLT_EN_00068,Health Services,English,Long waiting time in hospital,Negative,0.84,Tamil Nadu,Coimbatore
HLT_EN_00069,Health Services,English,Hospital staff behaving rudely,Negative,0.63,Tamil Nadu,Karur
HLT_EN_00070,Health Services,English,Government hospital lacks basic medicines,Neutral,0.59,Tamil Nadu,Coimbatore
HLT_EN_00071,Health Services,English,Ambulance service delayed,Negative,0.78,Tamil Nadu,Erode
HLT_EN_00072,Health Services,English,Hospital staff behaving rudely,Neutral,0.39,Tamil Nadu,Trichy
HLT_EN_00073,Health Services,English,Ambulance service delayed,Neutral,0.4,Tamil Nadu,Karur
HLT_EN_00074,Health Services,English,No beds available for patients,Neutral,0.33,Tamil Nadu,Coimbatore
HLT_EN_00075,Health Services,English,Poor hygiene maintained in hospital,Negative,0.91,Tamil Nadu,Erode
HLT_EN_00076,Health Services,English,Hospital staff behaving rudely,Neutral,0.42,Tamil Nadu,Salem
HLT_EN_00077,Health Services,English,Poor hygiene maintained in hospital,Neutral,0.57,Tamil Nadu,Erode
HLT_EN_00078,Health Services,English,Medical equipment not working,Neutral,0.53,Tamil Nadu,Salem
HLT_EN_00079,Health Services,English,Poor hygiene maintained in hospital,Neutral,0.42,Tamil Nadu,Salem
HLT_EN_00080,Health Services,English,Government hospital lacks basic medicines,Neutral,0.49,Tamil Nadu,Trichy
HLT_EN_00081,Health Services,English,Ambulance service delayed,Negative,0.67,Tamil Nadu,Karur
HLT_EN_00082,Health Services,English,Government hospital lacks basic medicines,Neutral,0.31,Tamil Nadu,Coimbatore
HLT_EN_00083,Health Services,English,Hospital staff behaving rudely,Negative,0.77,Tamil Nadu,Erode
HLT_EN_00084,Health Services,English,Long waiting time in hospital,Neutral,0.42,Tamil Nadu,Trichy
HLT_EN_00085,Health Services,English,Long waiting time in hospital,Neutral,0.59,Tamil Nadu,Trichy
HLT_EN_00086,Health Services,English,No beds available for patients,Neutral,0.42,Tamil Nadu,Trichy
HLT_EN_00087,Health Services,English,Emergency ward not functioning properly,Neutral,0.35,Tamil Nadu,Coimbatore
HLT_EN_00088,Health Services,English,Medical equipment not working,Neutral,0.38,Tamil Nadu,Coimbatore
HLT_EN_00089,Health Services,English,Doctor not available in primary health center,Negative,0.77,Tamil Nadu,Karur
HLT_EN_00090,Health Services,English,Doctor not available in primary health center,Neutral,0.37,Tamil Nadu,Karur
HLT_EN_00091,Health Services,English,Ambulance service delayed,Neutral,0.44,Tamil Nadu,Trichy
HLT_EN_00092,Health Services,English,Ambulance service delayed,Negative,0.66,Tamil Nadu,Salem
HLT_EN_00093,Health Services,English,Medical equipment not working,Negative,0.82,Tamil Nadu,Karur
HLT_EN_00094,Health Services,English,Long waiting time in hospital,Negative,0.78,Tamil Nadu,Trichy
HLT_EN_00095,Health Services,English,Medical equipment not working,Negative,0.73,Tamil Nadu,Karur
HLT_EN_00096,Health Services,English,Ambulance service delayed,Neutral,0.3,Tamil Nadu,Erode
HLT_EN_00097,Health Services,English,Government hospital lacks basic medicines,Neutral,0.56,Tamil Nadu,Trichy
HLT_EN_00098,Health Services,English,Ambulance service delayed,Negative,0.82,Tamil Nadu,Coimbatore
HLT_EN_00099,Health Services,English,Poor hygiene maintained in hospital,Neutral,0.53,Tamil Nadu,Coimbatore
HLT_EN_00100,Health Services,English,Poor hygiene maintained in hospital,Negative,0.94,Tamil Nadu,Erode
HLT_EN_00101,Health Services,English,Medical equipment not working,Neutral,0.54,Tamil Nadu,Erode
HLT_EN_00102,Health Services,English,Ambulance service delayed,Neutral,0.34,Tamil Nadu,Salem
HLT_EN_00103,Health Services,English,No beds available for patients,Negative,0.67,Tamil Nadu,Trichy
HLT_EN_00104,Health Services,English,Ambulance service delayed,Neutral,0.54,Tamil Nadu,Salem
HLT_EN_00105,Health Services,English,Ambulance service delayed,Negative,0.93,Tamil Nadu,Salem
HLT_EN_00106,Health Services,English,Vaccination services not available,Negative,0.92,Tamil Nadu,Trichy
HLT_EN_00107,Health Services,English,Long waiting time in hospital,Negative,0.65,Tamil Nadu,Karur
HLT_EN_00108,Health Services,English,Ambulance service delayed,Neutral,0.45,Tamil Nadu,Salem
HLT_EN_00109,Health Services,English,Government hospital lacks basic medicines,Neutral,0.5,Tamil Nadu,Trichy
HLT_EN_00110,Health Services,English,No beds available for patients,Negative,0.82,Tamil Nadu,Trichy
HLT_EN_00111,Health Services,English,Hospital staff behaving rudely,Neutral,0.34,Tamil Nadu,Erode
HLT_EN_00112,Health Services,English,Ambulance service delayed,Neutral,0.36,Tamil Nadu,Salem
HLT_EN_00113,Health Services,English,Long waiting time in hospital,Neutral,0.34,Tamil Nadu,Karur
HLT_EN_00114,Health Services,English,Medical equipment not working,Negative,0.68,Tamil Nadu,Coimbatore
HLT_EN_00115,Health Services,English,Doctor not available in primary health center,Negative,0.91,Tamil Nadu,Coimbatore
HLT_EN_00116,Health Services,English,Emergency ward not functioning properly,Negative,0.74,Tamil Nadu,Erode
HLT_EN_00117,Health Services,English,Medical equipment not working,Negative,0.98,Tamil Nadu,Salem
HLT_EN_00118,Health Services,English,Government hospital lacks basic medicines,Negative,0.88,Tamil Nadu,Erode
HLT_EN_00119,Health Services,English,Government hospital lacks basic medicines,Neutral,0.35,Tamil Nadu,Trichy
HLT_EN_00120,Health Services,English,Long waiting time in hospital,Neutral,0.32,Tamil Nadu,Salem
HLT_EN_00121,Health Services,English,Poor hygiene maintained in hospital,Neutral,0.34,Tamil Nadu,Erode
HLT_EN_00122,Health Services,English,Long waiting time in hospital,Neutral,0.43,Tamil Nadu,Trichy
HLT_EN_00123,Health Services,English,Poor hygiene maintained in hospital,Neutral,0.37,Tamil Nadu,Salem
HLT_EN_00124,Health Services,English,Long waiting time in hospital,Neutral,0.56,Tamil Nadu,Coimbatore
HLT_EN_00125,Health Services,English,Government hospital lacks basic medicines,Negative,0.81,Tamil Nadu,Trichy
HLT_EN_00126,Health Services,English,Government hospital lacks basic medicines,Neutral,0.35,Tamil Nadu,Coimbatore
HLT_EN_00127,Health Services,English,Government hospital lacks basic medicines,Negative,0.95,Tamil Nadu,Karur
HLT_EN_00128,Health Services,English,Poor hygiene maintained in hospital,Neutral,0.52,Tamil Nadu,Karur
HLT_EN_00129,Health Services,English,Government hospital lacks basic medicines,Neutral,0.33,Tamil Nadu,Karur
HLT_EN_00130,Health Services,English,Vaccination services not available,Neutral,0.39,Tamil Nadu,Karur
HLT_EN_00131,Health Services,English,Government hospital lacks basic medicines,Negative,0.8,Tamil Nadu,Coimbatore
HLT_EN_00132,Health Services,English,Poor hygiene maintained in hospital,Negative,0.92,Tamil Nadu,Salem
HLT_EN_00133,Health Services,English,No beds available for patients,Negative,0.99,Tamil Nadu,Karur
HLT_EN_00134,Health Services,English,Government hospital lacks basic medicines,Negative,0.62,Tamil Nadu,Salem
HLT_EN_00135,Health Services,English,Ambulance service delayed,Neutral,0.55,Tamil Nadu,Karur
HLT_EN_00136,Health Services,English,Doctor not available in primary health center,Negative,0.75,Tamil Nadu,Erode
HLT_EN_00137,Health Services,English,No beds available for patients,Neutral,0.38,Tamil Nadu,Trichy
HLT_EN_00138,Health Services,English,Doctor not available in primary health center,Neutral,0.5,Tamil Nadu,Salem
HLT_EN_00139,Health Services,English,Emergency ward not functioning properly,Neutral,0.55,Tamil Nadu,Trichy
HLT_EN_00140,Health Services,English,No beds available for patients,Negative,0.68,Tamil Nadu,Trichy
HLT_EN_00141,Health Services,English,Medical equipment not working,Neutral,0.4,Tamil Nadu,Salem
HLT_EN_00142,Health Services,English,Medical equipment not working,Neutral,0.42,Tamil Nadu,Salem
HLT_EN_00143,Health Services,English,Ambulance service delayed,Negative,0.71,Tamil Nadu,Erode
HLT_EN_00144,Health Services,English,Doctor not available in primary health center,Negative,0.82,Tamil Nadu,Coimbatore
HLT_EN_00145,Health Services,English,Vaccination services not available,Neutral,0.47,Tamil Nadu,Erode
HLT_EN_00146,Health Services,English,Doctor not available in primary health center,Neutral,0.31,Tamil Nadu,Trichy
HLT_EN_00147,Health Services,English,Government hospital lacks basic medicines,Neutral,0.56,Tamil Nadu,Erode
HLT_EN_00148,Health Services,English,No beds available for patients,Neutral,0.41,Tamil Nadu,Erode
HLT_EN_00149,Health Services,English,Emergency ward not functioning properly,Negative,0.78,Tamil Nadu,Salem
HLT_EN_00150,Health Services,English,Hospital staff behaving rudely,Neutral,0.52,Tamil Nadu,Coimbatore
HLT_EN_00151,Health Services,English,Vaccination services not available,Negative,0.7,Tamil Nadu,Karur
HLT_EN_00152,Health Services,English,No beds available for patients,Neutral,0.51,Tamil Nadu,Erode
HLT_EN_00153,Health Services,English,Emergency ward not functioning properly,Neutral,0.53,Tamil Nadu,Karur
HLT_EN_00154,Health Services,English,Medical equipment not working,Negative,0.86,Tamil Nadu,Salem
HLT_EN_00155,Health Services,English,No beds available for patients,Neutral,0.38,Tamil Nadu,Salem
HLT_EN_00156,Health Services,English,No beds available for patients,Negative,0.63,Tamil Nadu,Salem
HLT_EN_00157,Health Services,English,Long waiting time in hospital,Neutral,0.5,Tamil Nadu,Salem
HLT_EN_00158,Health Services,English,Government hospital lacks basic medicines,Negative,0.84,Tamil Nadu,Trichy
HLT_EN_00159,Health Services,English,Poor hygiene maintained in hospital,Negative,0.77,Tamil Nadu,Karur
HLT_EN_00160,Health Services,English,Long waiting time in hospital,Neutral,0.48,Tamil Nadu,Coimbatore
HLT_EN_00161,Health Services,English,Ambulance service delayed,Neutral,0.39,Tamil Nadu,Karur
HLT_EN_00162,Health Services,English,Emergency ward not functioning properly,Negative,0.81,Tamil Nadu,Erode
HLT_EN_00163,Health Services,English,No beds available for patients,Neutral,0.31,Tamil Nadu,Erode
HLT_EN_00164,Health Services,English,Emergency ward not functioning properly,Negative,0.61,Tamil Nadu,Erode
HLT_EN_00165,Health Services,English,Ambulance service delayed,Neutral,0.34,Tamil Nadu,Karur
HLT_EN_00166,Health Services,English,Long waiting time in hospital,Neutral,0.53,Tamil Nadu,Trichy
HLT_EN_00167,Health Services,English,Ambulance service delayed,Neutral,0.31,Tamil Nadu,Karur
HLT_EN_00168,Health Services,English,Ambulance service delayed,Neutral,0.57,Tamil Nadu,Salem
HLT_EN_00169,Health Services,English,Long waiting time in hospital,Neutral,0.52,Tamil Nadu,Salem
HLT_EN_00170,Health Services,English,Poor hygiene maintained in hospital,Neutral,0.37,Tamil Nadu,Erode
HLT_EN_00171,Health Services,English,Long waiting time in hospital,Negative,0.77,Tamil Nadu,Salem
HLT_EN_00172,Health Services,English,Ambulance service delayed,Neutral,0.5,Tamil Nadu,Trichy
HLT_EN_00173,Health Services,English,No beds available for patients,Negative,0.6,Tamil Nadu,Karur
HLT_EN_00174,Health Services,English,Doctor not available in primary health center,Negative,0.78,Tamil Nadu,Erode
HLT_EN_00175,Health Services,English,Doctor not available in primary health center,Neutral,0.58,Tamil Nadu,Coimbatore
HLT_EN_00176,Health Services,English,Vaccination services not available,Neutral,0.34,Tamil Nadu,Karur
HLT_EN_00177,Health Services,English,Ambulance service delayed,Neutral,0.54,Tamil Nadu,Salem
HLT_EN_00178,Health Services,English,Doctor not available in primary health center,Neutral,0.33,Tamil Nadu,Salem
HLT_EN_00179,Health Services,English,Medical equipment not working,Negative,0.73,Tamil Nadu,Salem
HLT_EN_00180,Health Services,English,Hospital staff behaving rudely,Negative,0.61,Tamil Nadu,Salem
HLT_EN_00181,Health Services,English,Long waiting time in hospital,Neutral,0.53,Tamil Nadu,Trichy
HLT_EN_00182,Health Services,English,Ambulance service delayed,Negative,0.69,Tamil Nadu,Coimbatore
HLT_EN_00183,Health Services,English,Vaccination services not available,Negative,0.65,Tamil Nadu,Coimbatore
HLT_EN_00184,Health Services,English,Poor hygiene maintained in hospital,Neutral,0.57,Tamil Nadu,Trichy
HLT_EN_00185,Health Services,English,Hospital staff behaving rudely,Neutral,0.35,Tamil Nadu,Trichy
HLT_EN_00186,Health Services,English,Doctor not available in primary health center,Negative,0.94,Tamil Nadu,Erode
HLT_EN_00187,Health Services,English,Government hospital lacks basic medicines,Negative,0.73,Tamil Nadu,Erode
HLT_EN_00188,Health Services,English,Medical equipment not working,Neutral,0.58,Tamil Nadu,Salem
HLT_EN_00189,Health Services,English,Emergency ward not functioning properly,Negative,0.67,Tamil Nadu,Coimbatore
HLT_EN_00190,Health Services,English,Vaccination services not available,Negative,0.99,Tamil Nadu,Salem
HLT_EN_00191,Health Services,English,Government hospital lacks basic medicines,Neutral,0.42,Tamil Nadu,Karur
HLT_EN_00192,Health Services,English,Ambulance service delayed,Neutral,0.56,Tamil Nadu,Trichy
HLT_EN_00193,Health Services,English,Hospital staff behaving rudely,Negative,0.96,Tamil Nadu,Salem
HLT_EN_00194,Health Services,English,Medical equipment not working,Neutral,0.47,Tamil Nadu,Salem
HLT_EN_00195,Health Services,English,Medical equipment not working,Neutral,0.43,Tamil Nadu,Trichy
HLT_EN_00196,Health Services,English,No beds available for patients,Neutral,0.52,Tamil Nadu,Trichy
HLT_EN_00197,Health Services,English,Ambulance service delayed,Negative,0.76,Tamil Nadu,Salem
HLT_EN_00198,Health Services,English,Ambulance service delayed,Negative,0.83,Tamil Nadu,Karur
HLT_EN_00199,Health Services,English,Hospital staff behaving rudely,Negative,0.83,Tamil Nadu,Karur
HLT_EN_00200,Health Services,English,Ambulance service delayed,Neutral,0.49,Tamil Nadu,Salem
HLT_EN_00201,Health Services,English,Doctor not available in primary health center,Negative,0.9,Tamil Nadu,Trichy
HLT_EN_00202,Health Services,English,Poor hygiene maintained in hospital,Negative,0.71,Tamil Nadu,Coimbatore
HLT_EN_00203,Health Services,English,Ambulance service delayed,Neutral,0.48,Tamil Nadu,Coimbatore
HLT_EN_00204,Health Services,English,Poor hygiene maintained in hospital,Negative,0.74,Tamil Nadu,Erode
HLT_EN_00205,Health Services,English,Medical equipment not working,Neutral,0.5,Tamil Nadu,Karur
HLT_EN_00206,Health Services,English,Hospital staff behaving rudely,Negative,1.0,Tamil Nadu,Erode
HLT_EN_00207,Health Services,English,Medical equipment not working,Neutral,0.36,Tamil Nadu,Erode
HLT_EN_00208,Health Services,English,Hospital staff behaving rudely,Negative,0.74,Tamil Nadu,Karur
HLT_EN_00209,Health Services,English,Long waiting time in hospital,Neutral,0.42,Tamil Nadu,Erode
HLT_EN_00210,Health Services,English,Government hospital lacks basic medicines,Neutral,0.51,Tamil Nadu,Trichy
HLT_EN_00211,Health Services,English,Emergency ward not functioning properly,Neutral,0.38,Tamil Nadu,Karur
HLT_EN_00212,Health Services,English,Vaccination services not available,Neutral,0.31,Tamil Nadu,Trichy
HLT_EN_00213,Health Services,English,Long waiting time in hospital,Negative,0.7,Tamil Nadu,Coimbatore
HLT_EN_00214,Health Services,English,Hospital staff behaving rudely,Negative,0.81,Tamil Nadu,Coimbatore
HLT_EN_00215,Health Services,English,No beds available for patients,Negative,0.75,Tamil Nadu,Karur
HLT_EN_00216,Health Services,English,Government hospital lacks basic medicines,Negative,0.73,Tamil Nadu,Karur
HLT_EN_00217,Health Services,English,Poor hygiene maintained in hospital,Neutral,0.39,Tamil Nadu,Salem
HLT_EN_00218,Health Services,English,Hospital staff behaving rudely,Neutral,0.48,Tamil Nadu,Trichy
HLT_EN_00219,Health Services,English,Vaccination services not available,Negative,0.81,Tamil Nadu,Erode
HLT_EN_00220,Health Services,English,Emergency ward not functioning properly,Neutral,0.32,Tamil Nadu,Erode
HLT_EN_00221,Health Services,English,Doctor not available in primary health center,Neutral,0.51,Tamil Nadu,Karur
HLT_EN_00222,Health Services,English,Medical equipment not working,Negative,0.75,Tamil Nadu,Trichy
HLT_EN_00223,Health Services,English,Emergency ward not functioning properly,Neutral,0.43,Tamil Nadu,Salem
HLT_EN_00224,Health Services,English,Hospital staff behaving rudely,Negative,0.68,Tamil Nadu,Salem
HLT_EN_00225,Health Services,English,Ambulance service delayed,Neutral,0.32,Tamil Nadu,Erode
HLT_EN_00226,Health Services,English,Government hospital lacks basic medicines,Negative,0.72,Tamil Nadu,Coimbatore
HLT_EN_00227,Health Services,English,Hospital staff behaving rudely,Neutral,0.42,Tamil Nadu,Trichy
HLT_EN_00228,Health Services,English,Medical equipment not working,Negative,0.63,Tamil Nadu,Erode
HLT_EN_00229,Health Services,English,Medical equipment not working,Negative,0.61,Tamil Nadu,Erode
HLT_EN_00230,Health Services,English,Ambulance service delayed,Neutral,0.47,Tamil Nadu,Coimbatore
HLT_EN_00231,Health Services,English,Medical equipment not working,Neutral,0.58,Tamil Nadu,Coimbatore
HLT_EN_00232,Health Services,English,No beds available for patients,Neutral,0.32,Tamil Nadu,Coimbatore
HLT_EN_00233,Health Services,English,Doctor not available in primary health center,Neutral,0.33,Tamil Nadu,Coimbatore
HLT_EN_00234,Health Services,English,No beds available for patients,Negative,0.95,Tamil Nadu,Salem
HLT_EN_00235,Health Services,English,Emergency ward not functioning properly,Negative,0.64,Tamil Nadu,Trichy
HLT_EN_00236,Health Services,English,Medical equipment not working,Neutral,0.37,Tamil Nadu,Trichy
HLT_EN_00237,Health Services,English,No beds available for patients,Negative,0.83,Tamil Nadu,Salem
HLT_EN_00238,Health Services,English,Vaccination services not available,Negative,0.95,Tamil Nadu,Trichy
HLT_EN_00239,Health Services,English,Medical equipment not working,Neutral,0.54,Tamil Nadu,Erode
HLT_EN_00240,Health Services,English,Ambulance service delayed,Negative,0.77,Tamil Nadu,Erode
HLT_EN_00241,Health Services,English,Ambulance service delayed,Negative,0.75,Tamil Nadu,Erode
HLT_EN_00242,Health Services,English,No beds available for patients,Neutral,0.36,Tamil Nadu,Salem
HLT_EN_00243,Health Services,English,Emergency ward not functioning properly,Negative,0.75,Tamil Nadu,Erode
HLT_EN_00244,Health Services,English,Medical equipment not working,Negative,0.71,Tamil Nadu,Salem
HLT_EN_00245,Health Services,English,No beds available for patients,Neutral,0.51,Tamil Nadu,Salem
HLT_EN_00246,Health Services,English,Doctor not available in primary health center,Neutral,0.34,Tamil Nadu,Salem
HLT_EN_00247,Health Services,English,Ambulance service delayed,Neutral,0.54,Tamil Nadu,Salem
HLT_EN_00248,Health Services,English,Poor hygiene maintained in hospital,Neutral,0.41,Tamil Nadu,Salem
HLT_EN_00249,Health Services,English,Government hospital lacks basic medicines,Neutral,0.43,Tamil Nadu,Coimbatore
HLT_EN_00250,Health Services,English,Poor hygiene maintained in hospital,Neutral,0.39,Tamil Nadu,Trichy
HLT_EN_00251,Health Services,English,Poor hygiene maintained in hospital,Neutral,0.43,Tamil Nadu,Coimbatore
HLT_EN_00252,Health Services,English,Poor hygiene maintained in hospital,Negative,0.99,Tamil Nadu,Coimbatore
HLT_EN_00253,Health Services,English,Medical equipment not working,Negative,0.68,Tamil Nadu,Erode
HLT_EN_00254,Health Services,English,Medical equipment not working,Negative,0.78,Tamil Nadu,Karur
HLT_EN_00255,Health Services,English,Government hospital lacks basic medicines,Negative,0.95,Tamil Nadu,Erode
HLT_EN_00256,Health Services,English,Hospital staff behaving rudely,Neutral,0.33,Tamil Nadu,Erode
HLT_EN_00257,Health Services,English,Hospital staff behaving rudely,Neutral,0.34,Tamil Nadu,Salem
HLT_EN_00258,Health Services,English,Hospital staff behaving rudely,Neutral,0.44,Tamil Nadu,Karur
HLT_EN_00259,Health Services,English,Ambulance service delayed,Negative,0.77,Tamil Nadu,Trichy
HLT_EN_00260,Health Services,English,Long waiting time in hospital,Neutral,0.38,Tamil Nadu,Karur
HLT_EN_00261,Health Services,English,Doctor not available in primary health center,Negative,0.67,Tamil Nadu,Karur
HLT_EN_00262,Health Services,English,Emergency ward not functioning properly,Neutral,0.4,Tamil Nadu,Trichy
HLT_EN_00263,Health Services,English,Hospital staff behaving rudely,Neutral,0.42,Tamil Nadu,Salem
HLT_EN_00264,Health Services,English,Long waiting time in hospital,Neutral,0.54,Tamil Nadu,Karur
HLT_EN_00265,Health Services,English,Medical equipment not working,Neutral,0.42,Tamil Nadu,Coimbatore
HLT_EN_00266,Health Services,English,Poor hygiene maintained in hospital,Neutral,0.55,Tamil Nadu,Salem
HLT_EN_00267,Health Services,English,Hospital staff behaving rudely,Neutral,0.47,Tamil Nadu,Trichy
HLT_EN_00268,Health Services,English,Medical equipment not working,Neutral,0.48,Tamil Nadu,Salem
HLT_EN_00269,Health Services,English,Ambulance service delayed,Negative,0.87,Tamil Nadu,Salem
HLT_EN_00270,Health Services,English,Vaccination services not available,Negative,0.88,Tamil Nadu,Salem
HLT_EN_00271,Health Services,English,Medical equipment not working,Neutral,0.3,Tamil Nadu,Erode
HLT_EN_00272,Health Services,English,Ambulance service delayed,Negative,1.0,Tamil Nadu,Karur
HLT_EN_00273,Health Services,English,Poor hygiene maintained in hospital,Negative,0.71,Tamil Nadu,Coimbatore
HLT_EN_00274,Health Services,English,Emergency ward not functioning properly,Neutral,0.53,Tamil Nadu,Karur
HLT_EN_00275,Health Services,English,No beds available for patients,Neutral,0.4,Tamil Nadu,Erode
