complaint_id,department,language,complaint_text,sentiment,urgency_score,state,district
HLT_TA_00027,Health Services,Tamil,நோயாளிகளுக்கு படுக்கைகள் கிடைக்கவில்லை,Negative,0.76,Tamil Nadu,Coimbatore
HLT_TA_00028,Health Services,Tamil,தடுப்பூசி சேவைகள் கிடைக்கவில்லை,Negative,0.88,Tamil Nadu,Erode
HLT_TA_00029,Health Services,Tamil,அரசு மருத்துவமனையில் அடிப்படை மருந்துகள் இல்லை,Negative,0.75,Tamil Nadu,Karur
HLT_TA_00030,Health Services,Tamil,அவசர சிகிச்சை பிரிவு சரியாக செயல்படவில்லை,Negative,0.63,Tamil Nadu,Coimbatore
HLT_TA_00031,Health Services,Tamil,மருத்துவமனையில் சுத்தம் சரியாக இல்லை,Neutral,0.43,Tamil Nadu,Salem
HLT_TA_00032,Health Services,Tamil,நோயாளிகளுக்கு படுக்கைகள் கிடைக்கவில்லை,Negative,0.71,Tamil Nadu,Erode
HLT_TA_00033,Health Services,Tamil,முதன்மை சுகாதார மையத்தில் மருத்துவர் இல்லை,Negative,0.64,Tamil Nadu,Salem
HLT_TA_00034,Health Services,Tamil,மருத்துவமனையில் சுத்தம் சரியாக இல்லை,Negative,0.67,Tamil Nadu,Karur
HLT_TA_00035,Health Services,Tamil,மருத்துவ உபகரணங்கள் வேலை செய்யவில்லை,Neutral,0.44,Tamil Nadu,Coimbatore
HLT_TA_00036,Health Services,Tamil,அவசர சிகிச்சை பிரிவு சரியாக செயல்படவில்லை,Neutral,0.31,Tamil Nadu,Trichy
HLT_TA_00037,Health Services,Tamil,தடுப்பூசி சேவைகள் கிடைக்கவில்லை,Negative,0.68,Tamil Nadu,Trichy
HLT_TA_00038,Health Services,Tamil,மருத்துவமனையில் நீண்ட நேரம் காத்திருக்க வேண்டியுள்ளது,Neutral,0.46,Tamil Nadu,Erode
HLT_TA_00039,Health Services,Tamil,ஆம்புலன்ஸ் சேவை தாமதமாக வருகிறது,Negative,0.68,Tamil Nadu,Salem
HLT_TA_00040,Health Services,Tamil,நோயாளிகளுக்கு படுக்கைகள் கிடைக்கவில்லை,Neutral,0.52,Tamil Nadu,Salem
HLT_TA_00041,Health Services,Tamil,நோயாளிகளுக்கு படுக்கைகள் கிடைக்கவில்லை,Neutral,0.59,Tamil Nadu,Salem
HLT_TA_00042,Health Services,Tamil,முதன்மை சுகாதார மையத்தில் மருத்துவர் இல்லை,Neutral,0.35,Tamil Nadu,Trichy
HLT_TA_00043,Health Services,Tamil,நோயாளிகளுக்கு படுக்கைகள் கிடைக்கவில்லை,Negative,0.62,Tamil Nadu,Coimbatore
HLT_TA_00044,Health Services,Tamil,மருத்துவமனையில் நீண்ட நேரம் காத்திருக்க வேண்டியுள்ளது,Neutral,0.34,Tamil Nadu,Salem
HLT_TA_00045,Health Services,Tamil,தடுப்பூசி சேவைகள் கிடைக்கவில்லை,Negative,0.62,Tamil Nadu,Coimbatore
HLT_TA_00046,Health Services,Tamil,முதன்மை சுகாதார மையத்தில் மருத்துவர் இல்லை,Neutral,0.56,Tamil Nadu,Karur
HLT_TA_00047,Health Services,Tamil,தடுப்பூசி சேவைகள் கிடைக்கவில்லை,Negative,0.87,Tamil Nadu,Salem
HLT_TA_00048,Health Services,Tamil,அவசர சிகிச்சை பிரிவு சரியாக செயல்படவில்லை,Neutral,0.58,Tamil Nadu,Salem
HLT_TA_00049,Health Services,Tamil,நோயாளிகளுக்கு படுக்கைகள் கிடைக்கவில்லை,Negative,0.61,Tamil Nadu,Trichy
HLT_TA_00050,Health Services,Tamil,அரசு மருத்துவமனையில் அடிப்படை மருந்துகள் இல்லை,Negative,0.73,Tamil Nadu,Trichy
HLT_TA_00051,Health Services,Tamil,மருத்துவமனையில் நீண்ட நேரம் காத்திருக்க வேண்டியுள்ளது,Negative,0.95,Tamil Nadu,Coimbatore
HLT_TA_00052,Health Services,Tamil,ஆம்புலன்ஸ் சேவை தாமதமாக வருகிறது,Neutral,0.3,Tamil Nadu,Coimbatore
HLT_TA_00053,Health Services,Tamil,மருத்துவ பணியாளர்கள் மோசமாக நடந்து கொள்கிறார்கள்,Negative,0.6,Tamil Nadu,Salem
HLT_TA_00054,Health Services,Tamil,முதன்மை சுகாதார மையத்தில் மருத்துவர் இல்லை,Neutral,0.38,Tamil Nadu,Salem
HLT_TA_00055,Health Services,Tamil,முதன்மை சுகாதார மையத்தில் மருத்துவர் இல்லை,Neutral,0.4,Tamil Nadu,Trichy
HLT_TA_00056,Health Services,Tamil,முதன்மை சுகாதார மையத்தில் மருத்துவர் இல்லை,Negative,0.67,Tamil Nadu,Salem
HLT_TA_00057,Health Services,Tamil,மருத்துவ பணியாளர்கள் மோசமாக நடந்து கொள்கிறார்கள்,Neutral,0.51,Tamil Nadu,Salem
HLT_TA_00058,Health Services,Tamil,நோயாளிகளுக்கு படுக்கைகள் கிடைக்கவில்லை,Negative,0.72,Tamil Nadu,Salem
HLT_TA_00059,Health Services,Tamil,ஆம்புலன்ஸ் சேவை தாமதமாக வருகிறது,Neutral,0.46,Tamil Nadu,Karur
HLT_TA_00060,Health Services,Tamil,மருத்துவ உபகரணங்கள் வேலை செய்யவில்லை,Neutral,0.5,Tamil Nadu,Salem
HLT_TA_00061,Health Services,Tamil,அரசு மருத்துவமனையில் அடிப்படை மருந்துகள் இல்லை,Neutral,0.39,Tamil Nadu,Salem
HLT_TA_00062,Health Services,Tamil,மருத்துவமனையில் சுத்தம் சரியாக இல்லை,Negative,0.89,Tamil Nadu,Trichy
HLT_TA_00063,Health Services,Tamil,நோயாளிகளுக்கு படுக்கைகள் கிடைக்கவில்லை,Negative,0.98,Tamil Nadu,Coimbatore
HLT_TA_00064,Health Services,Tamil,மருத்துவ பணியாளர்கள் மோசமாக நடந்து கொள்கிறார்கள்,Negative,0.77,Tamil Nadu,Erode
HLT_TA_00065,Health Services,Tamil,மருத்துவ உபகரணங்கள் வேலை செய்யவில்லை,Neutral,0.42,Tamil Nadu,Karur
HLT_TA_00066,Health Services,Tamil,மருத்துவமனையில் சுத்தம் சரியாக இல்லை,Negative,0.67,Tamil Nadu,Salem
HLT_TA_00067,Health Services,Tamil,நோயாளிகளுக்கு படுக்கைகள் கிடைக்கவில்லை,Neutral,0.57,Tamil Nadu,Coimbatore
HLT_TA_00068,Health Services,Tamil,மருத்துவ உபகரணங்கள் வேலை செய்யவில்லை,Neutral,0.3,Tamil Nadu,Coimbatore
HLT_TA_00069,Health Services,Tamil,மருத்துவ பணியாளர்கள் மோசமாக நடந்து கொள்கிறார்கள்,Neutral,0.45,Tamil Nadu,Coimbatore
HLT_TA_00070,Health Services,Tamil,நோயாளிகளுக்கு படுக்கைகள் கிடைக்கவில்லை,Negative,0.66,Tamil Nadu,Erode
HLT_TA_00071,Health Services,Tamil,மருத்துவ உபகரணங்கள் வேலை செய்யவில்லை,Neutral,0.42,Tamil Nadu,Salem
HLT_TA_00072,Health Services,Tamil,மருத்துவ உபகரணங்கள் வேலை செய்யவில்லை,Neutral,0.51,Tamil Nadu,Trichy
HLT_TA_00073,Health Services,Tamil,மருத்துவ பணியாளர்கள் மோசமாக நடந்து கொள்கிறார்கள்,Neutral,0.38,Tamil Nadu,Erode
HLT_TA_00074,Health Services,Tamil,மருத்துவ உபகரணங்கள் வேலை செய்யவில்லை,Negative,0.84,Tamil Nadu,Salem
HLT_TA_00075,Health Services,Tamil,மருத்துவ பணியாளர்கள் மோசமாக நடந்து கொள்கிறார்கள்,Negative,0.85,Tamil Nadu,Karur
HLT_TA_00076,Health Services,Tamil,மருத்துவமனையில் நீண்ட நேரம் காத்திருக்க வேண்டியுள்ளது,Negative,0.83,Tamil Nadu,Erode
HLT_TA_00077,Health Services,Tamil,மருத்துவமனையில் நீண்ட நேரம் காத்திருக்க வேண்டியுள்ளது,Negative,0.79,Tamil Nadu,Trichy
HLT_TA_00078,Health Services,Tamil,தடுப்பூசி சேவைகள் கிடைக்கவில்லை,Neutral,0.57,Tamil Nadu,Salem
HLT_TA_00079,Health Services,Tamil,நோயாளிகளுக்கு படுக்கைகள் கிடைக்கவில்லை,Neutral,0.54,Tamil Nadu,Karur
HLT_TA_00080,Health Services,Tamil,அரசு மருத்துவமனையில் அடிப்படை மருந்துகள் இல்லை,Negative,0.86,Tamil Nadu,Coimbatore
HLT_TA_00081,Health Services,Tamil,தடுப்பூசி சேவைகள் கிடைக்கவில்லை,Negative,0.73,Tamil Nadu,Coimbatore
HLT_TA_00082,Health Services,Tamil,மருத்துவமனையில் சுத்தம் சரியாக இல்லை,Negative,0.93,Tamil Nadu,Erode
HLT_TA_00083,Health Services,Tamil,முதன்மை சுகாதார மையத்தில் மருத்துவர் இல்லை,Neutral,0.43,Tamil Nadu,Erode
HLT_TA_00084,Health Services,Tamil,முதன்மை சுகாதார மையத்தில் மருத்துவர் இல்லை,Neutral,0.4,Tamil Nadu,Coimbatore
HLT_TA_00085,Health Services,Tamil,மருத்துவமனையில் நீண்ட நேரம் காத்திருக்க வேண்டியுள்ளது,Neutral,0.54,Tamil Nadu,Karur
HLT_TA_00086,Health Services,Tamil,அரசு மருத்துவமனையில் அடிப்படை மருந்துகள் இல்லை,Neutral,0.53,Tamil Nadu,Karur
HLT_TA_00087,Health Services,Tamil,ஆம்புலன்ஸ் சேவை தாமதமாக வருகிறது,Neutral,0.55,Tamil Nadu,Karur
HLT_TA_00088,Health Services,Tamil,அரசு மருத்துவமனையில் அடிப்படை மருந்துகள் இல்லை,Neutral,0.58,Tamil Nadu,Coimbatore
HLT_TA_00089,Health Services,Tamil,மருத்துவமனையில் சுத்தம் சரியாக இல்லை,Negative,0.64,Tamil Nadu,Salem
HLT_TA_00090,Health Services,Tamil,அவசர சிகிச்சை பிரிவு சரியாக செயல்படவில்லை,Neutral,0.37,Tamil Nadu,Salem
HLT_TA_00091,Health Services,Tamil,ஆம்புலன்ஸ் சேவை தாமதமாக வருகிறது,Neutral,0.31,Tamil Nadu,Erode
HLT_TA_00092,Health Services,Tamil,அரசு மருத்துவமனையில் அடிப்படை மருந்துகள் இல்லை,Negative,0.67,Tamil Nadu,Trichy
HLT_TA_00093,Health Services,Tamil,அரசு மருத்துவமனையில் அடிப்படை மருந்துகள் இல்லை,Neutral,0.48,Tamil Nadu,Karur
HLT_TA_00094,Health Services,Tamil,தடுப்பூசி சேவைகள் கிடைக்கவில்லை,Neutral,0.43,Tamil Nadu,Erode
HLT_TA_00095,Health Services,Tamil,அவசர சிகிச்சை பிரிவு சரியாக செயல்படவில்லை,Negative,0.87,Tamil Nadu,Erode
HLT_TA_00096,Health Services,Tamil,மருத்துவ உபகரணங்கள் வேலை செய்யவில்லை,Neutral,0.33,Tamil Nadu,Coimbatore
HLT_TA_00097,Health Services,Tamil,மருத்துவ பணியாளர்கள் மோசமாக நடந்து கொள்கிறார்கள்,Negative,0.63,Tamil Nadu,Karur
HLT_TA_00098,Health Services,Tamil,மருத்துவமனையில் சுத்தம் சரியாக இல்லை,Negative,0.99,Tamil Nadu,Erode
HLT_TA_00099,Health Services,Tamil,அவசர சிகிச்சை பிரிவு சரியாக செயல்படவில்லை,Negative,0.82,Tamil Nadu,Coimbatore
HLT_TA_00100,Health Services,Tamil,அவசர சிகிச்சை பிரிவு சரியாக செயல்படவில்லை,Neutral,0.58,Tamil Nadu,Karur
HLT_TA_00101,Health Services,Tamil,முதன்மை சுகாதார மையத்தில் மருத்துவர் இல்லை,Neutral,0.44,Tamil Nadu,Coimbatore
HLT_TA_00102,Health Services,Tamil,முதன்மை சுகாதார மையத்தில் மருத்துவர் இல்லை,Neutral,0.39,Tamil Nadu,Trichy
HLT_TA_00103,Health Services,Tamil,அவசர சிகிச்சை பிரிவு சரியாக செயல்படவில்லை,Neutral,0.31,Tamil Nadu,Karur
HLT_TA_00104,Health Services,Tamil,தடுப்பூசி சேவைகள் கிடைக்கவில்லை,Neutral,0.32,Tamil Nadu,Erode
HLT_TA_00105,Health Services,Tamil,தடுப்பூசி சேவைகள் கிடைக்கவில்லை,Negative,0.85,Tamil Nadu,Salem
HLT_TA_00106,Health Services,Tamil,மருத்துவமனையில் நீண்ட நேரம் காத்திருக்க வேண்டியுள்ளது,Negative,0.72,Tamil Nadu,Salem
HLT_TA_00107,Health Services,Tamil,நோயாளிகளுக்கு படுக்கைகள் கிடைக்கவில்லை,Negative,0.96,Tamil Nadu,Trichy
HLT_TA_00108,Health Services,Tamil,மருத்துவமனையில் சுத்தம் சரியாக இல்லை,Neutral,0.44,Tamil Nadu,Erode
HLT_TA_00109,Health Services,Tamil,மருத்துவமனையில் சுத்தம் சரியாக இல்லை,Negative,0.79,Tamil Nadu,Erode
HLT_TA_00110,Health Services,Tamil,அரசு மருத்துவமனையில் அடிப்படை மருந்துகள் இல்லை,Negative,0.76,Tamil Nadu,Salem
HLT_TA_00111,Health Services,Tamil,மருத்துவ பணியாளர்கள் மோசமாக நடந்து கொள்கிறார்கள்,Neutral,0.52,Tamil Nadu,Coimbatore
HLT_TA_00112,Health Services,Tamil,மருத்துவ பணியாளர்கள் மோசமாக நடந்து கொள்கிறார்கள்,Negative,0.91,Tamil Nadu,Coimbatore
HLT_TA_00113,Health Services,Tamil,மருத்துவமனையில் நீண்ட நேரம் காத்திருக்க வேண்டியுள்ளது,Negative,0.62,Tamil Nadu,Salem
HLT_TA_00114,Health Services,Tamil,மருத்துவ உபகரணங்கள் வேலை செய்யவில்லை,Neutral,0.46,Tamil Nadu,Coimbatore
HLT_TA_00115,Health Services,Tamil,ஆம்புலன்ஸ் சேவை தாமதமாக வருகிறது,Negative,0.83,Tamil Nadu,Erode
HLT_TA_00116,Health Services,Tamil,அரசு மருத்துவமனையில் அடிப்படை மருந்துகள் இல்லை,Negative,0.94,Tamil Nadu,Salem
HLT_TA_00117,Health Services,Tamil,தடுப்பூசி சேவைகள் கிடைக்கவில்லை,Neutral,0.38,Tamil Nadu,Trichy
HLT_TA_00118,Health Services,Tamil,முதன்மை சுகாதார மையத்தில் மருத்துவர் இல்லை,Neutral,0.37,Tamil Nadu,Erode
HLT_TA_00119,Health Services,Tamil,மருத்துவ பணியாளர்கள் மோசமாக நடந்து கொள்கிறார்கள்,Negative,0.76,Tamil Nadu,Karur
HLT_TA_00120,Health Services,Tamil,நோயாளிகளுக்கு படுக்கைகள் கிடைக்கவில்லை,Negative,0.65,Tamil Nadu,Erode
HLT_TA_00121,Health Services,Tamil,ஆம்புலன்ஸ் சேவை தாமதமாக வருகிறது,Negative,0.68,Tamil Nadu,Karur
HLT_TA_00122,Health Services,Tamil,அரசு மருத்துவமனையில் அடிப்படை மருந்துகள் இல்லை,Neutral,0.43,Tamil Nadu,Erode
HLT_TA_00123,Health Services,Tamil,அவசர சிகிச்சை பிரிவு சரியாக செயல்படவில்லை,Negative,0.63,Tamil Nadu,Salem
HLT_TA_00124,Health Services,Tamil,அரசு மருத்துவமனையில் அடிப்படை மருந்துகள் இல்லை,Neutral,0.51,Tamil Nadu,Erode
HLT_TA_00125,Health Services,Tamil,முதன்மை சுகாதார மையத்தில் மருத்துவர் இல்லை,Neutral,0.31,Tamil Nadu,Karur
HLT_TA_00126,Health Services,Tamil,தடுப்பூசி சேவைகள் கிடைக்கவில்லை,Negative,0.77,Tamil Nadu,Trichy
HLT_TA_00127,Health Services,Tamil,மருத்துவமனையில் சுத்தம் சரியாக இல்லை,Neutral,0.33,Tamil Nadu,Coimbatore
HLT_TA_00128,Health Services,Tamil,மருத்துவ உபகரணங்கள் வேலை செய்யவில்லை,Neutral,0.47,Tamil Nadu,Karur
HLT_TA_00129,Health Services,Tamil,அவசர சிகிச்சை பிரிவு சரியாக செயல்படவில்லை,Negative,1.0,Tamil Nadu,Coimbatore
HLT_TA_00130,Health Services,Tamil,நோயாளிகளுக்கு படுக்கைகள் கிடைக்கவில்லை,Neutral,0.3,Tamil Nadu,Coimbatore
HLT_TA_00131,Health Services,Tamil,அரசு மருத்துவமனையில் அடிப்படை மருந்துகள் இல்லை,Negative,0.72,Tamil Nadu,Coimbatore
HLT_TA_00132,Health Services,Tamil,தடுப்பூசி சேவைகள் கிடைக்கவில்லை,Neutral,0.55,Tamil Nadu,Erode
HLT_TA_00133,Health Services,Tamil,தடுப்பூசி சேவைகள் கிடைக்கவில்லை,Neutral,0.46,Tamil Nadu,Karur
HLT_TA_00134,Health Services,Tamil,அரசு மருத்துவமனையில் அடிப்படை மருந்துகள் இல்லை,Neutral,0.58,Tamil Nadu,Karur
HLT_TA_00135,Health Services,Tamil,மருத்துவமனையில் நீண்ட நேரம் காத்திருக்க வேண்டியுள்ளது,Negative,0.98,Tamil Nadu,Coimbatore
HLT_TA_00136,Health Services,Tamil,தடுப்பூசி சேவைகள் கிடைக்கவில்லை,Neutral,0.58,Tamil Nadu,Karur
HLT_TA_00137,Health Services,Tamil,அரசு மருத்துவமனையில் அடிப்படை மருந்துகள் இல்லை,Neutral,0.31,Tamil Nadu,Karur
HLT_TA_00138,Health Services,Tamil,அரசு மருத்துவமனையில் அடிப்படை மருந்துகள் இல்லை,Neutral,0.35,Tamil Nadu,Coimbatore
HLT_TA_00139,Health Services,Tamil,ஆம்புலன்ஸ் சேவை தாமதமாக வருகிறது,Negative,0.81,Tamil Nadu,Karur
HLT_TA_00140,Health Services,Tamil,நோயாளிகளுக்கு படுக்கைகள் கிடைக்கவில்லை,Negative,0.94,Tamil Nadu,Erode
HLT_TA_00141,Health Services,Tamil,தடுப்பூசி சேவைகள் கிடைக்கவில்லை,Neutral,0.52,Tamil Nadu,Trichy
HLT_TA_00142,Health Services,Tamil,நோயாளிகளுக்கு படுக்கைகள் கிடைக்கவில்லை,Neutral,0.38,Tamil Nadu,Erode
HLT_TA_00143,Health Services,Tamil,நோயாளிகளுக்கு படுக்கைகள் கிடைக்கவில்லை,Negative,0.79,Tamil Nadu,Erode
HLT_TA_00144,Health Services,Tamil,தடுப்பூசி சேவைகள் கிடைக்கவில்லை,Neutral,0.54,Tamil Nadu,Coimbatore
HLT_TA_00145,Health Services,Tamil,நோயாளிகளுக்கு படுக்கைகள் கிடைக்கவில்லை,Negative,0.91,Tamil Nadu,Salem
HLT_TA_00146,Health Services,Tamil,மருத்துவ பணியாளர்கள் மோசமாக நடந்து கொள்கிறார்கள்,Negative,0.8,Tamil Nadu,Coimbatore
HLT_TA_00147,Health Services,Tamil,தடுப்பூசி சேவைகள் கிடைக்கவில்லை,Neutral,0.44,Tamil Nadu,Salem
HLT_TA_00148,Health Services,Tamil,ஆம்புலன்ஸ் சேவை தாமதமாக வருகிறது,Negative,0.85,Tamil Nadu,Trichy
HLT_TA_00149,Health Services,Tamil,மருத்துவ உபகரணங்கள் வேலை செய்யவில்லை,Neutral,0.52,Tamil Nadu,Salem
HLT_TA_00150,Health Services,Tamil,மருத்துவ பணியாளர்கள் மோசமாக நடந்து கொள்கிறார்கள்,Neutral,0.59,Tamil Nadu,Trichy
HLT_TA_00151,Health Services,Tamil,மருத்துவமனையில் நீண்ட நேரம் காத்திருக்க வேண்டியுள்ளது,Neutral,0.35,Tamil Nadu,Karur
HLT_TA_00152,Health Services,Tamil,ஆம்புலன்ஸ் சேவை தாமதமாக வருகிறது,Negative,0.86,Tamil Nadu,Salem
HLT_TA_00153,Health Services,Tamil,தடுப்பூசி சேவைகள் கிடைக்கவில்லை,Negative,0.91,Tamil Nadu,Coimbatore
HLT_TA_00154,Health Services,Tamil,மருத்துவமனையில் சுத்தம் சரியாக இல்லை,Negative,0.96,Tamil Nadu,Coimbatore
HLT_TA_00155,Health Services,Tamil,மருத்துவமனையில் சுத்தம் சரியாக இல்லை,Neutral,0.37,Tamil Nadu,Karur
HLT_TA_00156,Health Services,Tamil,ஆம்புலன்ஸ் சேவை தாமதமாக வருகிறது,Negative,0.9,Tamil Nadu,Karur
HLT_TA_00157,Health Services,Tamil,முதன்மை சுகாதார மையத்தில் மருத்துவர் இல்லை,Negative,0.66,Tamil Nadu,Salem
HLT_TA_00158,Health Services,Tamil,தடுப்பூசி சேவைகள் கிடைக்கவில்லை,Neutral,0.53,Tamil Nadu,Trichy
HLT_TA_00159,Health Services,Tamil,அவசர சிகிச்சை பிரிவு சரியாக செயல்படவில்லை,Neutral,0.42,Tamil Nadu,Salem
HLT_TA_00160,Health Services,Tamil,தடுப்பூசி சேவைகள் கிடைக்கவில்லை,Neutral,0.34,Tamil Nadu,Coimbatore
HLT_TA_00161,Health Services,Tamil,மருத்துவமனையில் சுத்தம் சரியாக இல்லை,Neutral,0.55,Tamil Nadu,Trichy
HLT_TA_00162,Health Services,Tamil,மருத்துவ உபகரணங்கள் வேலை செய்யவில்லை,Neutral,0.39,Tamil Nadu,Salem
HLT_TA_00163,Health Services,Tamil,அவசர சிகிச்சை பிரிவு சரியாக செயல்படவில்லை,Negative,0.65,Tamil Nadu,Trichy
HLT_TA_00164,Health Services,Tamil,முதன்மை சுகாதார மையத்தில் மருத்துவர் இல்லை,Neutral,0.55,Tamil Nadu,Erode
HLT_TA_00165,Health Services,Tamil,அவசர சிகிச்சை பிரிவு சரியாக செயல்படவில்லை,Negative,0.8,Tamil Nadu,Salem
HLT_TA_00166,Health Services,Tamil,முதன்மை சுகாதார மையத்தில் மருத்துவர் இல்லை,Negative,0.89,Tamil Nadu,Salem
HLT_TA_00167,Health Services,Tamil,அரசு மருத்துவமனையில் அடிப்படை மருந்துகள் இல்லை,Negative,0.93,Tamil Nadu,Trichy
HLT_TA_00168,Health Services,Tamil,மருத்துவ பணியாளர்கள் மோசமாக நடந்து கொள்கிறார்கள்,Negative,0.83,Tamil Nadu,Coimbatore
HLT_TA_00169,Health Services,Tamil,தடுப்பூசி சேவைகள் கிடைக்கவில்லை,Negative,0.85,Tamil Nadu,Coimbatore
HLT_TA_00170,Health Services,Tamil,அவசர சிகிச்சை பிரிவு சரியாக செயல்படவில்லை,Negative,0.95,Tamil Nadu,Coimbatore
HLT_TA_00171,Health Services,Tamil,மருத்துவ உபகரணங்கள் வேலை செய்யவில்லை,Negative,0.94,Tamil Nadu,Erode
HLT_TA_00172,Health Services,Tamil,மருத்துவமனையில் நீண்ட நேரம் காத்திருக்க வேண்டியுள்ளது,Neutral,0.39,Tamil Nadu,Erode
HLT_TA_00173,Health Services,Tamil,மருத்துவ உபகரணங்கள் வேலை செய்யவில்லை,Negative,0.95,Tamil Nadu,Karur
HLT_TA_00174,Health Services,Tamil,முதன்மை சுகாதார மையத்தில் மருத்துவர் இல்லை,Negative,0.98,Tamil Nadu,Salem
HLT_TA_00175,Health Services,Tamil,மருத்துவமனையில் நீண்ட நேரம் காத்திருக்க வேண்டியுள்ளது,Negative,0.62,Tamil Nadu,Erode
HLT_TA_00176,Health Services,Tamil,மருத்துவமனையில் நீண்ட நேரம் காத்திருக்க வேண்டியுள்ளது,Neutral,0.38,Tamil Nadu,Karur
HLT_TA_00177,Health Services,Tamil,அரசு மருத்துவமனையில் அடிப்படை மருந்துகள் இல்லை,Neutral,0.48,Tamil Nadu,Karur
HLT_TA_00178,Health Services,Tamil,மருத்துவ உபகரணங்கள் வேலை செய்யவில்லை,Negative,0.68,Tamil Nadu,Karur
HLT_TA_00179,Health Services,Tamil,முதன்மை சுகாதார மையத்தில் மருத்துவர் இல்லை,Neutral,0.41,Tamil Nadu,Coimbatore
HLT_TA_00180,Health Services,Tamil,அவசர சிகிச்சை பிரிவு சரியாக செயல்படவில்லை,Negative,0.75,Tamil Nadu,Coimbatore
HLT_TA_00181,Health Services,Tamil,தடுப்பூசி சேவைகள் கிடைக்கவில்லை,Negative,0.98,Tamil Nadu,Karur
HLT_TA_00182,Health Services,Tamil,மருத்துவமனையில் நீண்ட நேரம் காத்திருக்க வேண்டியுள்ளது,Neutral,0.45,Tamil Nadu,Trichy
