complaint_id,department,language,complaint_text,sentiment,urgency_score,state,district
HLT_HI_00108,Health Services,Hindi,सरकारी अस्पताल में आवश्यक दवाइयां उपलब्ध नहीं हैं,Neutral,0.3,Tamil Nadu,Erode
HLT_HI_00109,Health Services,Hindi,प्राथमिक स्वास्थ्य केंद्र में डॉक्टर उपलब्ध नहीं है,Neutral,0.42,Tamil Nadu,Coimbatore
HLT_HI_00110,Health Services,Hindi,मरीजों के लिए बेड उपलब्ध नहीं हैं,Neutral,0.41,Tamil Nadu,Erode
HLT_HI_00111,Health Services,Hindi,टीकाकरण सेवाएं उपलब्ध नहीं हैं,Neutral,0.44,Tamil Nadu,Salem
HLT_HI_00112,Health Services,Hindi,टीकाकरण सेवाएं उपलब्ध नहीं हैं,Neutral,0.53,Tamil Nadu,Karur
HLT_HI_00113,Health Services,Hindi,अस्पताल का स्टाफ ठीक से व्यवहार नहीं करता,Neutral,0.55,Tamil Nadu,Erode
HLT_HI_00114,Health Services,Hindi,आपातकालीन वार्ड ठीक से काम नहीं कर रहा है,Negative,0.86,Tamil Nadu,Trichy
HLT_HI_00115,Health Services,Hindi,अस्पताल में सफाई ठीक से नहीं की जा रही है,Negative,0.83,Tamil Nadu,Salem
HLT_HI_00116,Health Services,Hindi,मरीजों के लिए बेड उपलब्ध नहीं हैं,Neutral,0.31,Tamil Nadu,Salem
HLT_HI_00117,Health Services,Hindi,एम्बुलेंस सेवा में देरी हो रही है,Negative,0.69,Tamil Nadu,Trichy
HLT_HI_00118,Health Services,Hindi,चिकित्सा उपकरण काम नहीं कर रहे हैं,Neutral,0.57,Tamil Nadu,Trichy
HLT_HI_00119,Health Services,Hindi,चिकित्सा उपकरण काम नहीं कर रहे हैं,Neutral,0.37,Tamil Nadu,Salem
HLT_HI_00120,Health Services,Hindi,टीकाकरण सेवाएं उपलब्ध नहीं हैं,Negative,0.98,Tamil Nadu,Erode
HLT_HI_00121,Health Services,Hindi,अस्पताल में बहुत लंबा इंतजार करना पड़ता है,Neutral,0.44,Tamil Nadu,Trichy
HLT_HI_00122,Health Services,Hindi,सरकारी अस्पताल में आवश्यक दवाइयां उपलब्ध नहीं हैं,Neutral,0.54,Tamil Nadu,Coimbatore
HLT_HI_00123,Health Services,Hindi,एम्बुलेंस सेवा में देरी हो रही है,Negative,0.97,Tamil Nadu,Salem
HLT_HI_00124,Health Services,Hindi,मरीजों के लिए बेड उपलब्ध नहीं हैं,Negative,0.78,Tamil Nadu,Erode
HLT_HI_00125,Health Services,Hindi,आपातकालीन वार्ड ठीक से काम नहीं कर रहा है,Neutral,0.55,Tamil Nadu,Salem
HLT_HI_00126,Health Services,Hindi,चिकित्सा उपकरण काम नहीं कर रहे हैं,Negative,0.89,Tamil Nadu,Erode
HLT_HI_00127,Health Services,Hindi,एम्बुलेंस सेवा में देरी हो रही है,Negative,0.76,Tamil Nadu,Erode
HLT_HI_00128,Health Services,Hindi,अस्पताल में सफाई ठीक से नहीं की जा रही है,Negative,0.75,Tamil Nadu,Karur
HLT_HI_00129,Health Services,Hindi,एम्बुलेंस सेवा में देरी हो रही है,Negative,0.85,Tamil Nadu,Coimbatore
HLT_HI_00130,Health Services,Hindi,अस्पताल का स्टाफ ठीक से व्यवहार नहीं करता,Negative,0.86,Tamil Nadu,Trichy
HLT_HI_00131,Health Services,Hindi,टीकाकरण सेवाएं उपलब्ध नहीं हैं,Negative,0.74,Tamil Nadu,Trichy
HLT_HI_00132,Health Services,Hindi,एम्बुलेंस सेवा में देरी हो रही है,Negative,0.96,Tamil Nadu,Salem
HLT_HI_00133,Health Services,Hindi,मरीजों के लिए बेड उपलब्ध नहीं हैं,Negative,0.92,Tamil Nadu,Trichy
HLT_HI_00134,Health Services,Hindi,टीकाकरण सेवाएं उपलब्ध नहीं हैं,Negative,0.83,Tamil Nadu,Coimbatore
HLT_HI_00135,Health Services,Hindi,अस्पताल में बहुत लंबा इंतजार करना पड़ता है,Neutral,0.34,Tamil Nadu,Erode
HLT_HI_00136,Health Services,Hindi,आपातकालीन वार्ड ठीक से काम नहीं कर रहा है,Negative,0.77,Tamil Nadu,Karur
HLT_HI_00137,Health Services,Hindi,सरकारी अस्पताल में आवश्यक दवाइयां उपलब्ध नहीं हैं,Neutral,0.57,Tamil Nadu,Karur
HLT_HI_00138,Health Services,Hindi,मरीजों के लिए बेड उपलब्ध नहीं हैं,Negative,0.75,Tamil Nadu,Coimbatore
HLT_HI_00139,Health Services,Hindi,प्राथमिक स्वास्थ्य केंद्र में डॉक्टर उपलब्ध नहीं है,Negative,0.64,Tamil Nadu,Karur
HLT_HI_00140,Health Services,Hindi,आपातकालीन वार्ड ठीक से काम नहीं कर रहा है,Negative,0.74,Tamil Nadu,Trichy
HLT_HI_00141,Health Services,Hindi,मरीजों के लिए बेड उपलब्ध नहीं हैं,Neutral,0.31,Tamil Nadu,Coimbatore
HLT_HI_00142,Health Services,Hindi,अस्पताल में सफाई ठीक से नहीं की जा रही है,Neutral,0.55,Tamil Nadu,Trichy
HLT_HI_00143,Health Services,Hindi,आपातकालीन वार्ड ठीक से काम नहीं कर रहा है,Neutral,0.44,Tamil Nadu,Salem
HLT_HI_00144,Health Services,Hindi,एम्बुलेंस सेवा में देरी हो रही है,Neutral,0.45,Tamil Nadu,Karur
HLT_HI_00145,Health Services,Hindi,मरीजों के लिए बेड उपलब्ध नहीं हैं,Neutral,0.34,Tamil Nadu,Erode
HLT_HI_00146,Health Services,Hindi,सरकारी अस्पताल में आवश्यक दवाइयां उपलब्ध नहीं हैं,Neutral,0.41,Tamil Nadu,Salem
HLT_HI_00147,Health Services,Hindi,मरीजों के लिए बेड उपलब्ध नहीं हैं,Neutral,0.31,Tamil Nadu,Trichy
HLT_HI_00148,Health Services,Hindi,एम्बुलेंस सेवा में देरी हो रही है,Negative,0.62,Tamil Nadu,Coimbatore
HLT_HI_00149,Health Services,Hindi,प्राथमिक स्वास्थ्य केंद्र में डॉक्टर उपलब्ध नहीं है,Neutral,0.39,Tamil Nadu,Coimbatore
HLT_HI_00150,Health Services,Hindi,टीकाकरण सेवाएं उपलब्ध नहीं हैं,Neutral,0.35,Tamil Nadu,Salem
HLT_HI_00151,Health Services,Hindi,प्राथमिक स्वास्थ्य केंद्र में डॉक्टर उपलब्ध नहीं है,Neutral,0.53,Tamil Nadu,Salem
HLT_HI_00152,Health Services,Hindi,अस्पताल में बहुत लंबा इंतजार करना पड़ता है,Neutral,0.58,Tamil Nadu,Erode
HLT_HI_00153,Health Services,Hindi,प्राथमिक स्वास्थ्य केंद्र में डॉक्टर उपलब्ध नहीं है,Negative,0.92,Tamil Nadu,Salem
HLT_HI_00154,Health Services,Hindi,मरीजों के लिए बेड उपलब्ध नहीं हैं,Negative,0.9,Tamil Nadu,Coimbatore
HLT_HI_00155,Health Services,Hindi,आपातकालीन वार्ड ठीक से काम नहीं कर रहा है,Negative,0.89,Tamil Nadu,Erode
HLT_HI_00156,Health Services,Hindi,मरीजों के लिए बेड उपलब्ध नहीं हैं,Negative,0.64,Tamil Nadu,Trichy
HLT_HI_00157,Health Services,Hindi,चिकित्सा उपकरण काम नहीं कर रहे हैं,Negative,0.75,Tamil Nadu,Coimbatore
HLT_HI_00158,Health Services,Hindi,टीकाकरण सेवाएं उपलब्ध नहीं हैं,Neutral,0.51,Tamil Nadu,Trichy
HLT_HI_00159,Health Services,Hindi,सरकारी अस्पताल में आवश्यक दवाइयां उपलब्ध नहीं हैं,Negative,0.63,Tamil Nadu,Trichy
HLT_HI_00160,Health Services,Hindi,चिकित्सा उपकरण काम नहीं कर रहे हैं,Negative,0.93,Tamil Nadu,Trichy
HLT_HI_00161,Health Services,Hindi,टीकाकरण सेवाएं उपलब्ध नहीं हैं,Negative,0.83,Tamil Nadu,Trichy
HLT_HI_00162,Health Services,Hindi,सरकारी अस्पताल में आवश्यक दवाइयां उपलब्ध नहीं हैं,Neutral,0.56,Tamil Nadu,Erode
HLT_HI_00163,Health Services,Hindi,प्राथमिक स्वास्थ्य केंद्र में डॉक्टर उपलब्ध नहीं है,Neutral,0.38,Tamil Nadu,Coimbatore
HLT_HI_00164,Health Services,Hindi,टीकाकरण सेवाएं उपलब्ध नहीं हैं,Negative,0.96,Tamil Nadu,Karur
HLT_HI_00165,Health Services,Hindi,टीकाकरण सेवाएं उपलब्ध नहीं हैं,Neutral,0.38,Tamil Nadu,Coimbatore
HLT_HI_00166,Health Services,Hindi,अस्पताल का स्टाफ ठीक से व्यवहार नहीं करता,Neutral,0.48,Tamil Nadu,Erode
HLT_HI_00167,Health Services,Hindi,टीकाकरण सेवाएं उपलब्ध नहीं हैं,Neutral,0.31,Tamil Nadu,Coimbatore
HLT_HI_00168,Health Services,Hindi,अस्पताल में बहुत लंबा इंतजार करना पड़ता है,Negative,0.67,Tamil Nadu,Trichy
HLT_HI_00169,Health Services,Hindi,एम्बुलेंस सेवा में देरी हो रही है,Neutral,0.3,Tamil Nadu,Karur
HLT_HI_00170,Health Services,Hindi,एम्बुलेंस सेवा में देरी हो रही है,Neutral,0.43,Tamil Nadu,Salem
HLT_HI_00171,Health Services,Hindi,आपातकालीन वार्ड ठीक से काम नहीं कर रहा है,Neutral,0.46,Tamil Nadu,Coimbatore
HLT_HI_00172,Health Services,Hindi,चिकित्सा उपकरण काम नहीं कर रहे हैं,Negative,0.73,Tamil Nadu,Trichy
HLT_HI_00173,Health Services,Hindi,अस्पताल का स्टाफ ठीक से व्यवहार नहीं करता,Neutral,0.34,Tamil Nadu,Trichy
HLT_HI_00174,Health Services,Hindi,अस्पताल में सफाई ठीक से नहीं की जा रही है,Negative,0.61,Tamil Nadu,Trichy
HLT_HI_00175,Health Services,Hindi,सरकारी अस्पताल में आवश्यक दवाइयां उपलब्ध नहीं हैं,Neutral,0.54,Tamil Nadu,Trichy
HLT_HI_00176,Health Services,Hindi,एम्बुलेंस सेवा में देरी हो रही है,Neutral,0.47,Tamil Nadu,Karur
HLT_HI_00177,Health Services,Hindi,टीकाकरण सेवाएं उपलब्ध नहीं हैं,Neutral,0.59,Tamil Nadu,Erode
HLT_HI_00178,Health Services,Hindi,अस्पताल का स्टाफ ठीक से व्यवहार नहीं करता,Neutral,0.55,Tamil Nadu,Erode
HLT_HI_00179,Health Services,Hindi,अस्पताल में सफाई ठीक से नहीं की जा रही है,Neutral,0.5,Tamil Nadu,Coimbatore
HLT_HI_00180,Health Services,Hindi,टीकाकरण सेवाएं उपलब्ध नहीं हैं,Negative,0.91,Tamil Nadu,Erode
HLT_HI_00181,Health Services,Hindi,मरीजों के लिए बेड उपलब्ध नहीं हैं,Negative,0.77,Tamil Nadu,Salem
HLT_HI_00182,Health Services,Hindi,सरकारी अस्पताल में आवश्यक दवाइयां उपलब्ध नहीं हैं,Negative,0.94,Tamil Nadu,Karur
HLT_HI_00183,Health Services,Hindi,सरकारी अस्पताल में आवश्यक दवाइयां उपलब्ध नहीं हैं,Neutral,0.5,Tamil Nadu,Trichy
HLT_HI_00184,Health Services,Hindi,एम्बुलेंस सेवा में देरी हो रही है,Neutral,0.45,Tamil Nadu,Karur
HLT_HI_00185,Health Services,Hindi,प्राथमिक स्वास्थ्य केंद्र में डॉक्टर उपलब्ध नहीं है,Negative,0.92,Tamil Nadu,Karur
HLT_HI_00186,Health Services,Hindi,मरीजों के लिए बेड उपलब्ध नहीं हैं,Neutral,0.33,Tamil Nadu,Salem
HLT_HI_00187,Health Services,Hindi,अस्पताल में बहुत लंबा इंतजार करना पड़ता है,Neutral,0.48,Tamil Nadu,Trichy
HLT_HI_00188,Health Services,Hindi,एम्बुलेंस सेवा में देरी हो रही है,Neutral,0.45,Tamil Nadu,Coimbatore
HLT_HI_00189,Health Services,Hindi,अस्पताल में बहुत लंबा इंतजार करना पड़ता है,Neutral,0.56,Tamil Nadu,Erode
HLT_HI_00190,Health Services,Hindi,आपातकालीन वार्ड ठीक से काम नहीं कर रहा है,Negative,0.79,Tamil Nadu,Salem
HLT_HI_00191,Health Services,Hindi,टीकाकरण सेवाएं उपलब्ध नहीं हैं,Neutral,0.39,Tamil Nadu,Trichy
