complaint_id,department,language,complaint_text,sentiment,urgency_score,state,district
MUN_TA_00032,Municipal Administration,Tamil,பிறப்பு சான்றிதழ் வழங்குவதில் தாமதம்,Neutral,0.41,Tamil Nadu,Coimbatore
MUN_TA_00033,Municipal Administration,Tamil,பொது நிலத்தில் ஆக்கிரமிப்பு,Negative,0.65,Tamil Nadu,Erode
MUN_TA_00034,Municipal Administration,Tamil,பகுதியில் அனுமதியில்லா கட்டிடம் உள்ளது,Negative,0.83,Tamil Nadu,Coimbatore
MUN_TA_00035,Municipal Administration,Tamil,வணிக உரிமம் வழங்குவதில் தாமதம்,Neutral,0.52,Tamil Nadu,Karur
MUN_TA_00036,Municipal Administration,Tamil,வணிக உரிமம் வழங்குவதில் தாமதம்,Neutral,0.44,Tamil Nadu,Salem
MUN_TA_00037,Municipal Administration,Tamil,கட்டிடம் அனுமதி வழங்குவதில் தாமதம்,Negative,0.64,Tamil Nadu,Trichy
MUN_TA_00038,Municipal Administration,Tamil,கட்டிடம் அனுமதி வழங்குவதில் தாமதம்,Neutral,0.43,Tamil Nadu,Erode
MUN_TA_00039,Municipal Administration,Tamil,பிறப்பு சான்றிதழ் வழங்குவதில் தாமதம்,Neutral,0.41,Tamil Nadu,Salem
MUN_TA_00040,Municipal Administration,Tamil,வீட்டு எண் ஒதுக்கீடு தாமதமாகிறது,Neutral,0.42,Tamil Nadu,Coimbatore
MUN_TA_00041,Municipal Administration,Tamil,வணிக உரிமம் வழங்குவதில் தாமதம்,Negative,0.6,Tamil Nadu,Coimbatore
MUN_TA_00042,Municipal Administration,Tamil,பகுதியில் அனுமதியில்லா கட்டிடம் உள்ளது,Negative,0.99,Tamil Nadu,Erode
MUN_TA_00043,Municipal Administration,Tamil,வீட்டு எண் ஒதுக்கீடு தாமதமாகிறது,Negative,0.95,Tamil Nadu,Salem
MUN_TA_00044,Municipal Administration,Tamil,சொத்து வரி தொடர்பான பிரச்சனை தீர்க்கப்படவில்லை,Negative,0.98,Tamil Nadu,Coimbatore
MUN_TA_00045,Municipal Administration,Tamil,நகராட்சி அலுவலக ஊழியர்கள் பதில் அளிக்கவில்லை,Neutral,0.38,Tamil Nadu,Trichy
MUN_TA_00046,Municipal Administration,Tamil,வணிக உரிமம் வழங்குவதில் தாமதம்,Negative,0.75,Tamil Nadu,Coimbatore
MUN_TA_00047,Municipal Administration,Tamil,பிறப்பு சான்றிதழ் வழங்குவதில் தாமதம்,Neutral,0.41,Tamil Nadu,Erode
MUN_TA_00048,Municipal Administration,Tamil,சொத்து வரி தொடர்பான பிரச்சனை தீர்க்கப்படவில்லை,Neutral,0.53,Tamil Nadu,Trichy
MUN_TA_00049,Municipal Administration,Tamil,பொது நிலத்தில் ஆக்கிரமிப்பு,Negative,0.68,Tamil Nadu,Trichy
MUN_TA_00050,Municipal Administration,Tamil,பொது நிலத்தில் ஆக்கிரமிப்பு,Negative,0.65,Tamil Nadu,Salem
MUN_TA_00051,Municipal Administration,Tamil,சொத்து வரி தொடர்பான பிரச்சனை தீர்க்கப்படவில்லை,Negative,0.94,Tamil Nadu,Trichy
MUN_TA_00052,Municipal Administration,Tamil,சொத்து வரி தொடர்பான பிரச்சனை தீர்க்கப்படவில்லை,Negative,0.74,Tamil Nadu,Trichy
MUN_TA_00053,Municipal Administration,Tamil,பொது நிலத்தில் ஆக்கிரமிப்பு,Negative,0.85,Tamil Nadu,Karur
MUN_TA_00054,Municipal Administration,Tamil,பொது நிலத்தில் ஆக்கிரமிப்பு,Neutral,0.42,Tamil Nadu,Coimbatore
MUN_TA_00055,Municipal Administration,Tamil,வீட்டு எண் ஒதுக்கீடு தாமதமாகிறது,Neutral,0.33,Tamil Nadu,Erode
MUN_TA_00056,Municipal Administration,Tamil,பிறப்பு சான்றிதழ் வழங்குவதில் தாமதம்,Negative,0.71,Tamil Nadu,Trichy
MUN_TA_00057,Municipal Administration,Tamil,தெரு பெயர் பலகை இல்லை,Neutral,0.43,Tamil Nadu,Salem
MUN_TA_00058,Municipal Administration,Tamil,பொது நிலத்தில் ஆக்கிரமிப்பு,Negative,0.84,Tamil Nadu,Trichy
MUN_TA_00059,Municipal Administration,Tamil,சொத்து வரி தொடர்பான பிரச்சனை தீர்க்கப்படவில்லை,Negative,0.99,Tamil Nadu,Erode
MUN_TA_00060,Municipal Administration,Tamil,மரண சான்றிதழ் விண்ணப்பம் நிலுவையில் உள்ளது,Neutral,0.51,Tamil Nadu,Salem
MUN_TA_00061,Municipal Administration,Tamil,சொத்து வரி தொடர்பான பிரச்சனை தீர்க்கப்படவில்லை,Neutral,0.54,Tamil Nadu,Erode
MUN_TA_00062,Municipal Administration,Tamil,வீட்டு எண் ஒதுக்கீடு தாமதமாகிறது,Neutral,0.35,Tamil Nadu,Coimbatore
MUN_TA_00063,Municipal Administration,Tamil,வணிக உரிமம் வழங்குவதில் தாமதம்,Negative,0.92,Tamil Nadu,Erode
MUN_TA_00064,Municipal Administration,Tamil,பகுதியில் அனுமதியில்லா கட்டிடம் உள்ளது,Negative,0.69,Tamil Nadu,Coimbatore
MUN_TA_00065,Municipal Administration,Tamil,கட்டிடம் அனுமதி வழங்குவதில் தாமதம்,Neutral,0.42,Tamil Nadu,Salem
MUN_TA_00066,Municipal Administration,Tamil,பொது நிலத்தில் ஆக்கிரமிப்பு,Neutral,0.39,Tamil Nadu,Karur
MUN_TA_00067,Municipal Administration,Tamil,நகராட்சி அலுவலக ஊழியர்கள் பதில் அளிக்கவில்லை,Neutral,0.32,Tamil Nadu,Karur
MUN_TA_00068,Municipal Administration,Tamil,நகராட்சி அலுவலக ஊழியர்கள் பதில் அளிக்கவில்லை,Negative,0.97,Tamil Nadu,Erode
MUN_TA_00069,Municipal Administration,Tamil,மரண சான்றிதழ் விண்ணப்பம் நிலுவையில் உள்ளது,Neutral,0.59,Tamil Nadu,Trichy
MUN_TA_00070,Municipal Administration,Tamil,மரண சான்றிதழ் விண்ணப்பம் நிலுவையில் உள்ளது,Negative,0.86,Tamil Nadu,Erode
MUN_TA_00071,Municipal Administration,Tamil,சொத்து வரி தொடர்பான பிரச்சனை தீர்க்கப்படவில்லை,Neutral,0.32,Tamil Nadu,Trichy
MUN_TA_00072,Municipal Administration,Tamil,வணிக உரிமம் வழங்குவதில் தாமதம்,Negative,0.78,Tamil Nadu,Erode
MUN_TA_00073,Municipal Administration,Tamil,தெரு பெயர் பலகை இல்லை,Neutral,0.36,Tamil Nadu,Coimbatore
MUN_TA_00074,Municipal Administration,Tamil,பொது நிலத்தில் ஆக்கிரமிப்பு,Negative,0.97,Tamil Nadu,Salem
MUN_TA_00075,Municipal Administration,Tamil,பொது நிலத்தில் ஆக்கிரமிப்பு,Neutral,0.57,Tamil Nadu,Karur
MUN_TA_00076,Municipal Administration,Tamil,மரண சான்றிதழ் விண்ணப்பம் நிலுவையில் உள்ளது,Neutral,0.54,Tamil Nadu,Trichy
MUN_TA_00077,Municipal Administration,Tamil,பகுதியில் அனுமதியில்லா கட்டிடம் உள்ளது,Neutral,0.47,Tamil Nadu,Karur
MUN_TA_00078,Municipal Administration,Tamil,பிறப்பு சான்றிதழ் வழங்குவதில் தாமதம்,Neutral,0.39,Tamil Nadu,Coimbatore
MUN_TA_00079,Municipal Administration,Tamil,வணிக உரிமம் வழங்குவதில் தாமதம்,Neutral,0.44,Tamil Nadu,Trichy
MUN_TA_00080,Municipal Administration,Tamil,மரண சான்றிதழ் விண்ணப்பம் நிலுவையில் உள்ளது,Negative,0.97,Tamil Nadu,Salem
MUN_TA_00081,Municipal Administration,Tamil,வீட்டு எண் ஒதுக்கீடு தாமதமாகிறது,Neutral,0.3,Tamil Nadu,Trichy
MUN_TA_00082,Municipal Administration,Tamil,சொத்து வரி தொடர்பான பிரச்சனை தீர்க்கப்படவில்லை,Negative,0.74,Tamil Nadu,Trichy
MUN_TA_00083,Municipal Administration,Tamil,கட்டிடம் அனுமதி வழங்குவதில் தாமதம்,Neutral,0.55,Tamil Nadu,Erode
MUN_TA_00084,Municipal Administration,Tamil,பொது நிலத்தில் ஆக்கிரமிப்பு,Negative,0.77,Tamil Nadu,Coimbatore
MUN_TA_00085,Municipal Administration,Tamil,சொத்து வரி தொடர்பான பிரச்சனை தீர்க்கப்படவில்லை,Negative,0.86,Tamil Nadu,Salem
MUN_TA_00086,Municipal Administration,Tamil,மரண சான்றிதழ் விண்ணப்பம் நிலுவையில் உள்ளது,Neutral,0.49,Tamil Nadu,Coimbatore
MUN_TA_00087,Municipal Administration,Tamil,வணிக உரிமம் வழங்குவதில் தாமதம்,Negative,0.95,Tamil Nadu,Erode
MUN_TA_00088,Municipal Administration,Tamil,பொது நிலத்தில் ஆக்கிரமிப்பு,Neutral,0.49,Tamil Nadu,Coimbatore
MUN_TA_00089,Municipal Administration,Tamil,தெரு பெயர் பலகை இல்லை,Neutral,0.49,Tamil Nadu,Erode
MUN_TA_00090,Municipal Administration,Tamil,வணிக உரிமம் வழங்குவதில் தாமதம்,Negative,0.84,Tamil Nadu,Erode
MUN_TA_00091,Municipal Administration,Tamil,பகுதியில் அனுமதியில்லா கட்டிடம் உள்ளது,Neutral,0.54,Tamil Nadu,Coimbatore
MUN_TA_00092,Municipal Administration,Tamil,வணிக உரிமம் வழங்குவதில் தாமதம்,Neutral,0.5,Tamil Nadu,Trichy
MUN_TA_00093,Municipal Administration,Tamil,கட்டிடம் அனுமதி வழங்குவதில் தாமதம்,Neutral,0.58,Tamil Nadu,Coimbatore
MUN_TA_00094,Municipal Administration,Tamil,பிறப்பு சான்றிதழ் வழங்குவதில் தாமதம்,Negative,0.65,Tamil Nadu,Coimbatore
MUN_TA_00095,Municipal Administration,Tamil,பொது நிலத்தில் ஆக்கிரமிப்பு,Neutral,0.5,Tamil Nadu,Coimbatore
MUN_TA_00096,Municipal Administration,Tamil,பகுதியில் அனுமதியில்லா கட்டிடம் உள்ளது,Neutral,0.56,Tamil Nadu,Erode
MUN_TA_00097,Municipal Administration,Tamil,கட்டிடம் அனுமதி வழங்குவதில் தாமதம்,Negative,0.97,Tamil Nadu,Karur
MUN_TA_00098,Municipal Administration,Tamil,பகுதியில் அனுமதியில்லா கட்டிடம் உள்ளது,Neutral,0.56,Tamil Nadu,Salem
MUN_TA_00099,Municipal Administration,Tamil,சொத்து வரி தொடர்பான பிரச்சனை தீர்க்கப்படவில்லை,Neutral,0.38,Tamil Nadu,Salem
MUN_TA_00100,Municipal Administration,Tamil,வணிக உரிமம் வழங்குவதில் தாமதம்,Neutral,0.43,Tamil Nadu,Karur
MUN_TA_00101,Municipal Administration,Tamil,வீட்டு எண் ஒதுக்கீடு தாமதமாகிறது,Negative,0.94,Tamil Nadu,Coimbatore
MUN_TA_00102,Municipal Administration,Tamil,நகராட்சி அலுவலக ஊழியர்கள் பதில் அளிக்கவில்லை,Negative,0.67,Tamil Nadu,Salem
MUN_TA_00103,Municipal Administration,Tamil,வீட்டு எண் ஒதுக்கீடு தாமதமாகிறது,Neutral,0.53,Tamil Nadu,Trichy
MUN_TA_00104,Municipal Administration,Tamil,பொது நிலத்தில் ஆக்கிரமிப்பு,Negative,0.75,Tamil Nadu,Trichy
MUN_TA_00105,Municipal Administration,Tamil,பகுதியில் அனுமதியில்லா கட்டிடம் உள்ளது,Negative,0.89,Tamil Nadu,Coimbatore
MUN_TA_00106,Municipal Administration,Tamil,பிறப்பு சான்றிதழ் வழங்குவதில் தாமதம்,Neutral,0.56,Tamil Nadu,Karur
MUN_TA_00107,Municipal Administration,Tamil,மரண சான்றிதழ் விண்ணப்பம் நிலுவையில் உள்ளது,Neutral,0.3,Tamil Nadu,Salem
MUN_TA_00108,Municipal Administration,Tamil,பகுதியில் அனுமதியில்லா கட்டிடம் உள்ளது,Negative,0.66,Tamil Nadu,Salem
MUN_TA_00109,Municipal Administration,Tamil,வீட்டு எண் ஒதுக்கீடு தாமதமாகிறது,Neutral,0.33,Tamil Nadu,Erode
MUN_TA_00110,Municipal Administration,Tamil,கட்டிடம் அனுமதி வழங்குவதில் தாமதம்,Neutral,0.45,Tamil Nadu,Karur
MUN_TA_00111,Municipal Administration,Tamil,வீட்டு எண் ஒதுக்கீடு தாமதமாகிறது,Neutral,0.46,Tamil Nadu,Coimbatore
MUN_TA_00112,Municipal Administration,Tamil,தெரு பெயர் பலகை இல்லை,Neutral,0.35,Tamil Nadu,Erode
MUN_TA_00113,Municipal Administration,Tamil,வீட்டு எண் ஒதுக்கீடு தாமதமாகிறது,Negative,0.99,Tamil Nadu,Trichy
MUN_TA_00114,Municipal Administration,Tamil,பிறப்பு சான்றிதழ் வழங்குவதில் தாமதம்,Neutral,0.58,Tamil Nadu,Karur
MUN_TA_00115,Municipal Administration,Tamil,வீட்டு எண் ஒதுக்கீடு தாமதமாகிறது,Negative,0.89,Tamil Nadu,Salem
MUN_TA_00116,Municipal Administration,Tamil,தெரு பெயர் பலகை இல்லை,Negative,0.96,Tamil Nadu,Trichy
MUN_TA_00117,Municipal Administration,Tamil,மரண சான்றிதழ் விண்ணப்பம் நிலுவையில் உள்ளது,Negative,0.74,Tamil Nadu,Coimbatore
MUN_TA_00118,Municipal Administration,Tamil,தெரு பெயர் பலகை இல்லை,Negative,0.79,Tamil Nadu,Salem
MUN_TA_00119,Municipal Administration,Tamil,வணிக உரிமம் வழங்குவதில் தாமதம்,Neutral,0.3,Tamil Nadu,Salem
MUN_TA_00120,Municipal Administration,Tamil,கட்டிடம் அனுமதி வழங்குவதில் தாமதம்,Neutral,0.52,Tamil Nadu,Trichy
MUN_TA_00121,Municipal Administration,Tamil,வணிக உரிமம் வழங்குவதில் தாமதம்,Negative,0.72,Tamil Nadu,Salem
MUN_TA_00122,Municipal Administration,Tamil,பொது நிலத்தில் ஆக்கிரமிப்பு,Negative,0.68,Tamil Nadu,Coimbatore
MUN_TA_00123,Municipal Administration,Tamil,மரண சான்றிதழ் விண்ணப்பம் நிலுவையில் உள்ளது,Negative,0.77,Tamil Nadu,Erode
MUN_TA_00124,Municipal Administration,Tamil,வணிக உரிமம் வழங்குவதில் தாமதம்,Neutral,0.38,Tamil Nadu,Erode
MUN_TA_00125,Municipal Administration,Tamil,பிறப்பு சான்றிதழ் வழங்குவதில் தாமதம்,Negative,0.75,Tamil Nadu,Trichy
MUN_TA_00126,Municipal Administration,Tamil,பகுதியில் அனுமதியில்லா கட்டிடம் உள்ளது,Negative,0.84,Tamil Nadu,Salem
MUN_TA_00127,Municipal Administration,Tamil,வணிக உரிமம் வழங்குவதில் தாமதம்,Neutral,0.59,Tamil Nadu,Salem
MUN_TA_00128,Municipal Administration,Tamil,வணிக உரிமம் வழங்குவதில் தாமதம்,Neutral,0.34,Tamil Nadu,Trichy
MUN_TA_00129,Municipal Administration,Tamil,நகராட்சி அலுவலக ஊழியர்கள் பதில் அளிக்கவில்லை,Neutral,0.4,Tamil Nadu,Coimbatore
MUN_TA_00130,Municipal Administration,Tamil,சொத்து வரி தொடர்பான பிரச்சனை தீர்க்கப்படவில்லை,Negative,0.87,Tamil Nadu,Trichy
MUN_TA_00131,Municipal Administration,Tamil,சொத்து வரி தொடர்பான பிரச்சனை தீர்க்கப்படவில்லை,Neutral,0.41,Tamil Nadu,Trichy
MUN_TA_00132,Municipal Administration,Tamil,சொத்து வரி தொடர்பான பிரச்சனை தீர்க்கப்படவில்லை,Neutral,0.49,Tamil Nadu,Karur
MUN_TA_00133,Municipal Administration,Tamil,மரண சான்றிதழ் விண்ணப்பம் நிலுவையில் உள்ளது,Negative,0.88,Tamil Nadu,Trichy
MUN_TA_00134,Municipal Administration,Tamil,பகுதியில் அனுமதியில்லா கட்டிடம் உள்ளது,Neutral,0.51,Tamil Nadu,Erode
MUN_TA_00135,Municipal Administration,Tamil,பொது நிலத்தில் ஆக்கிரமிப்பு,Negative,0.8,Tamil Nadu,Trichy
MUN_TA_00136,Municipal Administration,Tamil,பிறப்பு சான்றிதழ் வழங்குவதில் தாமதம்,Negative,0.96,Tamil Nadu,Erode
MUN_TA_00137,Municipal Administration,Tamil,தெரு பெயர் பலகை இல்லை,Negative,0.62,Tamil Nadu,Salem
MUN_TA_00138,Municipal Administration,Tamil,வணிக உரிமம் வழங்குவதில் தாமதம்,Negative,0.63,Tamil Nadu,Salem
MUN_TA_00139,Municipal Administration,Tamil,பகுதியில் அனுமதியில்லா கட்டிடம் உள்ளது,Negative,0.66,Tamil Nadu,Karur
MUN_TA_00140,Municipal Administration,Tamil,சொத்து வரி தொடர்பான பிரச்சனை தீர்க்கப்படவில்லை,Neutral,0.48,Tamil Nadu,Karur
MUN_TA_00141,Municipal Administration,Tamil,சொத்து வரி தொடர்பான பிரச்சனை தீர்க்கப்படவில்லை,Neutral,0.38,Tamil Nadu,Trichy
MUN_TA_00142,Municipal Administration,Tamil,வீட்டு எண் ஒதுக்கீடு தாமதமாகிறது,Negative,1.0,Tamil Nadu,Karur
MUN_TA_00143,Municipal Administration,Tamil,மரண சான்றிதழ் விண்ணப்பம் நிலுவையில் உள்ளது,Negative,0.84,Tamil Nadu,Coimbatore
MUN_TA_00144,Municipal Administration,Tamil,வீட்டு எண் ஒதுக்கீடு தாமதமாகிறது,Negative,0.72,Tamil Nadu,Trichy
MUN_TA_00145,Municipal Administration,Tamil,பிறப்பு சான்றிதழ் வழங்குவதில் தாமதம்,Negative,0.65,Tamil Nadu,Trichy
MUN_TA_00146,Municipal Administration,Tamil,பொது நிலத்தில் ஆக்கிரமிப்பு,Negative,0.62,Tamil Nadu,Trichy
MUN_TA_00147,Municipal Administration,Tamil,நகராட்சி அலுவலக ஊழியர்கள் பதில் அளிக்கவில்லை,Neutral,0.49,Tamil Nadu,Erode
MUN_TA_00148,Municipal Administration,Tamil,சொத்து வரி தொடர்பான பிரச்சனை தீர்க்கப்படவில்லை,Negative,0.71,Tamil Nadu,Trichy
MUN_TA_00149,Municipal Administration,Tamil,கட்டிடம் அனுமதி வழங்குவதில் தாமதம்,Neutral,0.58,Tamil Nadu,Coimbatore
MUN_TA_00150,Municipal Administration,Tamil,பொது நிலத்தில் ஆக்கிரமிப்பு,Negative,0.94,Tamil Nadu,Erode
MUN_TA_00151,Municipal Administration,Tamil,சொத்து வரி தொடர்பான பிரச்சனை தீர்க்கப்படவில்லை,Neutral,0.57,Tamil Nadu,Coimbatore
MUN_TA_00152,Municipal Administration,Tamil,கட்டிடம் அனுமதி வழங்குவதில் தாமதம்,Neutral,0.32,Tamil Nadu,Trichy
MUN_TA_00153,Municipal Administration,Tamil,பொது நிலத்தில் ஆக்கிரமிப்பு,Neutral,0.39,Tamil Nadu,Karur
MUN_TA_00154,Municipal Administration,Tamil,வீட்டு எண் ஒதுக்கீடு தாமதமாகிறது,Negative,0.79,Tamil Nadu,Salem
MUN_TA_00155,Municipal Administration,Tamil,பகுதியில் அனுமதியில்லா கட்டிடம் உள்ளது,Negative,0.81,Tamil Nadu,Erode
MUN_TA_00156,Municipal Administration,Tamil,பிறப்பு சான்றிதழ் வழங்குவதில் தாமதம்,Negative,0.79,Tamil Nadu,Trichy
MUN_TA_00157,Municipal Administration,Tamil,நகராட்சி அலுவலக ஊழியர்கள் பதில் அளிக்கவில்லை,Negative,0.83,Tamil Nadu,Erode
MUN_TA_00158,Municipal Administration,Tamil,பிறப்பு சான்றிதழ் வழங்குவதில் தாமதம்,Neutral,0.5,Tamil Nadu,Salem
MUN_TA_00159,Municipal Administration,Tamil,பகுதியில் அனுமதியில்லா கட்டிடம் உள்ளது,Neutral,0.48,Tamil Nadu,Karur
MUN_TA_00160,Municipal Administration,Tamil,மரண சான்றிதழ் விண்ணப்பம் நிலுவையில் உள்ளது,Neutral,0.33,Tamil Nadu,Karur
MUN_TA_00161,Municipal Administration,Tamil,தெரு பெயர் பலகை இல்லை,Neutral,0.59,Tamil Nadu,Salem
MUN_TA_00162,Municipal Administration,Tamil,தெரு பெயர் பலகை இல்லை,Neutral,0.52,Tamil Nadu,Coimbatore
MUN_TA_00163,Municipal Administration,Tamil,பிறப்பு சான்றிதழ் வழங்குவதில் தாமதம்,Neutral,0.37,Tamil Nadu,Karur
MUN_TA_00164,Municipal Administration,Tamil,பொது நிலத்தில் ஆக்கிரமிப்பு,Neutral,0.38,Tamil Nadu,Karur
MUN_TA_00165,Municipal Administration,Tamil,சொத்து வரி தொடர்பான பிரச்சனை தீர்க்கப்படவில்லை,Neutral,0.3,Tamil Nadu,Erode
MUN_TA_00166,Municipal Administration,Tamil,சொத்து வரி தொடர்பான பிரச்சனை தீர்க்கப்படவில்லை,Neutral,0.37,Tamil Nadu,Trichy
MUN_TA_00167,Municipal Administration,Tamil,சொத்து வரி தொடர்பான பிரச்சனை தீர்க்கப்படவில்லை,Neutral,0.44,Tamil Nadu,Trichy
MUN_TA_00168,Municipal Administration,Tamil,வீட்டு எண் ஒதுக்கீடு தாமதமாகிறது,Neutral,0.48,Tamil Nadu,Erode
MUN_TA_00169,Municipal Administration,Tamil,வணிக உரிமம் வழங்குவதில் தாமதம்,Neutral,0.54,Tamil Nadu,Coimbatore
MUN_TA_00170,Municipal Administration,Tamil,வீட்டு எண் ஒதுக்கீடு தாமதமாகிறது,Negative,0.99,Tamil Nadu,Erode
MUN_TA_00171,Municipal Administration,Tamil,வணிக உரிமம் வழங்குவதில் தாமதம்,Neutral,0.3,Tamil Nadu,Salem
MUN_TA_00172,Municipal Administration,Tamil,நகராட்சி அலுவலக ஊழியர்கள் பதில் அளிக்கவில்லை,Negative,0.79,Tamil Nadu,Trichy
MUN_TA_00173,Municipal Administration,Tamil,பிறப்பு சான்றிதழ் வழங்குவதில் தாமதம்,Neutral,0.58,Tamil Nadu,Salem
MUN_TA_00174,Municipal Administration,Tamil,சொத்து வரி தொடர்பான பிரச்சனை தீர்க்கப்படவில்லை,Neutral,0.47,Tamil Nadu,Coimbatore
MUN_TA_00175,Municipal Administration,Tamil,சொத்து வரி தொடர்பான பிரச்சனை தீர்க்கப்படவில்லை,Negative,0.68,Tamil Nadu,Salem
MUN_TA_00176,Municipal Administration,Tamil,கட்டிடம் அனுமதி வழங்குவதில் தாமதம்,Negative,0.68,Tamil Nadu,Salem
MUN_TA_00177,Municipal Administration,Tamil,தெரு பெயர் பலகை இல்லை,Negative,0.81,Tamil Nadu,Coimbatore
MUN_TA_00178,Municipal Administration,Tamil,பிறப்பு சான்றிதழ் வழங்குவதில் தாமதம்,Neutral,0.31,Tamil Nadu,Salem
MUN_TA_00179,Municipal Administration,Tamil,தெரு பெயர் பலகை இல்லை,Neutral,0.4,Tamil Nadu,Erode
MUN_TA_00180,Municipal Administration,Tamil,வீட்டு எண் ஒதுக்கீடு தாமதமாகிறது,Negative,0.63,Tamil Nadu,Coimbatore
MUN_TA_00181,Municipal Administration,Tamil,நகராட்சி அலுவலக ஊழியர்கள் பதில் அளிக்கவில்லை,Neutral,0.35,Tamil Nadu,Salem
MUN_TA_00182,Municipal Administration,Tamil,நகராட்சி அலுவலக ஊழியர்கள் பதில் அளிக்கவில்லை,Negative,0.88,Tamil Nadu,Erode
