complaint_id,department,language,complaint_text,sentiment,urgency_score,state,district
ELC_TA_00028,Electricity,Tamil,எங்கள் பகுதியில் கடந்த 7 மணிநேரமாக மின்தடை ஏற்பட்டுள்ளது,Negative,0.96,Tamil Nadu,Karur
ELC_TA_00029,Electricity,Tamil,எச்சரிக்கையின்றி மின்சாரம் நிறுத்தப்படுகிறது,Negative,0.82,Tamil Nadu,Coimbatore
ELC_TA_00030,Electricity,Tamil,எங்கள் பகுதியில் கடந்த 29 மணிநேரமாக மின்தடை ஏற்பட்டுள்ளது,Neutral,0.44,Tamil Nadu,Erode
ELC_TA_00031,Electricity,Tamil,எச்சரிக்கையின்றி மின்சாரம் நிறுத்தப்படுகிறது,Neutral,0.38,Tamil Nadu,Karur
ELC_TA_00032,Electricity,Tamil,மாற்றி பழுதடைந்ததால் மின்சாரம் இல்லை,Neutral,0.42,Tamil Nadu,Salem
ELC_TA_00033,Electricity,Tamil,தினமும் மாலை மின்விநியோகம் தடைப்படுகிறது,Neutral,0.35,Tamil Nadu,Trichy
ELC_TA_00034,Electricity,Tamil,தினமும் மாலை மின்விநியோகம் தடைப்படுகிறது,Negative,0.74,Tamil Nadu,Erode
ELC_TA_00035,Electricity,Tamil,மின்மீட்டர் அளவீடு சரியாக பதிவு செய்யப்படவில்லை,Negative,0.63,Tamil Nadu,Salem
ELC_TA_00036,Electricity,Tamil,இரவு நேரங்களில் குறைந்த மின்னழுத்த பிரச்சனை உள்ளது,Neutral,0.59,Tamil Nadu,Coimbatore
ELC_TA_00037,Electricity,Tamil,மின்மீட்டர் அளவீடு சரியாக பதிவு செய்யப்படவில்லை,Neutral,0.4,Tamil Nadu,Salem
ELC_TA_00038,Electricity,Tamil,தெருவிளக்குகள் சரியாக செயல்படவில்லை,Neutral,0.41,Tamil Nadu,Erode
ELC_TA_00039,Electricity,Tamil,எங்கள் பகுதியில் கடந்த 60 மணிநேரமாக மின்தடை ஏற்பட்டுள்ளது,Neutral,0.5,Tamil Nadu,Karur
ELC_TA_00040,Electricity,Tamil,மின்னழுத்த மாற்றம் காரணமாக சாதனங்கள் சேதமடைந்துள்ளன,Negative,0.9,Tamil Nadu,Erode
ELC_TA_00041,Electricity,Tamil,மின்மீட்டர் அளவீடு சரியாக பதிவு செய்யப்படவில்லை,Neutral,0.32,Tamil Nadu,Trichy
ELC_TA_00042,Electricity,Tamil,தெருவிளக்குகள் சரியாக செயல்படவில்லை,Neutral,0.41,Tamil Nadu,Trichy
ELC_TA_00043,Electricity,Tamil,எச்சரிக்கையின்றி மின்சாரம் நிறுத்தப்படுகிறது,Negative,0.85,Tamil Nadu,Coimbatore
ELC_TA_00044,Electricity,Tamil,மழைக்குப் பிறகு மின்சாரம் மீண்டும் வழங்கப்படவில்லை,Negative,0.89,Tamil Nadu,Salem
ELC_TA_00045,Electricity,Tamil,தினமும் மாலை மின்விநியோகம் தடைப்படுகிறது,Negative,0.68,Tamil Nadu,Trichy
ELC_TA_00046,Electricity,Tamil,மின்மீட்டர் அளவீடு சரியாக பதிவு செய்யப்படவில்லை,Neutral,0.48,Tamil Nadu,Salem
ELC_TA_00047,Electricity,Tamil,எச்சரிக்கையின்றி மின்சாரம் நிறுத்தப்படுகிறது,Neutral,0.37,Tamil Nadu,Trichy
ELC_TA_00048,Electricity,Tamil,இரவு நேரங்களில் குறைந்த மின்னழுத்த பிரச்சனை உள்ளது,Negative,0.73,Tamil Nadu,Salem
ELC_TA_00049,Electricity,Tamil,மின்னழுத்த மாற்றம் காரணமாக சாதனங்கள் சேதமடைந்துள்ளன,Negative,0.89,Tamil Nadu,Trichy
ELC_TA_00050,Electricity,Tamil,தெருவிளக்குகள் சரியாக செயல்படவில்லை,Neutral,0.43,Tamil Nadu,Coimbatore
ELC_TA_00051,Electricity,Tamil,எச்சரிக்கையின்றி மின்சாரம் நிறுத்தப்படுகிறது,Neutral,0.37,Tamil Nadu,Trichy
ELC_TA_00052,Electricity,Tamil,மின்மீட்டர் அளவீடு சரியாக பதிவு செய்யப்படவில்லை,Negative,0.97,Tamil Nadu,Salem
ELC_TA_00053,Electricity,Tamil,மின்னழுத்த மாற்றம் காரணமாக சாதனங்கள் சேதமடைந்துள்ளன,Neutral,0.4,Tamil Nadu,Coimbatore
ELC_TA_00054,Electricity,Tamil,தினமும் மாலை மின்விநியோகம் தடைப்படுகிறது,Negative,0.74,Tamil Nadu,Erode
ELC_TA_00055,Electricity,Tamil,தினமும் மாலை மின்விநியோகம் தடைப்படுகிறது,Negative,0.93,Tamil Nadu,Erode
ELC_TA_00056,Electricity,Tamil,மின்னழுத்த மாற்றம் காரணமாக சாதனங்கள் சேதமடைந்துள்ளன,Neutral,0.53,Tamil Nadu,Coimbatore
ELC_TA_00057,Electricity,Tamil,எச்சரிக்கையின்றி மின்சாரம் நிறுத்தப்படுகிறது,Negative,0.71,Tamil Nadu,Trichy
ELC_TA_00058,Electricity,Tamil,எச்சரிக்கையின்றி மின்சாரம் நிறுத்தப்படுகிறது,Negative,0.98,Tamil Nadu,Coimbatore
ELC_TA_00059,Electricity,Tamil,மழைக்குப் பிறகு மின்சாரம் மீண்டும் வழங்கப்படவில்லை,Negative,0.9,Tamil Nadu,Trichy
ELC_TA_00060,Electricity,Tamil,இரவு நேரங்களில் குறைந்த மின்னழுத்த பிரச்சனை உள்ளது,Negative,0.94,Tamil Nadu,Erode
ELC_TA_00061,Electricity,Tamil,எச்சரிக்கையின்றி மின்சாரம் நிறுத்தப்படுகிறது,Negative,0.8,Tamil Nadu,Trichy
ELC_TA_00062,Electricity,Tamil,எங்கள் பகுதியில் கடந்த 21 மணிநேரமாக மின்தடை ஏற்பட்டுள்ளது,Neutral,0.34,Tamil Nadu,Trichy
ELC_TA_00063,Electricity,Tamil,தினமும் மாலை மின்விநியோகம் தடைப்படுகிறது,Negative,0.62,Tamil Nadu,Salem
ELC_TA_00064,Electricity,Tamil,எச்சரிக்கையின்றி மின்சாரம் நிறுத்தப்படுகிறது,Neutral,0.57,Tamil Nadu,Salem
ELC_TA_00065,Electricity,Tamil,மாற்றி பழுதடைந்ததால் மின்சாரம் இல்லை,Neutral,0.59,Tamil Nadu,Coimbatore
ELC_TA_00066,Electricity,Tamil,இரவு நேரங்களில் குறைந்த மின்னழுத்த பிரச்சனை உள்ளது,Neutral,0.4,Tamil Nadu,Trichy
ELC_TA_00067,Electricity,Tamil,மின்னழுத்த மாற்றம் காரணமாக சாதனங்கள் சேதமடைந்துள்ளன,Negative,0.61,Tamil Nadu,Trichy
ELC_TA_00068,Electricity,Tamil,இரவு நேரங்களில் குறைந்த மின்னழுத்த பிரச்சனை உள்ளது,Negative,0.98,Tamil Nadu,Trichy
ELC_TA_00069,Electricity,Tamil,தெருவிளக்குகள் சரியாக செயல்படவில்லை,Negative,0.71,Tamil Nadu,Karur
ELC_TA_00070,Electricity,Tamil,தெருவிளக்குகள் சரியாக செயல்படவில்லை,Neutral,0.48,Tamil Nadu,Coimbatore
ELC_TA_00071,Electricity,Tamil,மாற்றி பழுதடைந்ததால் மின்சாரம் இல்லை,Neutral,0.41,Tamil Nadu,Erode
ELC_TA_00072,Electricity,Tamil,எங்கள் பகுதியில் கடந்த 38 மணிநேரமாக மின்தடை ஏற்பட்டுள்ளது,Neutral,0.38,Tamil Nadu,Salem
ELC_TA_00073,Electricity,Tamil,எங்கள் பகுதியில் கடந்த 1 மணிநேரமாக மின்தடை ஏற்பட்டுள்ளது,Negative,0.86,Tamil Nadu,Trichy
ELC_TA_00074,Electricity,Tamil,தினமும் மாலை மின்விநியோகம் தடைப்படுகிறது,Negative,0.76,Tamil Nadu,Salem
ELC_TA_00075,Electricity,Tamil,மாற்றி பழுதடைந்ததால் மின்சாரம் இல்லை,Neutral,0.54,Tamil Nadu,Salem
ELC_TA_00076,Electricity,Tamil,தினமும் மாலை மின்விநியோகம் தடைப்படுகிறது,Neutral,0.38,Tamil Nadu,Coimbatore
ELC_TA_00077,Electricity,Tamil,தினமும் மாலை மின்விநியோகம் தடைப்படுகிறது,Neutral,0.31,Tamil Nadu,Karur
ELC_TA_00078,Electricity,Tamil,மின்மீட்டர் அளவீடு சரியாக பதிவு செய்யப்படவில்லை,Neutral,0.56,Tamil Nadu,Erode
ELC_TA_00079,Electricity,Tamil,இரவு நேரங்களில் குறைந்த மின்னழுத்த பிரச்சனை உள்ளது,Neutral,0.39,Tamil Nadu,Karur
ELC_TA_00080,Electricity,Tamil,மின்னழுத்த மாற்றம் காரணமாக சாதனங்கள் சேதமடைந்துள்ளன,Neutral,0.59,Tamil Nadu,Salem
ELC_TA_00081,Electricity,Tamil,மின்மீட்டர் அளவீடு சரியாக பதிவு செய்யப்படவில்லை,Neutral,0.49,Tamil Nadu,Erode
ELC_TA_00082,Electricity,Tamil,வீட்டு அருகே மின் கம்பியில் தீப்பொறி,Negative,0.76,Tamil Nadu,Karur
ELC_TA_00083,Electricity,Tamil,இரவு நேரங்களில் குறைந்த மின்னழுத்த பிரச்சனை உள்ளது,Neutral,0.44,Tamil Nadu,Karur
ELC_TA_00084,Electricity,Tamil,தினமும் மாலை மின்விநியோகம் தடைப்படுகிறது,Negative,0.71,Tamil Nadu,Trichy
ELC_TA_00085,Electricity,Tamil,மழைக்குப் பிறகு மின்சாரம் மீண்டும் வழங்கப்படவில்லை,Neutral,0.55,Tamil Nadu,Trichy
ELC_TA_00086,Electricity,Tamil,தினமும் மாலை மின்விநியோகம் தடைப்படுகிறது,Neutral,0.53,Tamil Nadu,Salem
ELC_TA_00087,Electricity,Tamil,வீட்டு அருகே மின் கம்பியில் தீப்பொறி,Neutral,0.56,Tamil Nadu,Karur
ELC_TA_00088,Electricity,Tamil,மழைக்குப் பிறகு மின்சாரம் மீண்டும் வழங்கப்படவில்லை,Negative,0.95,Tamil Nadu,Karur
ELC_TA_00089,Electricity,Tamil,எச்சரிக்கையின்றி மின்சாரம் நிறுத்தப்படுகிறது,Neutral,0.56,Tamil Nadu,Coimbatore
ELC_TA_00090,Electricity,Tamil,எங்கள் பகுதியில் கடந்த 63 மணிநேரமாக மின்தடை ஏற்பட்டுள்ளது,Negative,0.82,Tamil Nadu,Erode
ELC_TA_00091,Electricity,Tamil,இரவு நேரங்களில் குறைந்த மின்னழுத்த பிரச்சனை உள்ளது,Neutral,0.49,Tamil Nadu,Coimbatore
ELC_TA_00092,Electricity,Tamil,வீட்டு அருகே மின் கம்பியில் தீப்பொறி,Neutral,0.44,Tamil Nadu,Erode
ELC_TA_00093,Electricity,Tamil,மின்மீட்டர் அளவீடு சரியாக பதிவு செய்யப்படவில்லை,Neutral,0.4,Tamil Nadu,Karur
ELC_TA_00094,Electricity,Tamil,இரவு நேரங்களில் குறைந்த மின்னழுத்த பிரச்சனை உள்ளது,Neutral,0.34,Tamil Nadu,Karur
ELC_TA_00095,Electricity,Tamil,மின்மீட்டர் அளவீடு சரியாக பதிவு செய்யப்படவில்லை,Negative,0.61,Tamil Nadu,Karur
ELC_TA_00096,Electricity,Tamil,மழைக்குப் பிறகு மின்சாரம் மீண்டும் வழங்கப்படவில்லை,Neutral,0.43,Tamil Nadu,Coimbatore
ELC_TA_00097,Electricity,Tamil,தினமும் மாலை மின்விநியோகம் தடைப்படுகிறது,Neutral,0.49,Tamil Nadu,Trichy
ELC_TA_00098,Electricity,Tamil,எங்கள் பகுதியில் கடந்த 25 மணிநேரமாக மின்தடை ஏற்பட்டுள்ளது,Neutral,0.49,Tamil Nadu,Trichy
ELC_TA_00099,Electricity,Tamil,வீட்டு அருகே மின் கம்பியில் தீப்பொறி,Neutral,0.43,Tamil Nadu,Trichy
ELC_TA_00100,Electricity,Tamil,எச்சரிக்கையின்றி மின்சாரம் நிறுத்தப்படுகிறது,Negative,0.62,Tamil Nadu,Erode
ELC_TA_00101,Electricity,Tamil,வீட்டு அருகே மின் கம்பியில் தீப்பொறி,Negative,0.87,Tamil Nadu,Coimbatore
ELC_TA_00102,Electricity,Tamil,தெருவிளக்குகள் சரியாக செயல்படவில்லை,Neutral,0.52,Tamil Nadu,Salem
ELC_TA_00103,Electricity,Tamil,மின்மீட்டர் அளவீடு சரியாக பதிவு செய்யப்படவில்லை,Neutral,0.55,Tamil Nadu,Salem
ELC_TA_00104,Electricity,Tamil,மழைக்குப் பிறகு மின்சாரம் மீண்டும் வழங்கப்படவில்லை,Neutral,0.57,Tamil Nadu,Coimbatore
ELC_TA_00105,Electricity,Tamil,எங்கள் பகுதியில் கடந்த 1 மணிநேரமாக மின்தடை ஏற்பட்டுள்ளது,Neutral,0.37,Tamil Nadu,Salem
ELC_TA_00106,Electricity,Tamil,மின்னழுத்த மாற்றம் காரணமாக சாதனங்கள் சேதமடைந்துள்ளன,Neutral,0.51,Tamil Nadu,Salem
ELC_TA_00107,Electricity,Tamil,மாற்றி பழுதடைந்ததால் மின்சாரம் இல்லை,Negative,0.62,Tamil Nadu,Erode
ELC_TA_00108,Electricity,Tamil,மின்னழுத்த மாற்றம் காரணமாக சாதனங்கள் சேதமடைந்துள்ளன,Neutral,0.37,Tamil Nadu,Coimbatore
ELC_TA_00109,Electricity,Tamil,எங்கள் பகுதியில் கடந்த 10 மணிநேரமாக மின்தடை ஏற்பட்டுள்ளது,Neutral,0.46,Tamil Nadu,Karur
ELC_TA_00110,Electricity,Tamil,இரவு நேரங்களில் குறைந்த மின்னழுத்த பிரச்சனை உள்ளது,Neutral,0.55,Tamil Nadu,Karur
ELC_TA_00111,Electricity,Tamil,மின்னழுத்த மாற்றம் காரணமாக சாதனங்கள் சேதமடைந்துள்ளன,Negative,0.65,Tamil Nadu,Trichy
ELC_TA_00112,Electricity,Tamil,மாற்றி பழுதடைந்ததால் மின்சாரம் இல்லை,Negative,0.77,Tamil Nadu,Salem
ELC_TA_00113,Electricity,Tamil,தெருவிளக்குகள் சரியாக செயல்படவில்லை,Negative,0.62,Tamil Nadu,Trichy
ELC_TA_00114,Electricity,Tamil,மின்னழுத்த மாற்றம் காரணமாக சாதனங்கள் சேதமடைந்துள்ளன,Neutral,0.44,Tamil Nadu,Karur
ELC_TA_00115,Electricity,Tamil,இரவு நேரங்களில் குறைந்த மின்னழுத்த பிரச்சனை உள்ளது,Neutral,0.31,Tamil Nadu,Coimbatore
ELC_TA_00116,Electricity,Tamil,வீட்டு அருகே மின் கம்பியில் தீப்பொறி,Negative,0.69,Tamil Nadu,Coimbatore
ELC_TA_00117,Electricity,Tamil,தெருவிளக்குகள் சரியாக செயல்படவில்லை,Negative,0.85,Tamil Nadu,Salem
ELC_TA_00118,Electricity,Tamil,எச்சரிக்கையின்றி மின்சாரம் நிறுத்தப்படுகிறது,Negative,0.73,Tamil Nadu,Trichy
ELC_TA_00119,Electricity,Tamil,தெருவிளக்குகள் சரியாக செயல்படவில்லை,Negative,0.65,Tamil Nadu,Trichy
ELC_TA_00120,Electricity,Tamil,மின்மீட்டர் அளவீடு சரியாக பதிவு செய்யப்படவில்லை,Neutral,0.41,Tamil Nadu,Salem
ELC_TA_00121,Electricity,Tamil,எங்கள் பகுதியில் கடந்த 63 மணிநேரமாக மின்தடை ஏற்பட்டுள்ளது,Negative,0.96,Tamil Nadu,Trichy
ELC_TA_00122,Electricity,Tamil,வீட்டு அருகே மின் கம்பியில் தீப்பொறி,Negative,0.83,Tamil Nadu,Coimbatore
ELC_TA_00123,Electricity,Tamil,தெருவிளக்குகள் சரியாக செயல்படவில்லை,Negative,0.93,Tamil Nadu,Erode
ELC_TA_00124,Electricity,Tamil,மாற்றி பழுதடைந்ததால் மின்சாரம் இல்லை,Negative,0.6,Tamil Nadu,Karur
ELC_TA_00125,Electricity,Tamil,தெருவிளக்குகள் சரியாக செயல்படவில்லை,Negative,0.62,Tamil Nadu,Coimbatore
ELC_TA_00126,Electricity,Tamil,தெருவிளக்குகள் சரியாக செயல்படவில்லை,Neutral,0.56,Tamil Nadu,Erode
ELC_TA_00127,Electricity,Tamil,தினமும் மாலை மின்விநியோகம் தடைப்படுகிறது,Negative,0.74,Tamil Nadu,Coimbatore
ELC_TA_00128,Electricity,Tamil,மழைக்குப் பிறகு மின்சாரம் மீண்டும் வழங்கப்படவில்லை,Negative,0.81,Tamil Nadu,Trichy
ELC_TA_00129,Electricity,Tamil,மழைக்குப் பிறகு மின்சாரம் மீண்டும் வழங்கப்படவில்லை,Negative,0.94,Tamil Nadu,Salem
ELC_TA_00130,Electricity,Tamil,எச்சரிக்கையின்றி மின்சாரம் நிறுத்தப்படுகிறது,Negative,0.93,Tamil Nadu,Karur
ELC_TA_00131,Electricity,Tamil,மின்மீட்டர் அளவீடு சரியாக பதிவு செய்யப்படவில்லை,Neutral,0.48,Tamil Nadu,Erode
ELC_TA_00132,Electricity,Tamil,மழைக்குப் பிறகு மின்சாரம் மீண்டும் வழங்கப்படவில்லை,Neutral,0.39,Tamil Nadu,Erode
ELC_TA_00133,Electricity,Tamil,எச்சரிக்கையின்றி மின்சாரம் நிறுத்தப்படுகிறது,Negative,0.81,Tamil Nadu,Coimbatore
ELC_TA_00134,Electricity,Tamil,மாற்றி பழுதடைந்ததால் மின்சாரம் இல்லை,Negative,0.62,Tamil Nadu,Karur
ELC_TA_00135,Electricity,Tamil,எச்சரிக்கையின்றி மின்சாரம் நிறுத்தப்படுகிறது,Neutral,0.33,Tamil Nadu,Coimbatore
ELC_TA_00136,Electricity,Tamil,இரவு நேரங்களில் குறைந்த மின்னழுத்த பிரச்சனை உள்ளது,Negative,0.72,Tamil Nadu,Karur
ELC_TA_00137,Electricity,Tamil,மின்னழுத்த மாற்றம் காரணமாக சாதனங்கள் சேதமடைந்துள்ளன,Neutral,0.41,Tamil Nadu,Erode
ELC_TA_00138,Electricity,Tamil,இரவு நேரங்களில் குறைந்த மின்னழுத்த பிரச்சனை உள்ளது,Negative,0.68,Tamil Nadu,Salem
ELC_TA_00139,Electricity,Tamil,வீட்டு அருகே மின் கம்பியில் தீப்பொறி,Neutral,0.54,Tamil Nadu,Salem
ELC_TA_00140,Electricity,Tamil,வீட்டு அருகே மின் கம்பியில் தீப்பொறி,Neutral,0.54,Tamil Nadu,Karur
ELC_TA_00141,Electricity,Tamil,மின்மீட்டர் அளவீடு சரியாக பதிவு செய்யப்படவில்லை,Neutral,0.49,Tamil Nadu,Salem
ELC_TA_00142,Electricity,Tamil,எங்கள் பகுதியில் கடந்த 20 மணிநேரமாக மின்தடை ஏற்பட்டுள்ளது,Neutral,0.36,Tamil Nadu,Trichy
ELC_TA_00143,Electricity,Tamil,மின்னழுத்த மாற்றம் காரணமாக சாதனங்கள் சேதமடைந்துள்ளன,Neutral,0.41,Tamil Nadu,Karur
ELC_TA_00144,Electricity,Tamil,மின்னழுத்த மாற்றம் காரணமாக சாதனங்கள் சேதமடைந்துள்ளன,Negative,0.72,Tamil Nadu,Salem
ELC_TA_00145,Electricity,Tamil,மின்மீட்டர் அளவீடு சரியாக பதிவு செய்யப்படவில்லை,Negative,0.61,Tamil Nadu,Salem
ELC_TA_00146,Electricity,Tamil,எச்சரிக்கையின்றி மின்சாரம் நிறுத்தப்படுகிறது,Neutral,0.31,Tamil Nadu,Coimbatore
ELC_TA_00147,Electricity,Tamil,எங்கள் பகுதியில் கடந்த 4 மணிநேரமாக மின்தடை ஏற்பட்டுள்ளது,Negative,0.63,Tamil Nadu,Trichy
ELC_TA_00148,Electricity,Tamil,எச்சரிக்கையின்றி மின்சாரம் நிறுத்தப்படுகிறது,Negative,0.68,Tamil Nadu,Karur
ELC_TA_00149,Electricity,Tamil,மின்னழுத்த மாற்றம் காரணமாக சாதனங்கள் சேதமடைந்துள்ளன,Negative,0.82,Tamil Nadu,Coimbatore
ELC_TA_00150,Electricity,Tamil,மாற்றி பழுதடைந்ததால் மின்சாரம் இல்லை,Neutral,0.47,Tamil Nadu,Trichy
ELC_TA_00151,Electricity,Tamil,மின்மீட்டர் அளவீடு சரியாக பதிவு செய்யப்படவில்லை,Negative,0.88,Tamil Nadu,Karur
ELC_TA_00152,Electricity,Tamil,மழைக்குப் பிறகு மின்சாரம் மீண்டும் வழங்கப்படவில்லை,Negative,0.94,Tamil Nadu,Salem
ELC_TA_00153,Electricity,Tamil,மழைக்குப் பிறகு மின்சாரம் மீண்டும் வழங்கப்படவில்லை,Negative,0.8,Tamil Nadu,Salem
ELC_TA_00154,Electricity,Tamil,எச்சரிக்கையின்றி மின்சாரம் நிறுத்தப்படுகிறது,Negative,0.73,Tamil Nadu,Trichy
ELC_TA_00155,Electricity,Tamil,வீட்டு அருகே மின் கம்பியில் தீப்பொறி,Negative,0.78,Tamil Nadu,Trichy
ELC_TA_00156,Electricity,Tamil,வீட்டு அருகே மின் கம்பியில் தீப்பொறி,Neutral,0.58,Tamil Nadu,Salem
ELC_TA_00157,Electricity,Tamil,மின்னழுத்த மாற்றம் காரணமாக சாதனங்கள் சேதமடைந்துள்ளன,Negative,0.6,Tamil Nadu,Erode
ELC_TA_00158,Electricity,Tamil,தினமும் மாலை மின்விநியோகம் தடைப்படுகிறது,Neutral,0.32,Tamil Nadu,Coimbatore
ELC_TA_00159,Electricity,Tamil,தினமும் மாலை மின்விநியோகம் தடைப்படுகிறது,Neutral,0.58,Tamil Nadu,Erode
ELC_TA_00160,Electricity,Tamil,மாற்றி பழுதடைந்ததால் மின்சாரம் இல்லை,Negative,0.76,Tamil Nadu,Salem
ELC_TA_00161,Electricity,Tamil,வீட்டு அருகே மின் கம்பியில் தீப்பொறி,Negative,0.87,Tamil Nadu,Trichy
ELC_TA_00162,Electricity,Tamil,மின்மீட்டர் அளவீடு சரியாக பதிவு செய்யப்படவில்லை,Neutral,0.3,Tamil Nadu,Coimbatore
ELC_TA_00163,Electricity,Tamil,எங்கள் பகுதியில் கடந்த 27 மணிநேரமாக மின்தடை ஏற்பட்டுள்ளது,Neutral,0.4,Tamil Nadu,Trichy
ELC_TA_00164,Electricity,Tamil,இரவு நேரங்களில் குறைந்த மின்னழுத்த பிரச்சனை உள்ளது,Neutral,0.54,Tamil Nadu,Coimbatore
ELC_TA_00165,Electricity,Tamil,எங்கள் பகுதியில் கடந்த 67 மணிநேரமாக மின்தடை ஏற்பட்டுள்ளது,Neutral,0.53,Tamil Nadu,Salem
ELC_TA_00166,Electricity,Tamil,வீட்டு அருகே மின் கம்பியில் தீப்பொறி,Negative,0.88,Tamil Nadu,Salem
ELC_TA_00167,Electricity,Tamil,தினமும் மாலை மின்விநியோகம் தடைப்படுகிறது,Neutral,0.54,Tamil Nadu,Karur
ELC_TA_00168,Electricity,Tamil,இரவு நேரங்களில் குறைந்த மின்னழுத்த பிரச்சனை உள்ளது,Neutral,0.48,Tamil Nadu,Trichy
ELC_TA_00169,Electricity,Tamil,வீட்டு அருகே மின் கம்பியில் தீப்பொறி,Negative,0.98,Tamil Nadu,Trichy
ELC_TA_00170,Electricity,Tamil,மின்னழுத்த மாற்றம் காரணமாக சாதனங்கள் சேதமடைந்துள்ளன,Negative,0.93,Tamil Nadu,Coimbatore
ELC_TA_00171,Electricity,Tamil,தினமும் மாலை மின்விநியோகம் தடைப்படுகிறது,Neutral,0.37,Tamil Nadu,Salem
ELC_TA_00172,Electricity,Tamil,மின்னழுத்த மாற்றம் காரணமாக சாதனங்கள் சேதமடைந்துள்ளன,Neutral,0.33,Tamil Nadu,Erode
ELC_TA_00173,Electricity,Tamil,மழைக்குப் பிறகு மின்சாரம் மீண்டும் வழங்கப்படவில்லை,Neutral,0.57,Tamil Nadu,Erode
