complaint_id,department,language,complaint_text,sentiment,urgency_score,state,district
EDU_EN_00121,Education Services,English,Classrooms are overcrowded,Neutral,0.4,Tamil Nadu,Coimbatore
EDU_EN_00122,Education Services,English,Government school lacks sufficient teachers,Negative,0.7,Tamil Nadu,Erode
EDU_EN_00123,Education Services,English,Classrooms are overcrowded,Negative,0.79,Tamil Nadu,Trichy
EDU_EN_00124,Education Services,English,Library facilities are inadequate,Negative,0.81,Tamil Nadu,Coimbatore
EDU_EN_00125,Education Services,English,School toilets are not clean,Negative,0.78,Tamil Nadu,Karur
EDU_EN_00126,Education Services,English,Government school lacks sufficient teachers,Negative,0.66,Tamil Nadu,Coimbatore
EDU_EN_00127,Education Services,English,Library facilities are inadequate,Negative,0.96,Tamil Nadu,Coimbatore
EDU_EN_00128,Education Services,English,Students not receiving textbooks,Neutral,0.55,Tamil Nadu,Erode
EDU_EN_00129,Education Services,English,Library facilities are inadequate,Neutral,0.34,Tamil Nadu,Coimbatore
EDU_EN_00130,Education Services,English,Students not receiving textbooks,Neutral,0.46,Tamil Nadu,Erode
EDU_EN_00131,Education Services,English,School toilets are not clean,Negative,0.74,Tamil Nadu,Salem
EDU_EN_00132,Education Services,English,Students not receiving textbooks,Neutral,0.56,Tamil Nadu,Salem
EDU_EN_00133,Education Services,English,Scholarship amount not credited,Negative,0.9,Tamil Nadu,Erode
EDU_EN_00134,Education Services,English,Classrooms are overcrowded,Negative,0.9,Tamil Nadu,Erode
EDU_EN_00135,Education Services,English,Students not receiving textbooks,Negative,0.62,Tamil Nadu,Trichy
EDU_EN_00136,Education Services,English,Government school lacks sufficient teachers,Negative,0.75,Tamil Nadu,Trichy
EDU_EN_00137,Education Services,English,Classrooms are overcrowded,Neutral,0.34,Tamil Nadu,Karur
EDU_EN_00138,Education Services,English,Midday meal not provided regularly,Neutral,0.36,Tamil Nadu,Karur
EDU_EN_00139,Education Services,English,Government school lacks sufficient teachers,Neutral,0.46,Tamil Nadu,Erode
EDU_EN_00140,Education Services,English,Electricity not available in school,Negative,0.93,Tamil Nadu,Salem
EDU_EN_00141,Education Services,English,School toilets are not clean,Neutral,0.39,Tamil Nadu,Trichy
EDU_EN_00142,Education Services,English,Government school lacks sufficient teachers,Negative,0.88,Tamil Nadu,Coimbatore
EDU_EN_00143,Education Services,English,Government school lacks sufficient teachers,Negative,0.66,Tamil Nadu,Karur
EDU_EN_00144,Education Services,English,Online classes not functioning properly,Negative,0.73,Tamil Nadu,Erode
EDU_EN_00145,Education Services,English,School toilets are not clean,Negative,0.79,Tamil Nadu,Coimbatore
EDU_EN_00146,Education Services,English,School building is in poor condition,Negative,0.77,Tamil Nadu,Erode
EDU_EN_00147,Education Services,English,Electricity not available in school,Negative,0.69,Tamil Nadu,Karur
EDU_EN_00148,Education Services,English,School toilets are not clean,Negative,0.9,Tamil Nadu,Trichy
EDU_EN_00149,Education Services,English,Classrooms are overcrowded,Negative,0.66,Tamil Nadu,Karur
EDU_EN_00150,Education Services,English,Library facilities are inadequate,Negative,0.91,Tamil Nadu,Erode
EDU_EN_00151,Education Services,English,Online classes not functioning properly,Neutral,0.49,Tamil Nadu,Karur
EDU_EN_00152,Education Services,English,School toilets are not clean,Neutral,0.4,Tamil Nadu,Trichy
EDU_EN_00153,Education Services,English,Midday meal not provided regularly,Negative,0.9,Tamil Nadu,Karur
EDU_EN_00154,Education Services,English,Students not receiving textbooks,Neutral,0.34,Tamil Nadu,Salem
EDU_EN_00155,Education Services,English,Online classes not functioning properly,Neutral,0.5,Tamil Nadu,Coimbatore
EDU_EN_00156,Education Services,English,Online classes not functioning properly,Neutral,0.39,Tamil Nadu,Karur
EDU_EN_00157,Education Services,English,Scholarship amount not credited,Negative,0.88,Tamil Nadu,Erode
EDU_EN_00158,Education Services,English,School toilets are not clean,Negative,0.8,Tamil Nadu,Trichy
EDU_EN_00159,Education Services,English,Government school lacks sufficient teachers,Negative,0.73,Tamil Nadu,Erode
EDU_EN_00160,Education Services,English,School building is in poor condition,Negative,0.88,Tamil Nadu,Coimbatore
EDU_EN_00161,Education Services,English,Scholarship amount not credited,Negative,0.67,Tamil Nadu,Trichy
EDU_EN_00162,Education Services,English,Government school lacks sufficient teachers,Neutral,0.49,Tamil Nadu,Coimbatore
EDU_EN_00163,Education Services,English,Students not receiving textbooks,Negative,0.98,Tamil Nadu,Salem
EDU_EN_00164,Education Services,English,Online classes not functioning properly,Neutral,0.53,Tamil Nadu,Erode
EDU_EN_00165,Education Services,English,Students not receiving textbooks,Negative,0.68,Tamil Nadu,Coimbatore
EDU_EN_00166,Education Services,English,Students not receiving textbooks,Neutral,0.4,Tamil Nadu,Trichy
EDU_EN_00167,Education Services,English,School toilets are not clean,Neutral,0.55,Tamil Nadu,Salem
EDU_EN_00168,Education Services,English,Electricity not available in school,Negative,0.83,Tamil Nadu,Erode
EDU_EN_00169,Education Services,English,Library facilities are inadequate,Neutral,0.46,Tamil Nadu,Trichy
EDU_EN_00170,Education Services,English,Government school lacks sufficient teachers,Negative,0.97,Tamil Nadu,Erode
EDU_EN_00171,Education Services,English,School toilets are not clean,Negative,0.93,Tamil Nadu,Trichy
EDU_EN_00172,Education Services,English,School toilets are not clean,Negative,0.8,Tamil Nadu,Karur
EDU_EN_00173,Education Services,English,Midday meal not provided regularly,Negative,0.8,Tamil Nadu,Erode
EDU_EN_00174,Education Services,English,Classrooms are overcrowded,Neutral,0.54,Tamil Nadu,Coimbatore
EDU_EN_00175,Education Services,English,Midday meal not provided regularly,Negative,0.64,Tamil Nadu,Salem
EDU_EN_00176,Education Services,English,Midday meal not provided regularly,Negative,0.65,Tamil Nadu,Trichy
EDU_EN_00177,Education Services,English,Electricity not available in school,Negative,0.91,Tamil Nadu,Salem
EDU_EN_00178,Education Services,English,Electricity not available in school,Negative,0.73,Tamil Nadu,Trichy
EDU_EN_00179,Education Services,English,Online classes not functioning properly,Neutral,0.31,Tamil Nadu,Coimbatore
EDU_EN_00180,Education Services,English,Government school lacks sufficient teachers,Neutral,0.34,Tamil Nadu,Salem
EDU_EN_00181,Education Services,English,Midday meal not provided regularly,Neutral,0.33,Tamil Nadu,Salem
EDU_EN_00182,Education Services,English,Midday meal not provided regularly,Neutral,0.53,Tamil Nadu,Trichy
EDU_EN_00183,Education Services,English,School building is in poor condition,Neutral,0.5,Tamil Nadu,Salem
EDU_EN_00184,Education Services,English,Classrooms are overcrowded,Neutral,0.59,Tamil Nadu,Trichy
EDU_EN_00185,Education Services,English,School toilets are not clean,Neutral,0.52,Tamil Nadu,Erode
EDU_EN_00186,Education Services,English,School building is in poor condition,Negative,0.94,Tamil Nadu,Coimbatore
EDU_EN_00187,Education Services,English,Students not receiving textbooks,Negative,0.78,Tamil Nadu,Salem
EDU_EN_00188,Education Services,English,Library facilities are inadequate,Neutral,0.56,Tamil Nadu,Salem
EDU_EN_00189,Education Services,English,Government school lacks sufficient teachers,Neutral,0.52,Tamil Nadu,Coimbatore
EDU_EN_00190,Education Services,English,Government school lacks sufficient teachers,Negative,0.83,Tamil Nadu,Karur
EDU_EN_00191,Education Services,English,Library facilities are inadequate,Neutral,0.54,Tamil Nadu,Trichy
EDU_EN_00192,Education Services,English,Electricity not available in school,Negative,0.61,Tamil Nadu,Erode
EDU_EN_00193,Education Services,English,Electricity not available in school,Neutral,0.41,Tamil Nadu,Trichy
EDU_EN_00194,Education Services,English,Library facilities are inadequate,Negative,0.78,Tamil Nadu,Karur
EDU_EN_00195,Education Services,English,Government school lacks sufficient teachers,Negative,0.73,Tamil Nadu,Trichy
EDU_EN_00196,Education Services,English,Scholarship amount not credited,Neutral,0.36,Tamil Nadu,Salem
EDU_EN_00197,Education Services,English,Library facilities are inadequate,Neutral,0.56,Tamil Nadu,Karur
EDU_EN_00198,Education Services,English,Midday meal not provided regularly,Negative,0.63,Tamil Nadu,Erode
EDU_EN_00199,Education Services,English,Midday meal not provided regularly,Negative,0.64,Tamil Nadu,Trichy
EDU_EN_00200,Education Services,English,Classrooms are overcrowded,Negative,0.89,Tamil Nadu,Erode
EDU_EN_00201,Education Services,English,School building is in poor condition,Negative,0.95,Tamil Nadu,Karur
EDU_EN_00202,Education Services,English,Midday meal not provided regularly,Neutral,0.36,Tamil Nadu,Karur
EDU_EN_00203,Education Services,English,Electricity not available in school,Negative,0.99,Tamil Nadu,Trichy
EDU_EN_00204,Education Services,English,Library facilities are inadequate,Neutral,0.32,Tamil Nadu,Erode
EDU_EN_00205,Education Services,English,School building is in poor condition,Negative,0.61,Tamil Nadu,Erode
EDU_EN_00206,Education Services,English,School toilets are not clean,Negative,0.89,Tamil Nadu,Karur
EDU_EN_00207,Education Services,English,Library facilities are inadequate,Neutral,0.58,Tamil Nadu,Erode
EDU_EN_00208,Education Services,English,Students not receiving textbooks,Neutral,0.33,Tamil Nadu,Karur
EDU_EN_00209,Education Services,English,School building is in poor condition,Neutral,0.58,Tamil Nadu,Trichy
EDU_EN_00210,Education Services,English,Midday meal not provided regularly,Neutral,0.41,Tamil Nadu,Coimbatore
EDU_EN_00211,Education Services,English,Electricity not available in school,Neutral,0.34,Tamil Nadu,Trichy
EDU_EN_00212,Education Services,English,Midday meal not provided regularly,Negative,0.77,Tamil Nadu,Karur
EDU_EN_00213,Education Services,English,Online classes not functioning properly,Negative,0.66,Tamil Nadu,Coimbatore
EDU_EN_00214,Education Services,English,Students not receiving textbooks,Neutral,0.56,Tamil Nadu,Karur
EDU_EN_00215,Education Services,English,Library facilities are inadequate,Neutral,0.43,Tamil Nadu,Karur
EDU_EN_00216,Education Services,English,Government school lacks sufficient teachers,Neutral,0.36,Tamil Nadu,Erode
EDU_EN_00217,Education Services,English,Library facilities are inadequate,Neutral,0.4,Tamil Nadu,Karur
EDU_EN_00218,Education Services,English,Electricity not available in school,Negative,0.65,Tamil Nadu,Karur
EDU_EN_00219,Education Services,English,Students not receiving textbooks,Neutral,0.38,Tamil Nadu,Salem
EDU_EN_00220,Education Services,English,School building is in poor condition,Negative,0.79,Tamil Nadu,Salem
EDU_EN_00221,Education Services,English,School building is in poor condition,Neutral,0.36,Tamil Nadu,Trichy
EDU_EN_00222,Education Services,English,Midday meal not provided regularly,Neutral,0.58,Tamil Nadu,Coimbatore
EDU_EN_00223,Education Services,English,Scholarship amount not credited,Neutral,0.38,Tamil Nadu,Karur
EDU_EN_00224,Education Services,English,Online classes not functioning properly,Negative,0.81,Tamil Nadu,Coimbatore
EDU_EN_00225,Education Services,English,Students not receiving textbooks,Neutral,0.56,Tamil Nadu,Erode
EDU_EN_00226,Education Services,English,Library facilities are inadequate,Negative,0.72,Tamil Nadu,Karur
EDU_EN_00227,Education Services,English,Online classes not functioning properly,Neutral,0.35,Tamil Nadu,Trichy
EDU_EN_00228,Education Services,English,Online classes not functioning properly,Neutral,0.45,Tamil Nadu,Trichy
EDU_EN_00229,Education Services,English,School building is in poor condition,Neutral,0.52,Tamil Nadu,Salem
EDU_EN_00230,Education Services,English,Scholarship amount not credited,Neutral,0.4,Tamil Nadu,Coimbatore
EDU_EN_00231,Education Services,English,Electricity not available in school,Negative,0.72,Tamil Nadu,Karur
EDU_EN_00232,Education Services,English,Library facilities are inadequate,Neutral,0.56,Tamil Nadu,Karur
EDU_EN_00233,Education Services,English,School toilets are not clean,Neutral,0.4,Tamil Nadu,Erode
EDU_EN_00234,Education Services,English,Online classes not functioning properly,Neutral,0.4,Tamil Nadu,Karur
EDU_EN_00235,Education Services,English,Government school lacks sufficient teachers,Neutral,0.41,Tamil Nadu,Karur
EDU_EN_00236,Education Services,English,Online classes not functioning properly,Neutral,0.36,Tamil Nadu,Erode
EDU_EN_00237,Education Services,English,Students not receiving textbooks,Neutral,0.51,Tamil Nadu,Salem
EDU_EN_00238,Education Services,English,Scholarship amount not credited,Negative,0.88,Tamil Nadu,Erode
EDU_EN_00239,Education Services,English,Classrooms are overcrowded,Neutral,0.32,Tamil Nadu,Coimbatore
EDU_EN_00240,Education Services,English,Classrooms are overcrowded,Neutral,0.46,Tamil Nadu,Karur
EDU_EN_00241,Education Services,English,Online classes not functioning properly,Negative,0.85,Tamil Nadu,Erode
EDU_EN_00242,Education Services,English,Scholarship amount not credited,Negative,0.6,Tamil Nadu,Karur
EDU_EN_00243,Education Services,English,School toilets are not clean,Neutral,0.34,Tamil Nadu,Karur
EDU_EN_00244,Education Services,English,Government school lacks sufficient teachers,Negative,0.66,Tamil Nadu,Coimbatore
EDU_EN_00245,Education Services,English,Electricity not available in school,Negative,0.95,Tamil Nadu,Karur
EDU_EN_00246,Education Services,English,Classrooms are overcrowded,Neutral,0.42,Tamil Nadu,Trichy
EDU_EN_00247,Education Services,English,Students not receiving textbooks,Negative,0.64,Tamil Nadu,Erode
EDU_EN_00248,Education Services,English,Government school lacks sufficient teachers,Negative,0.6,Tamil Nadu,Coimbatore
EDU_EN_00249,Education Services,English,Classrooms are overcrowded,Neutral,0.37,Tamil Nadu,Coimbatore
EDU_EN_00250,Education Services,English,Government school lacks sufficient teachers,Neutral,0.56,Tamil Nadu,Salem
EDU_EN_00251,Education Services,English,School toilets are not clean,Negative,0.66,Tamil Nadu,Erode
EDU_EN_00252,Education Services,English,School building is in poor condition,Neutral,0.48,Tamil Nadu,Trichy
EDU_EN_00253,Education Services,English,School building is in poor condition,Neutral,0.48,Tamil Nadu,Trichy
EDU_EN_00254,Education Services,English,Government school lacks sufficient teachers,Neutral,0.37,Tamil Nadu,Trichy
EDU_EN_00255,Education Services,English,Government school lacks sufficient teachers,Neutral,0.53,Tamil Nadu,Erode
EDU_EN_00256,Education Services,English,Scholarship amount not credited,Negative,0.7,Tamil Nadu,Trichy
EDU_EN_00257,Education Services,English,School toilets are not clean,Negative,0.72,Tamil Nadu,Trichy
EDU_EN_00258,Education Services,English,Classrooms are overcrowded,Negative,0.74,Tamil Nadu,Trichy
EDU_EN_00259,Education Services,English,Government school lacks sufficient teachers,Negative,0.98,Tamil Nadu,Erode
EDU_EN_00260,Education Services,English,Students not receiving textbooks,Negative,0.62,Tamil Nadu,Coimbatore
EDU_EN_00261,Education Services,English,Midday meal not provided regularly,Neutral,0.57,Tamil Nadu,Salem
EDU_EN_00262,Education Services,English,Midday meal not provided regularly,Negative,0.7,Tamil Nadu,Karur
EDU_EN_00263,Education Services,English,Midday meal not provided regularly,Neutral,0.48,Tamil Nadu,Erode
EDU_EN_00264,Education Services,English,Classrooms are overcrowded,Neutral,0.33,Tamil Nadu,Coimbatore
EDU_EN_00265,Education Services,English,Classrooms are overcrowded,Negative,0.86,Tamil Nadu,Coimbatore
EDU_EN_00266,Education Services,English,School toilets are not clean,Negative,0.62,Tamil Nadu,Karur
EDU_EN_00267,Education Services,English,Library facilities are inadequate,Neutral,0.32,Tamil Nadu,Trichy
EDU_EN_00268,Education Services,English,Classrooms are overcrowded,Neutral,0.43,Tamil Nadu,Salem
EDU_EN_00269,Education Services,English,Classrooms are overcrowded,Negative,0.77,Tamil Nadu,Trichy
EDU_EN_00270,Education Services,English,Electricity not available in school,Neutral,0.43,Tamil Nadu,Coimbatore
EDU_EN_00271,Education Services,English,Library facilities are inadequate,Neutral,0.55,Tamil Nadu,Erode
EDU_EN_00272,Education Services,English,School building is in poor condition,Negative,0.92,Tamil Nadu,Erode
EDU_EN_00273,Education Services,English,Midday meal not provided regularly,Neutral,0.46,Tamil Nadu,Karur
EDU_EN_00274,Education Services,English,Electricity not available in school,Negative,0.81,Tamil Nadu,Trichy
EDU_EN_00275,Education Services,English,Scholarship amount not credited,Negative,0.77,Tamil Nadu,Salem
EDU_EN_00276,Education Services,English,Students not receiving textbooks,Negative,0.76,Tamil Nadu,Erode
EDU_EN_00277,Education Services,English,Electricity not available in school,Neutral,0.44,Tamil Nadu,Salem
