complaint_id,department,language,complaint_text,sentiment,urgency_score,state,district
EDU_TA_00018,Education Services,Tamil,மாணவர்களுக்கு பாடப்புத்தகங்கள் வழங்கப்படவில்லை,Neutral,0.54,Tamil Nadu,Trichy
EDU_TA_00019,Education Services,Tamil,பள்ளியில் மின்சாரம் இல்லை,Neutral,0.51,Tamil Nadu,Erode
EDU_TA_00020,Education Services,Tamil,பள்ளியில் மின்சாரம் இல்லை,Neutral,0.56,Tamil Nadu,Coimbatore
EDU_TA_00021,Education Services,Tamil,பள்ளி கழிப்பறைகள் சுத்தமாக இல்லை,Neutral,0.36,Tamil Nadu,Trichy
EDU_TA_00022,Education Services,Tamil,ஆன்லைன் வகுப்புகள் சரியாக செயல்படவில்லை,Negative,0.84,Tamil Nadu,Trichy
EDU_TA_00023,Education Services,Tamil,ஆன்லைன் வகுப்புகள் சரியாக செயல்படவில்லை,Negative,1.0,Tamil Nadu,Karur
EDU_TA_00024,Education Services,Tamil,அரசு பள்ளியில் போதிய ஆசிரியர்கள் இல்லை,Negative,0.86,Tamil Nadu,Erode
EDU_TA_00025,Education Services,Tamil,பள்ளி கட்டிடம் மிகவும் சேதமடைந்துள்ளது,Neutral,0.59,Tamil Nadu,Erode
EDU_TA_00026,Education Services,Tamil,நூலக வசதிகள் போதுமானதாக இல்லை,Neutral,0.34,Tamil Nadu,Karur
EDU_TA_00027,Education Services,Tamil,வகுப்பறைகள் மிக அதிகமாக நிரம்பியுள்ளன,Neutral,0.45,Tamil Nadu,Erode
EDU_TA_00028,Education Services,Tamil,வகுப்பறைகள் மிக அதிகமாக நிரம்பியுள்ளன,Negative,0.63,Tamil Nadu,Erode
EDU_TA_00029,Education Services,Tamil,மாணவர்களுக்கு பாடப்புத்தகங்கள் வழங்கப்படவில்லை,Neutral,0.37,Tamil Nadu,Trichy
EDU_TA_00030,Education Services,Tamil,அரசு பள்ளியில் போதிய ஆசிரியர்கள் இல்லை,Neutral,0.53,Tamil Nadu,Coimbatore
EDU_TA_00031,Education Services,Tamil,நூலக வசதிகள் போதுமானதாக இல்லை,Neutral,0.58,Tamil Nadu,Coimbatore
EDU_TA_00032,Education Services,Tamil,ஆன்லைன் வகுப்புகள் சரியாக செயல்படவில்லை,Negative,0.79,Tamil Nadu,Salem
EDU_TA_00033,Education Services,Tamil,பள்ளியில் மின்சாரம் இல்லை,Neutral,0.38,Tamil Nadu,Karur
EDU_TA_00034,Education Services,Tamil,மாணவர்களுக்கு பாடப்புத்தகங்கள் வழங்கப்படவில்லை,Negative,0.79,Tamil Nadu,Karur
EDU_TA_00035,Education Services,Tamil,உதவித்தொகை தொகை செலுத்தப்படவில்லை,Negative,0.71,Tamil Nadu,Karur
EDU_TA_00036,Education Services,Tamil,பள்ளி கழிப்பறைகள் சுத்தமாக இல்லை,Neutral,0.5,Tamil Nadu,Salem
EDU_TA_00037,Education Services,Tamil,பள்ளியில் மின்சாரம் இல்லை,Neutral,0.37,Tamil Nadu,Karur
EDU_TA_00038,Education Services,Tamil,வகுப்பறைகள் மிக அதிகமாக நிரம்பியுள்ளன,Negative,0.95,Tamil Nadu,Erode
EDU_TA_00039,Education Services,Tamil,உதவித்தொகை தொகை செலுத்தப்படவில்லை,Neutral,0.49,Tamil Nadu,Erode
EDU_TA_00040,Education Services,Tamil,ஆன்லைன் வகுப்புகள் சரியாக செயல்படவில்லை,Negative,0.74,Tamil Nadu,Karur
EDU_TA_00041,Education Services,Tamil,நூலக வசதிகள் போதுமானதாக இல்லை,Neutral,0.47,Tamil Nadu,Erode
EDU_TA_00042,Education Services,Tamil,மதிய உணவு திட்டம் முறையாக வழங்கப்படவில்லை,Negative,0.75,Tamil Nadu,Karur
EDU_TA_00043,Education Services,Tamil,பள்ளியில் மின்சாரம் இல்லை,Neutral,0.44,Tamil Nadu,Karur
EDU_TA_00044,Education Services,Tamil,பள்ளி கட்டிடம் மிகவும் சேதமடைந்துள்ளது,Negative,0.94,Tamil Nadu,Trichy
EDU_TA_00045,Education Services,Tamil,அரசு பள்ளியில் போதிய ஆசிரியர்கள் இல்லை,Neutral,0.52,Tamil Nadu,Trichy
EDU_TA_00046,Education Services,Tamil,நூலக வசதிகள் போதுமானதாக இல்லை,Negative,0.88,Tamil Nadu,Trichy
EDU_TA_00047,Education Services,Tamil,உதவித்தொகை தொகை செலுத்தப்படவில்லை,Negative,0.87,Tamil Nadu,Salem
EDU_TA_00048,Education Services,Tamil,மாணவர்களுக்கு பாடப்புத்தகங்கள் வழங்கப்படவில்லை,Neutral,0.55,Tamil Nadu,Salem
EDU_TA_00049,Education Services,Tamil,மதிய உணவு திட்டம் முறையாக வழங்கப்படவில்லை,Neutral,0.37,Tamil Nadu,Karur
EDU_TA_00050,Education Services,Tamil,பள்ளியில் மின்சாரம் இல்லை,Neutral,0.43,Tamil Nadu,Trichy
EDU_TA_00051,Education Services,Tamil,பள்ளி கழிப்பறைகள் சுத்தமாக இல்லை,Negative,0.68,Tamil Nadu,Karur
EDU_TA_00052,Education Services,Tamil,அரசு பள்ளியில் போதிய ஆசிரியர்கள் இல்லை,Neutral,0.51,Tamil Nadu,Salem
EDU_TA_00053,Education Services,Tamil,ஆன்லைன் வகுப்புகள் சரியாக செயல்படவில்லை,Negative,0.65,Tamil Nadu,Karur
EDU_TA_00054,Education Services,Tamil,உதவித்தொகை தொகை செலுத்தப்படவில்லை,Negative,0.99,Tamil Nadu,Salem
EDU_TA_00055,Education Services,Tamil,அரசு பள்ளியில் போதிய ஆசிரியர்கள் இல்லை,Neutral,0.59,Tamil Nadu,Trichy
EDU_TA_00056,Education Services,Tamil,பள்ளி கட்டிடம் மிகவும் சேதமடைந்துள்ளது,Neutral,0.53,Tamil Nadu,Trichy
EDU_TA_00057,Education Services,Tamil,பள்ளி கழிப்பறைகள் சுத்தமாக இல்லை,Negative,0.69,Tamil Nadu,Salem
EDU_TA_00058,Education Services,Tamil,பள்ளி கழிப்பறைகள் சுத்தமாக இல்லை,Negative,0.72,Tamil Nadu,Coimbatore
EDU_TA_00059,Education Services,Tamil,மாணவர்களுக்கு பாடப்புத்தகங்கள் வழங்கப்படவில்லை,Negative,0.78,Tamil Nadu,Karur
EDU_TA_00060,Education Services,Tamil,உதவித்தொகை தொகை செலுத்தப்படவில்லை,Neutral,0.48,Tamil Nadu,Karur
EDU_TA_00061,Education Services,Tamil,ஆன்லைன் வகுப்புகள் சரியாக செயல்படவில்லை,Neutral,0.54,Tamil Nadu,Erode
EDU_TA_00062,Education Services,Tamil,மதிய உணவு திட்டம் முறையாக வழங்கப்படவில்லை,Neutral,0.49,Tamil Nadu,Erode
EDU_TA_00063,Education Services,Tamil,வகுப்பறைகள் மிக அதிகமாக நிரம்பியுள்ளன,Negative,0.81,Tamil Nadu,Trichy
EDU_TA_00064,Education Services,Tamil,பள்ளியில் மின்சாரம் இல்லை,Neutral,0.44,Tamil Nadu,Coimbatore
EDU_TA_00065,Education Services,Tamil,ஆன்லைன் வகுப்புகள் சரியாக செயல்படவில்லை,Neutral,0.45,Tamil Nadu,Trichy
EDU_TA_00066,Education Services,Tamil,உதவித்தொகை தொகை செலுத்தப்படவில்லை,Negative,0.62,Tamil Nadu,Salem
EDU_TA_00067,Education Services,Tamil,பள்ளியில் மின்சாரம் இல்லை,Neutral,0.46,Tamil Nadu,Erode
EDU_TA_00068,Education Services,Tamil,வகுப்பறைகள் மிக அதிகமாக நிரம்பியுள்ளன,Neutral,0.36,Tamil Nadu,Erode
EDU_TA_00069,Education Services,Tamil,பள்ளியில் மின்சாரம் இல்லை,Negative,0.82,Tamil Nadu,Karur
EDU_TA_00070,Education Services,Tamil,ஆன்லைன் வகுப்புகள் சரியாக செயல்படவில்லை,Negative,0.91,Tamil Nadu,Trichy
EDU_TA_00071,Education Services,Tamil,மாணவர்களுக்கு பாடப்புத்தகங்கள் வழங்கப்படவில்லை,Neutral,0.43,Tamil Nadu,Karur
EDU_TA_00072,Education Services,Tamil,மாணவர்களுக்கு பாடப்புத்தகங்கள் வழங்கப்படவில்லை,Neutral,0.56,Tamil Nadu,Trichy
EDU_TA_00073,Education Services,Tamil,பள்ளியில் மின்சாரம் இல்லை,Neutral,0.57,Tamil Nadu,Karur
EDU_TA_00074,Education Services,Tamil,மதிய உணவு திட்டம் முறையாக வழங்கப்படவில்லை,Neutral,0.39,Tamil Nadu,Erode
EDU_TA_00075,Education Services,Tamil,பள்ளியில் மின்சாரம் இல்லை,Negative,0.78,Tamil Nadu,Coimbatore
EDU_TA_00076,Education Services,Tamil,வகுப்பறைகள் மிக அதிகமாக நிரம்பியுள்ளன,Negative,0.69,Tamil Nadu,Salem
EDU_TA_00077,Education Services,Tamil,மாணவர்களுக்கு பாடப்புத்தகங்கள் வழங்கப்படவில்லை,Neutral,0.33,Tamil Nadu,Karur
EDU_TA_00078,Education Services,Tamil,மாணவர்களுக்கு பாடப்புத்தகங்கள் வழங்கப்படவில்லை,Neutral,0.57,Tamil Nadu,Coimbatore
EDU_TA_00079,Education Services,Tamil,வகுப்பறைகள் மிக அதிகமாக நிரம்பியுள்ளன,Negative,0.85,Tamil Nadu,Erode
EDU_TA_00080,Education Services,Tamil,பள்ளி கட்டிடம் மிகவும் சேதமடைந்துள்ளது,Negative,0.74,Tamil Nadu,Salem
EDU_TA_00081,Education Services,Tamil,ஆன்லைன் வகுப்புகள் சரியாக செயல்படவில்லை,Neutral,0.43,Tamil Nadu,Coimbatore
EDU_TA_00082,Education Services,Tamil,நூலக வசதிகள் போதுமானதாக இல்லை,Negative,0.8,Tamil Nadu,Trichy
EDU_TA_00083,Education Services,Tamil,ஆன்லைன் வகுப்புகள் சரியாக செயல்படவில்லை,Neutral,0.3,Tamil Nadu,Karur
EDU_TA_00084,Education Services,Tamil,மதிய உணவு திட்டம் முறையாக வழங்கப்படவில்லை,Neutral,0.37,Tamil Nadu,Trichy
EDU_TA_00085,Education Services,Tamil,பள்ளி கழிப்பறைகள் சுத்தமாக இல்லை,Negative,0.91,Tamil Nadu,Coimbatore
EDU_TA_00086,Education Services,Tamil,பள்ளி கட்டிடம் மிகவும் சேதமடைந்துள்ளது,Negative,0.61,Tamil Nadu,Trichy
EDU_TA_00087,Education Services,Tamil,அரசு பள்ளியில் போதிய ஆசிரியர்கள் இல்லை,Neutral,0.53,Tamil Nadu,Karur
EDU_TA_00088,Education Services,Tamil,வகுப்பறைகள் மிக அதிகமாக நிரம்பியுள்ளன,Neutral,0.41,Tamil Nadu,Erode
EDU_TA_00089,Education Services,Tamil,பள்ளி கழிப்பறைகள் சுத்தமாக இல்லை,Negative,0.98,Tamil Nadu,Trichy
EDU_TA_00090,Education Services,Tamil,பள்ளி கட்டிடம் மிகவும் சேதமடைந்துள்ளது,Neutral,0.35,Tamil Nadu,Coimbatore
EDU_TA_00091,Education Services,Tamil,வகுப்பறைகள் மிக அதிகமாக நிரம்பியுள்ளன,Neutral,0.57,Tamil Nadu,Karur
EDU_TA_00092,Education Services,Tamil,மதிய உணவு திட்டம் முறையாக வழங்கப்படவில்லை,Neutral,0.51,Tamil Nadu,Trichy
EDU_TA_00093,Education Services,Tamil,உதவித்தொகை தொகை செலுத்தப்படவில்லை,Negative,0.74,Tamil Nadu,Coimbatore
EDU_TA_00094,Education Services,Tamil,மதிய உணவு திட்டம் முறையாக வழங்கப்படவில்லை,Negative,0.92,Tamil Nadu,Trichy
EDU_TA_00095,Education Services,Tamil,நூலக வசதிகள் போதுமானதாக இல்லை,Negative,0.78,Tamil Nadu,Trichy
EDU_TA_00096,Education Services,Tamil,உதவித்தொகை தொகை செலுத்தப்படவில்லை,Neutral,0.4,Tamil Nadu,Coimbatore
EDU_TA_00097,Education Services,Tamil,வகுப்பறைகள் மிக அதிகமாக நிரம்பியுள்ளன,Neutral,0.45,Tamil Nadu,Trichy
EDU_TA_00098,Education Services,Tamil,வகுப்பறைகள் மிக அதிகமாக நிரம்பியுள்ளன,Neutral,0.56,Tamil Nadu,Coimbatore
EDU_TA_00099,Education Services,Tamil,மதிய உணவு திட்டம் முறையாக வழங்கப்படவில்லை,Neutral,0.48,Tamil Nadu,Salem
EDU_TA_00100,Education Services,Tamil,வகுப்பறைகள் மிக அதிகமாக நிரம்பியுள்ளன,Neutral,0.44,Tamil Nadu,Trichy
EDU_TA_00101,Education Services,Tamil,பள்ளி கட்டிடம் மிகவும் சேதமடைந்துள்ளது,Neutral,0.38,Tamil Nadu,Erode
EDU_TA_00102,Education Services,Tamil,பள்ளி கழிப்பறைகள் சுத்தமாக இல்லை,Negative,0.96,Tamil Nadu,Trichy
EDU_TA_00103,Education Services,Tamil,பள்ளி கட்டிடம் மிகவும் சேதமடைந்துள்ளது,Neutral,0.33,Tamil Nadu,Trichy
EDU_TA_00104,Education Services,Tamil,பள்ளி கழிப்பறைகள் சுத்தமாக இல்லை,Negative,0.89,Tamil Nadu,Karur
EDU_TA_00105,Education Services,Tamil,அரசு பள்ளியில் போதிய ஆசிரியர்கள் இல்லை,Negative,0.98,Tamil Nadu,Salem
EDU_TA_00106,Education Services,Tamil,பள்ளியில் மின்சாரம் இல்லை,Neutral,0.4,Tamil Nadu,Trichy
EDU_TA_00107,Education Services,Tamil,மாணவர்களுக்கு பாடப்புத்தகங்கள் வழங்கப்படவில்லை,Negative,0.76,Tamil Nadu,Trichy
EDU_TA_00108,Education Services,Tamil,அரசு பள்ளியில் போதிய ஆசிரியர்கள் இல்லை,Negative,0.92,Tamil Nadu,Karur
EDU_TA_00109,Education Services,Tamil,உதவித்தொகை தொகை செலுத்தப்படவில்லை,Negative,0.73,Tamil Nadu,Erode
EDU_TA_00110,Education Services,Tamil,அரசு பள்ளியில் போதிய ஆசிரியர்கள் இல்லை,Negative,0.6,Tamil Nadu,Salem
EDU_TA_00111,Education Services,Tamil,மதிய உணவு திட்டம் முறையாக வழங்கப்படவில்லை,Negative,0.9,Tamil Nadu,Coimbatore
EDU_TA_00112,Education Services,Tamil,பள்ளி கழிப்பறைகள் சுத்தமாக இல்லை,Negative,0.62,Tamil Nadu,Coimbatore
EDU_TA_00113,Education Services,Tamil,வகுப்பறைகள் மிக அதிகமாக நிரம்பியுள்ளன,Neutral,0.57,Tamil Nadu,Erode
EDU_TA_00114,Education Services,Tamil,பள்ளியில் மின்சாரம் இல்லை,Neutral,0.47,Tamil Nadu,Trichy
EDU_TA_00115,Education Services,Tamil,ஆன்லைன் வகுப்புகள் சரியாக செயல்படவில்லை,Neutral,0.43,Tamil Nadu,Coimbatore
EDU_TA_00116,Education Services,Tamil,நூலக வசதிகள் போதுமானதாக இல்லை,Neutral,0.32,Tamil Nadu,Trichy
EDU_TA_00117,Education Services,Tamil,பள்ளி கட்டிடம் மிகவும் சேதமடைந்துள்ளது,Negative,0.62,Tamil Nadu,Coimbatore
EDU_TA_00118,Education Services,Tamil,பள்ளி கட்டிடம் மிகவும் சேதமடைந்துள்ளது,Negative,0.83,Tamil Nadu,Trichy
EDU_TA_00119,Education Services,Tamil,பள்ளியில் மின்சாரம் இல்லை,Neutral,0.35,Tamil Nadu,Salem
EDU_TA_00120,Education Services,Tamil,பள்ளியில் மின்சாரம் இல்லை,Neutral,0.53,Tamil Nadu,Coimbatore
EDU_TA_00121,Education Services,Tamil,மதிய உணவு திட்டம் முறையாக வழங்கப்படவில்லை,Negative,0.65,Tamil Nadu,Coimbatore
EDU_TA_00122,Education Services,Tamil,பள்ளி கட்டிடம் மிகவும் சேதமடைந்துள்ளது,Neutral,0.42,Tamil Nadu,Salem
EDU_TA_00123,Education Services,Tamil,மதிய உணவு திட்டம் முறையாக வழங்கப்படவில்லை,Neutral,0.51,Tamil Nadu,Erode
EDU_TA_00124,Education Services,Tamil,அரசு பள்ளியில் போதிய ஆசிரியர்கள் இல்லை,Negative,0.75,Tamil Nadu,Karur
EDU_TA_00125,Education Services,Tamil,வகுப்பறைகள் மிக அதிகமாக நிரம்பியுள்ளன,Negative,0.82,Tamil Nadu,Erode
EDU_TA_00126,Education Services,Tamil,ஆன்லைன் வகுப்புகள் சரியாக செயல்படவில்லை,Neutral,0.56,Tamil Nadu,Karur
EDU_TA_00127,Education Services,Tamil,பள்ளி கழிப்பறைகள் சுத்தமாக இல்லை,Neutral,0.32,Tamil Nadu,Karur
EDU_TA_00128,Education Services,Tamil,பள்ளி கட்டிடம் மிகவும் சேதமடைந்துள்ளது,Negative,0.92,Tamil Nadu,Coimbatore
EDU_TA_00129,Education Services,Tamil,ஆன்லைன் வகுப்புகள் சரியாக செயல்படவில்லை,Neutral,0.44,Tamil Nadu,Karur
EDU_TA_00130,Education Services,Tamil,நூலக வசதிகள் போதுமானதாக இல்லை,Negative,0.68,Tamil Nadu,Coimbatore
EDU_TA_00131,Education Services,Tamil,பள்ளி கட்டிடம் மிகவும் சேதமடைந்துள்ளது,Negative,0.66,Tamil Nadu,Coimbatore
EDU_TA_00132,Education Services,Tamil,உதவித்தொகை தொகை செலுத்தப்படவில்லை,Neutral,0.47,Tamil Nadu,Trichy
EDU_TA_00133,Education Services,Tamil,பள்ளியில் மின்சாரம் இல்லை,Neutral,0.3,Tamil Nadu,Salem
EDU_TA_00134,Education Services,Tamil,பள்ளி கழிப்பறைகள் சுத்தமாக இல்லை,Neutral,0.44,Tamil Nadu,Coimbatore
EDU_TA_00135,Education Services,Tamil,மதிய உணவு திட்டம் முறையாக வழங்கப்படவில்லை,Neutral,0.52,Tamil Nadu,Trichy
EDU_TA_00136,Education Services,Tamil,மதிய உணவு திட்டம் முறையாக வழங்கப்படவில்லை,Neutral,0.4,Tamil Nadu,Karur
EDU_TA_00137,Education Services,Tamil,உதவித்தொகை தொகை செலுத்தப்படவில்லை,Negative,0.75,Tamil Nadu,Trichy
EDU_TA_00138,Education Services,Tamil,மதிய உணவு திட்டம் முறையாக வழங்கப்படவில்லை,Negative,0.76,Tamil Nadu,Erode
EDU_TA_00139,Education Services,Tamil,பள்ளியில் மின்சாரம் இல்லை,Neutral,0.38,Tamil Nadu,Karur
EDU_TA_00140,Education Services,Tamil,நூலக வசதிகள் போதுமானதாக இல்லை,Neutral,0.55,Tamil Nadu,Erode
EDU_TA_00141,Education Services,Tamil,பள்ளியில் மின்சாரம் இல்லை,Negative,0.76,Tamil Nadu,Trichy
EDU_TA_00142,Education Services,Tamil,நூலக வசதிகள் போதுமானதாக இல்லை,Neutral,0.54,Tamil Nadu,Salem
EDU_TA_00143,Education Services,Tamil,ஆன்லைன் வகுப்புகள் சரியாக செயல்படவில்லை,Negative,0.7,Tamil Nadu,Trichy
EDU_TA_00144,Education Services,Tamil,ஆன்லைன் வகுப்புகள் சரியாக செயல்படவில்லை,Neutral,0.54,Tamil Nadu,Coimbatore
EDU_TA_00145,Education Services,Tamil,ஆன்லைன் வகுப்புகள் சரியாக செயல்படவில்லை,Negative,0.72,Tamil Nadu,Coimbatore
EDU_TA_00146,Education Services,Tamil,பள்ளி கட்டிடம் மிகவும் சேதமடைந்துள்ளது,Neutral,0.44,Tamil Nadu,Trichy
EDU_TA_00147,Education Services,Tamil,பள்ளியில் மின்சாரம் இல்லை,Neutral,0.52,Tamil Nadu,Karur
EDU_TA_00148,Education Services,Tamil,பள்ளி கட்டிடம் மிகவும் சேதமடைந்துள்ளது,Neutral,0.32,Tamil Nadu,Salem
EDU_TA_00149,Education Services,Tamil,பள்ளியில் மின்சாரம் இல்லை,Negative,0.74,Tamil Nadu,Salem
EDU_TA_00150,Education Services,Tamil,வகுப்பறைகள் மிக அதிகமாக நிரம்பியுள்ளன,Neutral,0.39,Tamil Nadu,Erode
EDU_TA_00151,Education Services,Tamil,உதவித்தொகை தொகை செலுத்தப்படவில்லை,Neutral,0.45,Tamil Nadu,Salem
EDU_TA_00152,Education Services,Tamil,மாணவர்களுக்கு பாடப்புத்தகங்கள் வழங்கப்படவில்லை,Negative,0.68,Tamil Nadu,Salem
EDU_TA_00153,Education Services,Tamil,ஆன்லைன் வகுப்புகள் சரியாக செயல்படவில்லை,Neutral,0.54,Tamil Nadu,Erode
EDU_TA_00154,Education Services,Tamil,மாணவர்களுக்கு பாடப்புத்தகங்கள் வழங்கப்படவில்லை,Negative,0.77,Tamil Nadu,Trichy
EDU_TA_00155,Education Services,Tamil,மதிய உணவு திட்டம் முறையாக வழங்கப்படவில்லை,Negative,0.62,Tamil Nadu,Salem
EDU_TA_00156,Education Services,Tamil,பள்ளி கழிப்பறைகள் சுத்தமாக இல்லை,Neutral,0.4,Tamil Nadu,Coimbatore
EDU_TA_00157,Education Services,Tamil,பள்ளி கழிப்பறைகள் சுத்தமாக இல்லை,Negative,0.84,Tamil Nadu,Coimbatore
EDU_TA_00158,Education Services,Tamil,பள்ளியில் மின்சாரம் இல்லை,Neutral,0.35,Tamil Nadu,Trichy
EDU_TA_00159,Education Services,Tamil,ஆன்லைன் வகுப்புகள் சரியாக செயல்படவில்லை,Negative,0.99,Tamil Nadu,Erode
EDU_TA_00160,Education Services,Tamil,உதவித்தொகை தொகை செலுத்தப்படவில்லை,Negative,0.75,Tamil Nadu,Karur
EDU_TA_00161,Education Services,Tamil,ஆன்லைன் வகுப்புகள் சரியாக செயல்படவில்லை,Neutral,0.32,Tamil Nadu,Karur
EDU_TA_00162,Education Services,Tamil,உதவித்தொகை தொகை செலுத்தப்படவில்லை,Neutral,0.51,Tamil Nadu,Coimbatore
EDU_TA_00163,Education Services,Tamil,வகுப்பறைகள் மிக அதிகமாக நிரம்பியுள்ளன,Negative,0.96,Tamil Nadu,Trichy
EDU_TA_00164,Education Services,Tamil,ஆன்லைன் வகுப்புகள் சரியாக செயல்படவில்லை,Negative,0.88,Tamil Nadu,Karur
EDU_TA_00165,Education Services,Tamil,நூலக வசதிகள் போதுமானதாக இல்லை,Negative,0.72,Tamil Nadu,Erode
EDU_TA_00166,Education Services,Tamil,பள்ளியில் மின்சாரம் இல்லை,Neutral,0.43,Tamil Nadu,Karur
EDU_TA_00167,Education Services,Tamil,மாணவர்களுக்கு பாடப்புத்தகங்கள் வழங்கப்படவில்லை,Neutral,0.49,Tamil Nadu,Karur
EDU_TA_00168,Education Services,Tamil,பள்ளி கழிப்பறைகள் சுத்தமாக இல்லை,Negative,0.6,Tamil Nadu,Karur
EDU_TA_00169,Education Services,Tamil,வகுப்பறைகள் மிக அதிகமாக நிரம்பியுள்ளன,Negative,0.73,Tamil Nadu,Coimbatore
EDU_TA_00170,Education Services,Tamil,மதிய உணவு திட்டம் முறையாக வழங்கப்படவில்லை,Negative,0.94,Tamil Nadu,Coimbatore
EDU_TA_00171,Education Services,Tamil,வகுப்பறைகள் மிக அதிகமாக நிரம்பியுள்ளன,Negative,0.8,Tamil Nadu,Erode
EDU_TA_00172,Education Services,Tamil,பள்ளி கட்டிடம் மிகவும் சேதமடைந்துள்ளது,Negative,0.94,Tamil Nadu,Karur
EDU_TA_00173,Education Services,Tamil,அரசு பள்ளியில் போதிய ஆசிரியர்கள் இல்லை,Negative,0.64,Tamil Nadu,Trichy
EDU_TA_00174,Education Services,Tamil,ஆன்லைன் வகுப்புகள் சரியாக செயல்படவில்லை,Negative,0.84,Tamil Nadu,Trichy
EDU_TA_00175,Education Services,Tamil,உதவித்தொகை தொகை செலுத்தப்படவில்லை,Neutral,0.41,Tamil Nadu,Salem
EDU_TA_00176,Education Services,Tamil,ஆன்லைன் வகுப்புகள் சரியாக செயல்படவில்லை,Neutral,0.57,Tamil Nadu,Karur
EDU_TA_00177,Education Services,Tamil,வகுப்பறைகள் மிக அதிகமாக நிரம்பியுள்ளன,Negative,0.76,Tamil Nadu,Coimbatore
EDU_TA_00178,Education Services,Tamil,மதிய உணவு திட்டம் முறையாக வழங்கப்படவில்லை,Neutral,0.59,Tamil Nadu,Erode
EDU_TA_00179,Education Services,Tamil,பள்ளியில் மின்சாரம் இல்லை,Negative,0.8,Tamil Nadu,Coimbatore
EDU_TA_00180,Education Services,Tamil,பள்ளி கட்டிடம் மிகவும் சேதமடைந்துள்ளது,Negative,0.88,Tamil Nadu,Coimbatore
EDU_TA_00181,Education Services,Tamil,ஆன்லைன் வகுப்புகள் சரியாக செயல்படவில்லை,Negative,0.88,Tamil Nadu,Karur
EDU_TA_00182,Education Services,Tamil,நூலக வசதிகள் போதுமானதாக இல்லை,Negative,0.83,Tamil Nadu,Erode
EDU_TA_00183,Education Services,Tamil,நூலக வசதிகள் போதுமானதாக இல்லை,Neutral,0.44,Tamil Nadu,Coimbatore
EDU_TA_00184,Education Services,Tamil,மாணவர்களுக்கு பாடப்புத்தகங்கள் வழங்கப்படவில்லை,Negative,0.64,Tamil Nadu,Salem
EDU_TA_00185,Education Services,Tamil,நூலக வசதிகள் போதுமானதாக இல்லை,Neutral,0.58,Tamil Nadu,Erode
EDU_TA_00186,Education Services,Tamil,மாணவர்களுக்கு பாடப்புத்தகங்கள் வழங்கப்படவில்லை,Negative,0.61,Tamil Nadu,Trichy
EDU_TA_00187,Education Services,Tamil,பள்ளி கட்டிடம் மிகவும் சேதமடைந்துள்ளது,Negative,0.96,Tamil Nadu,Salem
EDU_TA_00188,Education Services,Tamil,உதவித்தொகை தொகை செலுத்தப்படவில்லை,Negative,0.73,Tamil Nadu,Trichy
