complaint_id,department,language,complaint_text,sentiment,urgency_score,state,district
SAN_EN_00028,Sanitation & Waste Management,English,Public toilets not cleaned properly,Neutral,0.57,Tamil Nadu,Coimbatore
SAN_EN_00029,Sanitation & Waste Management,English,Open dumping of garbage near houses,Negative,0.65,Tamil Nadu,Karur
SAN_EN_00030,Sanitation & Waste Management,English,Bad smell due to accumulated garbage,Negative,0.7,Tamil Nadu,Coimbatore
SAN_EN_00031,Sanitation & Waste Management,English,No regular waste collection service,Neutral,0.46,Tamil Nadu,Coimbatore
SAN_EN_00032,Sanitation & Waste Management,English,Drain cleaning not done properly,Neutral,0.32,Tamil Nadu,Salem
SAN_EN_00033,Sanitation & Waste Management,English,Public toilets not cleaned properly,Neutral,0.5,Tamil Nadu,Erode
SAN_EN_00034,Sanitation & Waste Management,English,Open dumping of garbage near houses,Negative,0.88,Tamil Nadu,Erode
SAN_EN_00035,Sanitation & Waste Management,English,Sanitation workers not visiting the area,Negative,0.71,Tamil Nadu,Salem
SAN_EN_00036,Sanitation & Waste Management,English,Mosquito breeding due to waste,Negative,0.97,Tamil Nadu,Salem
SAN_EN_00037,Sanitation & Waste Management,English,Plastic waste scattered on roads,Negative,0.67,Tamil Nadu,Coimbatore
SAN_EN_00038,Sanitation & Waste Management,English,Public toilets not cleaned properly,Negative,0.84,Tamil Nadu,Salem
SAN_EN_00039,Sanitation & Waste Management,English,Drain cleaning not done properly,Neutral,0.32,Tamil Nadu,Coimbatore
SAN_EN_00040,Sanitation & Waste Management,English,Plastic waste scattered on roads,Neutral,0.59,Tamil Nadu,Erode
SAN_EN_00041,Sanitation & Waste Management,English,Garbage not collected for several days,Negative,0.77,Tamil Nadu,Coimbatore
SAN_EN_00042,Sanitation & Waste Management,English,No regular waste collection service,Negative,0.97,Tamil Nadu,Coimbatore
SAN_EN_00043,Sanitation & Waste Management,English,Garbage not collected for several days,Negative,0.93,Tamil Nadu,Erode
SAN_EN_00044,Sanitation & Waste Management,English,Open dumping of garbage near houses,Negative,0.61,Tamil Nadu,Erode
SAN_EN_00045,Sanitation & Waste Management,English,Garbage not collected for several days,Negative,0.69,Tamil Nadu,Karur
SAN_EN_00046,Sanitation & Waste Management,English,Public toilets not cleaned properly,Negative,0.92,Tamil Nadu,Salem
SAN_EN_00047,Sanitation & Waste Management,English,Garbage not collected for several days,Negative,0.77,Tamil Nadu,Coimbatore
SAN_EN_00048,Sanitation & Waste Management,English,No regular waste collection service,Negative,0.91,Tamil Nadu,Karur
SAN_EN_00049,Sanitation & Waste Management,English,Mosquito breeding due to waste,Negative,0.9,Tamil Nadu,Trichy
SAN_EN_00050,Sanitation & Waste Management,English,Drain cleaning not done properly,Neutral,0.35,Tamil Nadu,Karur
SAN_EN_00051,Sanitation & Waste Management,English,No regular waste collection service,Negative,0.74,Tamil Nadu,Karur
SAN_EN_00052,Sanitation & Waste Management,English,Garbage not collected for several days,Negative,0.91,Tamil Nadu,Karur
SAN_EN_00053,Sanitation & Waste Management,English,Overflowing waste bins in residential area,Negative,0.73,Tamil Nadu,Erode
SAN_EN_00054,Sanitation & Waste Management,English,Mosquito breeding due to waste,Neutral,0.58,Tamil Nadu,Trichy
SAN_EN_00055,Sanitation & Waste Management,English,Garbage not collected for several days,Negative,0.61,Tamil Nadu,Coimbatore
SAN_EN_00056,Sanitation & Waste Management,English,Public toilets not cleaned properly,Neutral,0.32,Tamil Nadu,Salem
SAN_EN_00057,Sanitation & Waste Management,English,Bad smell due to accumulated garbage,Neutral,0.45,Tamil Nadu,Salem
SAN_EN_00058,Sanitation & Waste Management,English,Garbage not collected for several days,Neutral,0.49,Tamil Nadu,Erode
SAN_EN_00059,Sanitation & Waste Management,English,No regular waste collection service,Neutral,0.53,Tamil Nadu,Salem
SAN_EN_00060,Sanitation & Waste Management,English,Overflowing waste bins in residential area,Neutral,0.36,Tamil Nadu,Karur
SAN_EN_00061,Sanitation & Waste Management,English,Mosquito breeding due to waste,Neutral,0.36,Tamil Nadu,Trichy
SAN_EN_00062,Sanitation & Waste Management,English,Plastic waste scattered on roads,Neutral,0.36,Tamil Nadu,Salem
SAN_EN_00063,Sanitation & Waste Management,English,Plastic waste scattered on roads,Neutral,0.59,Tamil Nadu,Salem
SAN_EN_00064,Sanitation & Waste Management,English,Bad smell due to accumulated garbage,Negative,0.96,Tamil Nadu,Coimbatore
SAN_EN_00065,Sanitation & Waste Management,English,Garbage not collected for several days,Neutral,0.57,Tamil Nadu,Coimbatore
SAN_EN_00066,Sanitation & Waste Management,English,Garbage not collected for several days,Neutral,0.52,Tamil Nadu,Erode
SAN_EN_00067,Sanitation & Waste Management,English,No regular waste collection service,Neutral,0.39,Tamil Nadu,Coimbatore
SAN_EN_00068,Sanitation & Waste Management,English,Mosquito breeding due to waste,Negative,0.72,Tamil Nadu,Karur
SAN_EN_00069,Sanitation & Waste Management,English,Drain cleaning not done properly,Negative,0.99,Tamil Nadu,Trichy
SAN_EN_00070,Sanitation & Waste Management,English,Mosquito breeding due to waste,Neutral,0.32,Tamil Nadu,Karur
SAN_EN_00071,Sanitation & Waste Management,English,Public toilets not cleaned properly,Negative,0.61,Tamil Nadu,Salem
SAN_EN_00072,Sanitation & Waste Management,English,Bad smell due to accumulated garbage,Negative,0.64,Tamil Nadu,Coimbatore
SAN_EN_00073,Sanitation & Waste Management,English,Public toilets not cleaned properly,Neutral,0.54,Tamil Nadu,Erode
SAN_EN_00074,Sanitation & Waste Management,English,Public toilets not cleaned properly,Neutral,0.42,Tamil Nadu,Trichy
SAN_EN_00075,Sanitation & Waste Management,English,Plastic waste scattered on roads,Negative,0.92,Tamil Nadu,Erode
SAN_EN_00076,Sanitation & Waste Management,English,Bad smell due to accumulated garbage,Negative,0.8,Tamil Nadu,Karur
SAN_EN_00077,Sanitation & Waste Management,English,No regular waste collection service,Negative,0.8,Tamil Nadu,Karur
SAN_EN_00078,Sanitation & Waste Management,English,No regular waste collection service,Negative,0.95,Tamil Nadu,Karur
SAN_EN_00079,Sanitation & Waste Management,English,Overflowing waste bins in residential area,Negative,0.66,Tamil Nadu,Trichy
SAN_EN_00080,Sanitation & Waste Management,English,Mosquito breeding due to waste,Negative,0.61,Tamil Nadu,Salem
SAN_EN_00081,Sanitation & Waste Management,English,Drain cleaning not done properly,Negative,0.85,Tamil Nadu,Coimbatore
SAN_EN_00082,Sanitation & Waste Management,English,Garbage not collected for several days,Neutral,0.37,Tamil Nadu,Trichy
SAN_EN_00083,Sanitation & Waste Management,English,Open dumping of garbage near houses,Negative,0.74,Tamil Nadu,Erode
SAN_EN_00084,Sanitation & Waste Management,English,Drain cleaning not done properly,Neutral,0.33,Tamil Nadu,Coimbatore
SAN_EN_00085,Sanitation & Waste Management,English,Garbage not collected for several days,Neutral,0.55,Tamil Nadu,Trichy
SAN_EN_00086,Sanitation & Waste Management,English,No regular waste collection service,Neutral,0.46,Tamil Nadu,Karur
SAN_EN_00087,Sanitation & Waste Management,English,Drain cleaning not done properly,Neutral,0.58,Tamil Nadu,Erode
SAN_EN_00088,Sanitation & Waste Management,English,Drain cleaning not done properly,Negative,0.84,Tamil Nadu,Karur
SAN_EN_00089,Sanitation & Waste Management,English,Public toilets not cleaned properly,Neutral,0.46,Tamil Nadu,Erode
SAN_EN_00090,Sanitation & Waste Management,English,Garbage not collected for several days,Negative,0.88,Tamil Nadu,Erode
SAN_EN_00091,Sanitation & Waste Management,English,Plastic waste scattered on roads,Negative,0.88,Tamil Nadu,Coimbatore
SAN_EN_00092,Sanitation & Waste Management,English,Open dumping of garbage near houses,Negative,0.6,Tamil Nadu,Karur
SAN_EN_00093,Sanitation & Waste Management,English,Overflowing waste bins in residential area,Neutral,0.5,Tamil Nadu,Karur
SAN_EN_00094,Sanitation & Waste Management,English,Mosquito breeding due to waste,Negative,0.69,Tamil Nadu,Karur
SAN_EN_00095,Sanitation & Waste Management,English,Sanitation workers not visiting the area,Negative,0.9,Tamil Nadu,Karur
SAN_EN_00096,Sanitation & Waste Management,English,Public toilets not cleaned properly,Neutral,0.46,Tamil Nadu,Coimbatore
SAN_EN_00097,Sanitation & Waste Management,English,Sanitation workers not visiting the area,Neutral,0.52,Tamil Nadu,Trichy
SAN_EN_00098,Sanitation & Waste Management,English,Sanitation workers not visiting the area,Neutral,0.4,Tamil Nadu,Erode
SAN_EN_00099,Sanitation & Waste Management,English,Mosquito breeding due to waste,Neutral,0.53,Tamil Nadu,Trichy
SAN_EN_00100,Sanitation & Waste Management,English,No regular waste collection service,Neutral,0.38,Tamil Nadu,Karur
SAN_EN_00101,Sanitation & Waste Management,English,Bad smell due to accumulated garbage,Negative,0.76,Tamil Nadu,Trichy
SAN_EN_00102,Sanitation & Waste Management,English,Sanitation workers not visiting the area,Negative,0.88,Tamil Nadu,Salem
SAN_EN_00103,Sanitation & Waste Management,English,Bad smell due to accumulated garbage,Neutral,0.39,Tamil Nadu,Karur
SAN_EN_00104,Sanitation & Waste Management,English,Overflowing waste bins in residential area,Neutral,0.57,Tamil Nadu,Trichy
SAN_EN_00105,Sanitation & Waste Management,English,Garbage not collected for several days,Negative,0.9,Tamil Nadu,Coimbatore
SAN_EN_00106,Sanitation & Waste Management,English,Sanitation workers not visiting the area,Neutral,0.36,Tamil Nadu,Coimbatore
SAN_EN_00107,Sanitation & Waste Management,English,Overflowing waste bins in residential area,Neutral,0.47,Tamil Nadu,Salem
SAN_EN_00108,Sanitation & Waste Management,English,Plastic waste scattered on roads,Neutral,0.57,Tamil Nadu,Trichy
SAN_EN_00109,Sanitation & Waste Management,English,No regular waste collection service,Neutral,0.33,Tamil Nadu,Trichy
SAN_EN_00110,Sanitation & Waste Management,English,Bad smell due to accumulated garbage,Negative,0.8,Tamil Nadu,Coimbatore
SAN_EN_00111,Sanitation & Waste Management,English,Garbage not collected for several days,Neutral,0.49,Tamil Nadu,Coimbatore
SAN_EN_00112,Sanitation & Waste Management,English,Garbage not collected for several days,Negative,0.99,Tamil Nadu,Karur
SAN_EN_00113,Sanitation & Waste Management,English,Sanitation workers not visiting the area,Negative,0.97,Tamil Nadu,Coimbatore
SAN_EN_00114,Sanitation & Waste Management,English,Overflowing waste bins in residential area,Negative,0.96,Tamil Nadu,Coimbatore
SAN_EN_00115,Sanitation & Waste Management,English,Sanitation workers not visiting the area,Negative,0.83,Tamil Nadu,Trichy
SAN_EN_00116,Sanitation & Waste Management,English,No regular waste collection service,Neutral,0.46,Tamil Nadu,Coimbatore
SAN_EN_00117,Sanitation & Waste Management,English,Public toilets not cleaned properly,Neutral,0.54,Tamil Nadu,Karur
SAN_EN_00118,Sanitation & Waste Management,English,Open dumping of garbage near houses,Neutral,0.38,Tamil Nadu,Coimbatore
SAN_EN_00119,Sanitation & Waste Management,English,No regular waste collection service,Neutral,0.52,Tamil Nadu,Karur
SAN_EN_00120,Sanitation & Waste Management,English,Garbage not collected for several days,Negative,0.62,Tamil Nadu,Salem
SAN_EN_00121,Sanitation & Waste Management,English,Open dumping of garbage near houses,Negative,0.81,Tamil Nadu,Trichy
SAN_EN_00122,Sanitation & Waste Management,English,Plastic waste scattered on roads,Negative,0.68,Tamil Nadu,Trichy
SAN_EN_00123,Sanitation & Waste Management,English,Public toilets not cleaned properly,Negative,0.84,Tamil Nadu,Erode
SAN_EN_00124,Sanitation & Waste Management,English,Overflowing waste bins in residential area,Neutral,0.3,Tamil Nadu,Karur
SAN_EN_00125,Sanitation & Waste Management,English,Mosquito breeding due to waste,Negative,0.76,Tamil Nadu,Karur
SAN_EN_00126,Sanitation & Waste Management,English,Drain cleaning not done properly,Neutral,0.55,Tamil Nadu,Trichy
SAN_EN_00127,Sanitation & Waste Management,English,Plastic waste scattered on roads,Negative,0.81,Tamil Nadu,Salem
SAN_EN_00128,Sanitation & Waste Management,English,Sanitation workers not visiting the area,Neutral,0.56,Tamil Nadu,Erode
SAN_EN_00129,Sanitation & Waste Management,English,Overflowing waste bins in residential area,Neutral,0.58,Tamil Nadu,Salem
SAN_EN_00130,Sanitation & Waste Management,English,Open dumping of garbage near houses,Negative,0.96,Tamil Nadu,Salem
SAN_EN_00131,Sanitation & Waste Management,English,Sanitation workers not visiting the area,Negative,0.69,Tamil Nadu,Karur
SAN_EN_00132,Sanitation & Waste Management,English,Plastic waste scattered on roads,Negative,0.84,Tamil Nadu,Salem
SAN_EN_00133,Sanitation & Waste Management,English,Overflowing waste bins in residential area,Negative,0.86,Tamil Nadu,Erode
SAN_EN_00134,Sanitation & Waste Management,English,Sanitation workers not visiting the area,Neutral,0.35,Tamil Nadu,Salem
SAN_EN_00135,Sanitation & Waste Management,English,Garbage not collected for several days,Negative,0.62,Tamil Nadu,Salem
SAN_EN_00136,Sanitation & Waste Management,English,Public toilets not cleaned properly,Neutral,0.53,Tamil Nadu,Karur
SAN_EN_00137,Sanitation & Waste Management,English,Bad smell due to accumulated garbage,Negative,0.92,Tamil Nadu,Erode
SAN_EN_00138,Sanitation & Waste Management,English,Open dumping of garbage near houses,Neutral,0.47,Tamil Nadu,Salem
SAN_EN_00139,Sanitation & Waste Management,English,Mosquito breeding due to waste,Neutral,0.52,Tamil Nadu,Karur
SAN_EN_00140,Sanitation & Waste Management,English,Overflowing waste bins in residential area,Negative,0.96,Tamil Nadu,Erode
SAN_EN_00141,Sanitation & Waste Management,English,Drain cleaning not done properly,Neutral,0.33,Tamil Nadu,Erode
SAN_EN_00142,Sanitation & Waste Management,English,Mosquito breeding due to waste,Negative,0.85,Tamil Nadu,Trichy
SAN_EN_00143,Sanitation & Waste Management,English,Overflowing waste bins in residential area,Neutral,0.47,Tamil Nadu,Coimbatore
SAN_EN_00144,Sanitation & Waste Management,English,No regular waste collection service,Neutral,0.32,Tamil Nadu,Karur
SAN_EN_00145,Sanitation & Waste Management,English,Overflowing waste bins in residential area,Negative,0.63,Tamil Nadu,Erode
SAN_EN_00146,Sanitation & Waste Management,English,Bad smell due to accumulated garbage,Negative,0.99,Tamil Nadu,Erode
SAN_EN_00147,Sanitation & Waste Management,English,Bad smell due to accumulated garbage,Neutral,0.52,Tamil Nadu,Trichy
SAN_EN_00148,Sanitation & Waste Management,English,Mosquito breeding due to waste,Neutral,0.47,Tamil Nadu,Coimbatore
SAN_EN_00149,Sanitation & Waste Management,English,Mosquito breeding due to waste,Neutral,0.57,Tamil Nadu,Trichy
SAN_EN_00150,Sanitation & Waste Management,English,No regular waste collection service,Neutral,0.37,Tamil Nadu,Salem
SAN_EN_00151,Sanitation & Waste Management,English,No regular waste collection service,Negative,0.81,Tamil Nadu,Erode
SAN_EN_00152,Sanitation & Waste Management,English,No regular waste collection service,Neutral,0.54,Tamil Nadu,Coimbatore
SAN_EN_00153,Sanitation & Waste Management,English,Open dumping of garbage near houses,Negative,0.73,Tamil Nadu,Salem
SAN_EN_00154,Sanitation & Waste Management,English,Plastic waste scattered on roads,Neutral,0.32,Tamil Nadu,Trichy
SAN_EN_00155,Sanitation & Waste Management,English,Bad smell due to accumulated garbage,Neutral,0.32,Tamil Nadu,Coimbatore
SAN_EN_00156,Sanitation & Waste Management,English,Bad smell due to accumulated garbage,Neutral,0.43,Tamil Nadu,Trichy
SAN_EN_00157,Sanitation & Waste Management,English,No regular waste collection service,Negative,0.95,Tamil Nadu,Trichy
SAN_EN_00158,Sanitation & Waste Management,English,Plastic waste scattered on roads,Negative,0.92,Tamil Nadu,Erode
SAN_EN_00159,Sanitation & Waste Management,English,Public toilets not cleaned properly,Neutral,0.53,Tamil Nadu,Coimbatore
SAN_EN_00160,Sanitation & Waste Management,English,Bad smell due to accumulated garbage,Negative,0.75,Tamil Nadu,Erode
SAN_EN_00161,Sanitation & Waste Management,English,Open dumping of garbage near houses,Negative,0.95,Tamil Nadu,Coimbatore
SAN_EN_00162,Sanitation & Waste Management,English,Plastic waste scattered on roads,Negative,0.6,Tamil Nadu,Coimbatore
SAN_EN_00163,Sanitation & Waste Management,English,Garbage not collected for several days,Negative,0.64,Tamil Nadu,Salem
SAN_EN_00164,Sanitation & Waste Management,English,Plastic waste scattered on roads,Neutral,0.3,Tamil Nadu,Erode
SAN_EN_00165,Sanitation & Waste Management,English,No regular waste collection service,Neutral,0.53,Tamil Nadu,Trichy
SAN_EN_00166,Sanitation & Waste Management,English,Open dumping of garbage near houses,Negative,0.89,Tamil Nadu,Coimbatore
SAN_EN_00167,Sanitation & Waste Management,English,Bad smell due to accumulated garbage,Neutral,0.32,Tamil Nadu,Karur
SAN_EN_00168,Sanitation & Waste Management,English,Bad smell due to accumulated garbage,Neutral,0.3,Tamil Nadu,Erode
SAN_EN_00169,Sanitation & Waste Management,English,Overflowing waste bins in residential area,Neutral,0.35,Tamil Nadu,Trichy
SAN_EN_00170,Sanitation & Waste Management,English,Overflowing waste bins in residential area,Negative,0.68,Tamil Nadu,Coimbatore
SAN_EN_00171,Sanitation & Waste Management,English,No regular waste collection service,Neutral,0.46,Tamil Nadu,Karur
SAN_EN_00172,Sanitation & Waste Management,English,Drain cleaning not done properly,Neutral,0.49,Tamil Nadu,Erode
SAN_EN_00173,Sanitation & Waste Management,English,No regular waste collection service,Negative,0.87,Tamil Nadu,Coimbatore
SAN_EN_00174,Sanitation & Waste Management,English,Drain cleaning not done properly,Negative,0.88,Tamil Nadu,Trichy
SAN_EN_00175,Sanitation & Waste Management,English,Overflowing waste bins in residential area,Neutral,0.3,Tamil Nadu,Trichy
SAN_EN_00176,Sanitation & Waste Management,English,Sanitation workers not visiting the area,Neutral,0.43,Tamil Nadu,Trichy
SAN_EN_00177,Sanitation & Waste Management,English,Sanitation workers not visiting the area,Negative,0.93,Tamil Nadu,Salem
SAN_EN_00178,Sanitation & Waste Management,English,Open dumping of garbage near houses,Neutral,0.51,Tamil Nadu,Karur
SAN_EN_00179,Sanitation & Waste Management,English,Mosquito breeding due to waste,Neutral,0.37,Tamil Nadu,Erode
SAN_EN_00180,Sanitation & Waste Management,English,Mosquito breeding due to waste,Neutral,0.47,Tamil Nadu,Erode
SAN_EN_00181,Sanitation & Waste Management,English,No regular waste collection service,Neutral,0.4,Tamil Nadu,Trichy
SAN_EN_00182,Sanitation & Waste Management,English,Overflowing waste bins in residential area,Neutral,0.55,Tamil Nadu,Trichy
SAN_EN_00183,Sanitation & Waste Management,English,No regular waste collection service,Negative,0.78,Tamil Nadu,Salem
SAN_EN_00184,Sanitation & Waste Management,English,Overflowing waste bins in residential area,Neutral,0.4,Tamil Nadu,Erode
SAN_EN_00185,Sanitation & Waste Management,English,Bad smell due to accumulated garbage,Negative,0.77,Tamil Nadu,Trichy
SAN_EN_00186,Sanitation & Waste Management,English,Overflowing waste bins in residential area,Negative,0.97,Tamil Nadu,Erode
SAN_EN_00187,Sanitation & Waste Management,English,Sanitation workers not visiting the area,Negative,0.95,Tamil Nadu,Erode
SAN_EN_00188,Sanitation & Waste Management,English,Plastic waste scattered on roads,Negative,0.63,Tamil Nadu,Erode
SAN_EN_00189,Sanitation & Waste Management,English,No regular waste collection service,Negative,0.78,Tamil Nadu,Erode
SAN_EN_00190,Sanitation & Waste Management,English,Public toilets not cleaned properly,Negative,0.78,Tamil Nadu,Trichy
SAN_EN_00191,Sanitation & Waste Management,English,Mosquito breeding due to waste,Negative,0.78,Tamil Nadu,Coimbatore
SAN_EN_00192,Sanitation & Waste Management,English,Public toilets not cleaned properly,Negative,0.77,Tamil Nadu,Karur
SAN_EN_00193,Sanitation & Waste Management,English,Overflowing waste bins in residential area,Negative,1.0,Tamil Nadu,Salem
SAN_EN_00194,Sanitation & Waste Management,English,Overflowing waste bins in residential area,Neutral,0.57,Tamil Nadu,Karur
SAN_EN_00195,Sanitation & Waste Management,English,Garbage not collected for several days,Neutral,0.41,Tamil Nadu,Erode
SAN_EN_00196,Sanitation & Waste Management,English,Overflowing waste bins in residential area,Negative,0.9,Tamil Nadu,Salem
SAN_EN_00197,Sanitation & Waste Management,English,Open dumping of garbage near houses,Neutral,0.57,Tamil Nadu,Erode
SAN_EN_00198,Sanitation & Waste Management,English,Garbage not collected for several days,Negative,0.71,Tamil Nadu,Salem
SAN_EN_00199,Sanitation & Waste Management,English,Garbage not collected for several days,Negative,0.69,Tamil Nadu,Erode
SAN_EN_00200,Sanitation & Waste Management,English,Mosquito breeding due to waste,Negative,0.87,Tamil Nadu,Coimbatore
SAN_EN_00201,Sanitation & Waste Management,English,Garbage not collected for several days,Negative,0.68,Tamil Nadu,Trichy
SAN_EN_00202,Sanitation & Waste Management,English,Overflowing waste bins in residential area,Negative,0.7,Tamil Nadu,Coimbatore
SAN_EN_00203,Sanitation & Waste Management,English,Plastic waste scattered on roads,Neutral,0.51,Tamil Nadu,Coimbatore
SAN_EN_00204,Sanitation & Waste Management,English,Bad smell due to accumulated garbage,Neutral,0.58,Tamil Nadu,Coimbatore
SAN_EN_00205,Sanitation & Waste Management,English,Bad smell due to accumulated garbage,Neutral,0.37,Tamil Nadu,Karur
SAN_EN_00206,Sanitation & Waste Management,English,Bad smell due to accumulated garbage,Negative,0.62,Tamil Nadu,Erode
SAN_EN_00207,Sanitation & Waste Management,English,Drain cleaning not done properly,Neutral,0.38,Tamil Nadu,Salem
SAN_EN_00208,Sanitation & Waste Management,English,Garbage not collected for several days,Negative,0.63,Tamil Nadu,Karur
SAN_EN_00209,Sanitation & Waste Management,English,Mosquito breeding due to waste,Negative,0.66,Tamil Nadu,Erode
SAN_EN_00210,Sanitation & Waste Management,English,Mosquito breeding due to waste,Negative,0.81,Tamil Nadu,Karur
SAN_EN_00211,Sanitation & Waste Management,English,Bad smell due to accumulated garbage,Negative,0.94,Tamil Nadu,Trichy
SAN_EN_00212,Sanitation & Waste Management,English,Bad smell due to accumulated garbage,Neutral,0.5,Tamil Nadu,Trichy
SAN_EN_00213,Sanitation & Waste Management,English,Drain cleaning not done properly,Negative,0.68,Tamil Nadu,Salem
SAN_EN_00214,Sanitation & Waste Management,English,Public toilets not cleaned properly,Negative,0.75,Tamil Nadu,Erode
SAN_EN_00215,Sanitation & Waste Management,English,Mosquito breeding due to waste,Neutral,0.54,Tamil Nadu,Karur
SAN_EN_00216,Sanitation & Waste Management,English,Drain cleaning not done properly,Negative,0.67,Tamil Nadu,Salem
SAN_EN_00217,Sanitation & Waste Management,English,Drain cleaning not done properly,Negative,0.69,Tamil Nadu,Karur
SAN_EN_00218,Sanitation & Waste Management,English,Garbage not collected for several days,Negative,0.88,Tamil Nadu,Coimbatore
SAN_EN_00219,Sanitation & Waste Management,English,Overflowing waste bins in residential area,Neutral,0.51,Tamil Nadu,Coimbatore
SAN_EN_00220,Sanitation & Waste Management,English,Sanitation workers not visiting the area,Neutral,0.52,Tamil Nadu,Salem
SAN_EN_00221,Sanitation & Waste Management,English,Open dumping of garbage near houses,Negative,0.85,Tamil Nadu,Erode
SAN_EN_00222,Sanitation & Waste Management,English,Open dumping of garbage near houses,Negative,0.89,Tamil Nadu,Erode
SAN_EN_00223,Sanitation & Waste Management,English,Drain cleaning not done properly,Neutral,0.46,Tamil Nadu,Karur
SAN_EN_00224,Sanitation & Waste Management,English,Bad smell due to accumulated garbage,Neutral,0.58,Tamil Nadu,Salem
SAN_EN_00225,Sanitation & Waste Management,English,Public toilets not cleaned properly,Negative,0.62,Tamil Nadu,Salem
SAN_EN_00226,Sanitation & Waste Management,English,Open dumping of garbage near houses,Neutral,0.33,Tamil Nadu,Salem
SAN_EN_00227,Sanitation & Waste Management,English,Overflowing waste bins in residential area,Negative,0.9,Tamil Nadu,Coimbatore
SAN_EN_00228,Sanitation & Waste Management,English,Overflowing waste bins in residential area,Negative,0.8,Tamil Nadu,Erode
SAN_EN_00229,Sanitation & Waste Management,English,Sanitation workers not visiting the area,Negative,0.8,Tamil Nadu,Erode
SAN_EN_00230,Sanitation & Waste Management,English,Sanitation workers not visiting the area,Negative,0.98,Tamil Nadu,Erode
SAN_EN_00231,Sanitation & Waste Management,English,Mosquito breeding due to waste,Negative,0.68,Tamil Nadu,Trichy
SAN_EN_00232,Sanitation & Waste Management,English,Public toilets not cleaned properly,Negative,0.75,Tamil Nadu,Erode
SAN_EN_00233,Sanitation & Waste Management,English,Bad smell due to accumulated garbage,Neutral,0.46,Tamil Nadu,Erode
SAN_EN_00234,Sanitation & Waste Management,English,Bad smell due to accumulated garbage,Negative,0.71,Tamil Nadu,Coimbatore
SAN_EN_00235,Sanitation & Waste Management,English,Sanitation workers not visiting the area,Negative,0.89,Tamil Nadu,Erode
SAN_EN_00236,Sanitation & Waste Management,English,Sanitation workers not visiting the area,Neutral,0.4,Tamil Nadu,Trichy
