complaint_id,department,language,complaint_text,sentiment,urgency_score,state,district
RD_TA_00068,Public Works (Roads),Tamil,சாலை மேற்பரப்பு உரிந்து வருகிறது,Negative,0.72,Tamil Nadu,Coimbatore
RD_TA_00069,Public Works (Roads),Tamil,சாலை நிலை காரணமாக விபத்து ஏற்பட்டுள்ளது,Neutral,0.56,Tamil Nadu,Erode
RD_TA_00070,Public Works (Roads),Tamil,மழைக்கு பிறகு சாலை முழுவதும் சேதமடைந்துள்ளது,Negative,0.83,Tamil Nadu,Salem
RD_TA_00071,Public Works (Roads),Tamil,மழைக்கு பிறகு சாலை முழுவதும் சேதமடைந்துள்ளது,Negative,0.82,Tamil Nadu,Coimbatore
RD_TA_00072,Public Works (Roads),Tamil,சாலை பழுது பார்க்கும் பணி பல நாட்களாக முடிவடையவில்லை,Negative,0.88,Tamil Nadu,Trichy
RD_TA_00073,Public Works (Roads),Tamil,நடைக்கால பாதை சேதமடைந்துள்ளது,Neutral,0.31,Tamil Nadu,Erode
RD_TA_00074,Public Works (Roads),Tamil,சாலை மிகவும் சேதமடைந்து போக்குவரத்திற்கு இடையூறு,Neutral,0.58,Tamil Nadu,Salem
RD_TA_00075,Public Works (Roads),Tamil,சாலையில் கழிவுநீர் பெருக்கெடுத்து ஓடுகிறது,Neutral,0.44,Tamil Nadu,Coimbatore
RD_TA_00076,Public Works (Roads),Tamil,சாலை நிலை காரணமாக விபத்து ஏற்பட்டுள்ளது,Neutral,0.56,Tamil Nadu,Salem
RD_TA_00077,Public Works (Roads),Tamil,சாலையில் கழிவுநீர் பெருக்கெடுத்து ஓடுகிறது,Negative,0.86,Tamil Nadu,Karur
RD_TA_00078,Public Works (Roads),Tamil,சாலையில் கழிவுநீர் பெருக்கெடுத்து ஓடுகிறது,Negative,0.9,Tamil Nadu,Coimbatore
RD_TA_00079,Public Works (Roads),Tamil,சாலை மிகவும் சேதமடைந்து போக்குவரத்திற்கு இடையூறு,Neutral,0.47,Tamil Nadu,Erode
RD_TA_00080,Public Works (Roads),Tamil,சாலை மிகவும் சேதமடைந்து போக்குவரத்திற்கு இடையூறு,Neutral,0.33,Tamil Nadu,Trichy
RD_TA_00081,Public Works (Roads),Tamil,சாலை நிலை காரணமாக விபத்து ஏற்பட்டுள்ளது,Negative,0.63,Tamil Nadu,Salem
RD_TA_00082,Public Works (Roads),Tamil,இரவு நேரத்தில் சாலை விளக்குகள் இல்லை,Negative,0.64,Tamil Nadu,Erode
RD_TA_00083,Public Works (Roads),Tamil,இரவு நேரத்தில் சாலை விளக்குகள் இல்லை,Neutral,0.59,Tamil Nadu,Salem
RD_TA_00084,Public Works (Roads),Tamil,இரவு நேரத்தில் சாலை விளக்குகள் இல்லை,Negative,0.79,Tamil Nadu,Coimbatore
RD_TA_00085,Public Works (Roads),Tamil,சாலை பழுது பார்க்கும் பணி பல நாட்களாக முடிவடையவில்லை,Negative,0.79,Tamil Nadu,Salem
RD_TA_00086,Public Works (Roads),Tamil,நடைக்கால பாதை சேதமடைந்துள்ளது,Negative,0.79,Tamil Nadu,Erode
RD_TA_00087,Public Works (Roads),Tamil,சாலை மேல் கட்டுமான கழிவுகள் உள்ளன,Neutral,0.45,Tamil Nadu,Coimbatore
RD_TA_00088,Public Works (Roads),Tamil,சாலை மிகவும் சேதமடைந்து போக்குவரத்திற்கு இடையூறு,Neutral,0.33,Tamil Nadu,Trichy
RD_TA_00089,Public Works (Roads),Tamil,முக்கிய சாலையில் பெரிய குழிகள் உள்ளன,Negative,0.63,Tamil Nadu,Coimbatore
RD_TA_00090,Public Works (Roads),Tamil,சாலை நிலை காரணமாக விபத்து ஏற்பட்டுள்ளது,Negative,0.83,Tamil Nadu,Salem
RD_TA_00091,Public Works (Roads),Tamil,சாலையில் கழிவுநீர் பெருக்கெடுத்து ஓடுகிறது,Neutral,0.34,Tamil Nadu,Salem
RD_TA_00092,Public Works (Roads),Tamil,முக்கிய சாலையில் பெரிய குழிகள் உள்ளன,Negative,0.78,Tamil Nadu,Erode
RD_TA_00093,Public Works (Roads),Tamil,சாலை பழுது பார்க்கும் பணி பல நாட்களாக முடிவடையவில்லை,Neutral,0.34,Tamil Nadu,Trichy
RD_TA_00094,Public Works (Roads),Tamil,சாலை மேல் கட்டுமான கழிவுகள் உள்ளன,Neutral,0.51,Tamil Nadu,Karur
RD_TA_00095,Public Works (Roads),Tamil,சாலையில் கழிவுநீர் பெருக்கெடுத்து ஓடுகிறது,Negative,0.98,Tamil Nadu,Coimbatore
RD_TA_00096,Public Works (Roads),Tamil,இரவு நேரத்தில் சாலை விளக்குகள் இல்லை,Neutral,0.42,Tamil Nadu,Coimbatore
RD_TA_00097,Public Works (Roads),Tamil,இரவு நேரத்தில் சாலை விளக்குகள் இல்லை,Neutral,0.41,Tamil Nadu,Karur
RD_TA_00098,Public Works (Roads),Tamil,சாலை மேல் கட்டுமான கழிவுகள் உள்ளன,Neutral,0.4,Tamil Nadu,Karur
RD_TA_00099,Public Works (Roads),Tamil,நடைக்கால பாதை சேதமடைந்துள்ளது,Negative,0.87,Tamil Nadu,Erode
RD_TA_00100,Public Works (Roads),Tamil,சாலை நிலை காரணமாக விபத்து ஏற்பட்டுள்ளது,Neutral,0.54,Tamil Nadu,Karur
RD_TA_00101,Public Works (Roads),Tamil,சாலை நிலை காரணமாக விபத்து ஏற்பட்டுள்ளது,Negative,0.93,Tamil Nadu,Trichy
RD_TA_00102,Public Works (Roads),Tamil,சாலை நிலை காரணமாக விபத்து ஏற்பட்டுள்ளது,Neutral,0.5,Tamil Nadu,Coimbatore
RD_TA_00103,Public Works (Roads),Tamil,சாலை மேற்பரப்பு உரிந்து வருகிறது,Negative,0.89,Tamil Nadu,Erode
RD_TA_00104,Public Works (Roads),Tamil,சாலை மேற்பரப்பு உரிந்து வருகிறது,Neutral,0.35,Tamil Nadu,Erode
RD_TA_00105,Public Works (Roads),Tamil,இரவு நேரத்தில் சாலை விளக்குகள் இல்லை,Neutral,0.33,Tamil Nadu,Erode
RD_TA_00106,Public Works (Roads),Tamil,சாலை மேல் கட்டுமான கழிவுகள் உள்ளன,Neutral,0.58,Tamil Nadu,Karur
RD_TA_00107,Public Works (Roads),Tamil,முக்கிய சாலையில் பெரிய குழிகள் உள்ளன,Negative,0.7,Tamil Nadu,Erode
RD_TA_00108,Public Works (Roads),Tamil,இரவு நேரத்தில் சாலை விளக்குகள் இல்லை,Negative,0.69,Tamil Nadu,Salem
RD_TA_00109,Public Works (Roads),Tamil,சாலை பழுது பார்க்கும் பணி பல நாட்களாக முடிவடையவில்லை,Neutral,0.38,Tamil Nadu,Trichy
RD_TA_00110,Public Works (Roads),Tamil,மழைக்கு பிறகு சாலை முழுவதும் சேதமடைந்துள்ளது,Negative,0.69,Tamil Nadu,Coimbatore
RD_TA_00111,Public Works (Roads),Tamil,சாலையில் கழிவுநீர் பெருக்கெடுத்து ஓடுகிறது,Negative,0.93,Tamil Nadu,Karur
RD_TA_00112,Public Works (Roads),Tamil,சாலை நிலை காரணமாக விபத்து ஏற்பட்டுள்ளது,Negative,0.76,Tamil Nadu,Erode
RD_TA_00113,Public Works (Roads),Tamil,சாலை நிலை காரணமாக விபத்து ஏற்பட்டுள்ளது,Neutral,0.34,Tamil Nadu,Salem
RD_TA_00114,Public Works (Roads),Tamil,இரவு நேரத்தில் சாலை விளக்குகள் இல்லை,Neutral,0.59,Tamil Nadu,Karur
RD_TA_00115,Public Works (Roads),Tamil,சாலை நிலை காரணமாக விபத்து ஏற்பட்டுள்ளது,Neutral,0.54,Tamil Nadu,Erode
RD_TA_00116,Public Works (Roads),Tamil,சாலை மேற்பரப்பு உரிந்து வருகிறது,Negative,0.64,Tamil Nadu,Erode
RD_TA_00117,Public Works (Roads),Tamil,சாலை மிகவும் சேதமடைந்து போக்குவரத்திற்கு இடையூறு,Neutral,0.42,Tamil Nadu,Erode
RD_TA_00118,Public Works (Roads),Tamil,மழைக்கு பிறகு சாலை முழுவதும் சேதமடைந்துள்ளது,Neutral,0.47,Tamil Nadu,Trichy
RD_TA_00119,Public Works (Roads),Tamil,சாலை மேல் கட்டுமான கழிவுகள் உள்ளன,Neutral,0.55,Tamil Nadu,Coimbatore
RD_TA_00120,Public Works (Roads),Tamil,சாலையில் கழிவுநீர் பெருக்கெடுத்து ஓடுகிறது,Neutral,0.44,Tamil Nadu,Trichy
RD_TA_00121,Public Works (Roads),Tamil,சாலை நிலை காரணமாக விபத்து ஏற்பட்டுள்ளது,Neutral,0.47,Tamil Nadu,Erode
RD_TA_00122,Public Works (Roads),Tamil,சாலை நிலை காரணமாக விபத்து ஏற்பட்டுள்ளது,Neutral,0.38,Tamil Nadu,Erode
RD_TA_00123,Public Works (Roads),Tamil,சாலையில் கழிவுநீர் பெருக்கெடுத்து ஓடுகிறது,Neutral,0.45,Tamil Nadu,Erode
RD_TA_00124,Public Works (Roads),Tamil,சாலையில் கழிவுநீர் பெருக்கெடுத்து ஓடுகிறது,Neutral,0.55,Tamil Nadu,Coimbatore
RD_TA_00125,Public Works (Roads),Tamil,சாலையில் கழிவுநீர் பெருக்கெடுத்து ஓடுகிறது,Neutral,0.36,Tamil Nadu,Karur
RD_TA_00126,Public Works (Roads),Tamil,முக்கிய சாலையில் பெரிய குழிகள் உள்ளன,Negative,0.95,Tamil Nadu,Coimbatore
RD_TA_00127,Public Works (Roads),Tamil,நடைக்கால பாதை சேதமடைந்துள்ளது,Neutral,0.3,Tamil Nadu,Salem
RD_TA_00128,Public Works (Roads),Tamil,சாலை மிகவும் சேதமடைந்து போக்குவரத்திற்கு இடையூறு,Negative,0.78,Tamil Nadu,Coimbatore
RD_TA_00129,Public Works (Roads),Tamil,சாலை மேல் கட்டுமான கழிவுகள் உள்ளன,Negative,0.89,Tamil Nadu,Karur
RD_TA_00130,Public Works (Roads),Tamil,சாலை மேல் கட்டுமான கழிவுகள் உள்ளன,Negative,0.94,Tamil Nadu,Salem
RD_TA_00131,Public Works (Roads),Tamil,சாலை மேற்பரப்பு உரிந்து வருகிறது,Neutral,0.48,Tamil Nadu,Trichy
RD_TA_00132,Public Works (Roads),Tamil,மழைக்கு பிறகு சாலை முழுவதும் சேதமடைந்துள்ளது,Neutral,0.38,Tamil Nadu,Erode
RD_TA_00133,Public Works (Roads),Tamil,சாலை மிகவும் சேதமடைந்து போக்குவரத்திற்கு இடையூறு,Neutral,0.35,Tamil Nadu,Trichy
RD_TA_00134,Public Works (Roads),Tamil,சாலை மேற்பரப்பு உரிந்து வருகிறது,Neutral,0.35,Tamil Nadu,Coimbatore
RD_TA_00135,Public Works (Roads),Tamil,இரவு நேரத்தில் சாலை விளக்குகள் இல்லை,Neutral,0.54,Tamil Nadu,Trichy
RD_TA_00136,Public Works (Roads),Tamil,சாலை மிகவும் சேதமடைந்து போக்குவரத்திற்கு இடையூறு,Neutral,0.4,Tamil Nadu,Trichy
RD_TA_00137,Public Works (Roads),Tamil,சாலை மேல் கட்டுமான கழிவுகள் உள்ளன,Neutral,0.5,Tamil Nadu,Trichy
RD_TA_00138,Public Works (Roads),Tamil,சாலை நிலை காரணமாக விபத்து ஏற்பட்டுள்ளது,Neutral,0.34,Tamil Nadu,Erode
RD_TA_00139,Public Works (Roads),Tamil,சாலை நிலை காரணமாக விபத்து ஏற்பட்டுள்ளது,Negative,0.82,Tamil Nadu,Trichy
RD_TA_00140,Public Works (Roads),Tamil,சாலை நிலை காரணமாக விபத்து ஏற்பட்டுள்ளது,Negative,0.91,Tamil Nadu,Salem
RD_TA_00141,Public Works (Roads),Tamil,சாலை நிலை காரணமாக விபத்து ஏற்பட்டுள்ளது,Negative,0.6,Tamil Nadu,Trichy
RD_TA_00142,Public Works (Roads),Tamil,சாலை மேல் கட்டுமான கழிவுகள் உள்ளன,Neutral,0.36,Tamil Nadu,Salem
RD_TA_00143,Public Works (Roads),Tamil,முக்கிய சாலையில் பெரிய குழிகள் உள்ளன,Neutral,0.46,Tamil Nadu,Erode
RD_TA_00144,Public Works (Roads),Tamil,சாலை மிகவும் சேதமடைந்து போக்குவரத்திற்கு இடையூறு,Negative,0.76,Tamil Nadu,Karur
RD_TA_00145,Public Works (Roads),Tamil,முக்கிய சாலையில் பெரிய குழிகள் உள்ளன,Neutral,0.37,Tamil Nadu,Salem
RD_TA_00146,Public Works (Roads),Tamil,நடைக்கால பாதை சேதமடைந்துள்ளது,Negative,0.8,Tamil Nadu,Erode
RD_TA_00147,Public Works (Roads),Tamil,சாலை மேல் கட்டுமான கழிவுகள் உள்ளன,Negative,0.94,Tamil Nadu,Salem
RD_TA_00148,Public Works (Roads),Tamil,சாலை பழுது பார்க்கும் பணி பல நாட்களாக முடிவடையவில்லை,Negative,0.99,Tamil Nadu,Coimbatore
RD_TA_00149,Public Works (Roads),Tamil,மழைக்கு பிறகு சாலை முழுவதும் சேதமடைந்துள்ளது,Neutral,0.58,Tamil Nadu,Coimbatore
RD_TA_00150,Public Works (Roads),Tamil,முக்கிய சாலையில் பெரிய குழிகள் உள்ளன,Neutral,0.4,Tamil Nadu,Trichy
RD_TA_00151,Public Works (Roads),Tamil,சாலை பழுது பார்க்கும் பணி பல நாட்களாக முடிவடையவில்லை,Negative,0.6,Tamil Nadu,Karur
RD_TA_00152,Public Works (Roads),Tamil,சாலையில் கழிவுநீர் பெருக்கெடுத்து ஓடுகிறது,Neutral,0.31,Tamil Nadu,Trichy
RD_TA_00153,Public Works (Roads),Tamil,சாலை பழுது பார்க்கும் பணி பல நாட்களாக முடிவடையவில்லை,Neutral,0.36,Tamil Nadu,Karur
RD_TA_00154,Public Works (Roads),Tamil,நடைக்கால பாதை சேதமடைந்துள்ளது,Neutral,0.34,Tamil Nadu,Trichy
RD_TA_00155,Public Works (Roads),Tamil,முக்கிய சாலையில் பெரிய குழிகள் உள்ளன,Negative,0.66,Tamil Nadu,Karur
RD_TA_00156,Public Works (Roads),Tamil,இரவு நேரத்தில் சாலை விளக்குகள் இல்லை,Negative,0.92,Tamil Nadu,Karur
RD_TA_00157,Public Works (Roads),Tamil,நடைக்கால பாதை சேதமடைந்துள்ளது,Neutral,0.53,Tamil Nadu,Coimbatore
RD_TA_00158,Public Works (Roads),Tamil,சாலை மேற்பரப்பு உரிந்து வருகிறது,Negative,0.81,Tamil Nadu,Erode
RD_TA_00159,Public Works (Roads),Tamil,சாலை மேல் கட்டுமான கழிவுகள் உள்ளன,Negative,0.78,Tamil Nadu,Coimbatore
RD_TA_00160,Public Works (Roads),Tamil,சாலை மேற்பரப்பு உரிந்து வருகிறது,Neutral,0.36,Tamil Nadu,Salem
RD_TA_00161,Public Works (Roads),Tamil,மழைக்கு பிறகு சாலை முழுவதும் சேதமடைந்துள்ளது,Neutral,0.46,Tamil Nadu,Karur
RD_TA_00162,Public Works (Roads),Tamil,சாலை மேற்பரப்பு உரிந்து வருகிறது,Neutral,0.37,Tamil Nadu,Erode
RD_TA_00163,Public Works (Roads),Tamil,சாலை மிகவும் சேதமடைந்து போக்குவரத்திற்கு இடையூறு,Negative,0.69,Tamil Nadu,Trichy
RD_TA_00164,Public Works (Roads),Tamil,நடைக்கால பாதை சேதமடைந்துள்ளது,Negative,0.84,Tamil Nadu,Trichy
RD_TA_00165,Public Works (Roads),Tamil,முக்கிய சாலையில் பெரிய குழிகள் உள்ளன,Negative,0.61,Tamil Nadu,Trichy
RD_TA_00166,Public Works (Roads),Tamil,முக்கிய சாலையில் பெரிய குழிகள் உள்ளன,Neutral,0.39,Tamil Nadu,Erode
RD_TA_00167,Public Works (Roads),Tamil,சாலை மேற்பரப்பு உரிந்து வருகிறது,Negative,0.84,Tamil Nadu,Trichy
RD_TA_00168,Public Works (Roads),Tamil,நடைக்கால பாதை சேதமடைந்துள்ளது,Neutral,0.32,Tamil Nadu,Karur
RD_TA_00169,Public Works (Roads),Tamil,நடைக்கால பாதை சேதமடைந்துள்ளது,Neutral,0.41,Tamil Nadu,Karur
RD_TA_00170,Public Works (Roads),Tamil,முக்கிய சாலையில் பெரிய குழிகள் உள்ளன,Neutral,0.41,Tamil Nadu,Erode
RD_TA_00171,Public Works (Roads),Tamil,இரவு நேரத்தில் சாலை விளக்குகள் இல்லை,Negative,0.95,Tamil Nadu,Karur
RD_TA_00172,Public Works (Roads),Tamil,மழைக்கு பிறகு சாலை முழுவதும் சேதமடைந்துள்ளது,Neutral,0.57,Tamil Nadu,Trichy
RD_TA_00173,Public Works (Roads),Tamil,முக்கிய சாலையில் பெரிய குழிகள் உள்ளன,Neutral,0.58,Tamil Nadu,Erode
RD_TA_00174,Public Works (Roads),Tamil,சாலை மேல் கட்டுமான கழிவுகள் உள்ளன,Neutral,0.46,Tamil Nadu,Trichy
RD_TA_00175,Public Works (Roads),Tamil,மழைக்கு பிறகு சாலை முழுவதும் சேதமடைந்துள்ளது,Negative,0.94,Tamil Nadu,Erode
RD_TA_00176,Public Works (Roads),Tamil,சாலை பழுது பார்க்கும் பணி பல நாட்களாக முடிவடையவில்லை,Negative,0.84,Tamil Nadu,Trichy
RD_TA_00177,Public Works (Roads),Tamil,நடைக்கால பாதை சேதமடைந்துள்ளது,Negative,0.67,Tamil Nadu,Salem
