complaint_id,department,language,complaint_text,sentiment,urgency_score,state,district
TRN_EN_00088,Transport Services,English,Delay in issuing bus passes,Neutral,0.39,Tamil Nadu,Erode
TRN_EN_00089,Transport Services,English,Unsafe driving by bus driver,Negative,0.76,Tamil Nadu,Salem
TRN_EN_00090,Transport Services,English,Unsafe driving by bus driver,Negative,0.69,Tamil Nadu,Coimbatore
TRN_EN_00091,Transport Services,English,Bus stop lacks proper shelter,Neutral,0.33,Tamil Nadu,Karur
TRN_EN_00092,Transport Services,English,Overcrowding in public buses,Negative,0.73,Tamil Nadu,Erode
TRN_EN_00093,Transport Services,English,Poor condition of buses,Negative,0.8,Tamil Nadu,Coimbatore
TRN_EN_00094,Transport Services,English,Bus conductor behaving rudely,Neutral,0.41,Tamil Nadu,Karur
TRN_EN_00095,Transport Services,English,No bus service available for this route,Neutral,0.32,Tamil Nadu,Trichy
TRN_EN_00096,Transport Services,English,Frequent breakdown of buses,Negative,0.94,Tamil Nadu,Karur
TRN_EN_00097,Transport Services,English,Overcrowding in public buses,Negative,0.77,Tamil Nadu,Salem
TRN_EN_00098,Transport Services,English,Delay in issuing bus passes,Negative,0.63,Tamil Nadu,Coimbatore
TRN_EN_00099,Transport Services,English,Bus stop lacks proper shelter,Negative,0.63,Tamil Nadu,Salem
TRN_EN_00100,Transport Services,English,Bus conductor behaving rudely,Neutral,0.55,Tamil Nadu,Erode
TRN_EN_00101,Transport Services,English,Bus fare increased without notice,Neutral,0.36,Tamil Nadu,Salem
TRN_EN_00102,Transport Services,English,No bus service available for this route,Negative,0.87,Tamil Nadu,Karur
TRN_EN_00103,Transport Services,English,Overcrowding in public buses,Negative,0.7,Tamil Nadu,Trichy
TRN_EN_00104,Transport Services,English,Bus fare increased without notice,Negative,0.62,Tamil Nadu,Coimbatore
TRN_EN_00105,Transport Services,English,No bus service available for this route,Neutral,0.57,Tamil Nadu,Erode
TRN_EN_00106,Transport Services,English,Overcrowding in public buses,Neutral,0.59,Tamil Nadu,Trichy
TRN_EN_00107,Transport Services,English,Bus stop lacks proper shelter,Neutral,0.53,Tamil Nadu,Trichy
TRN_EN_00108,Transport Services,English,Bus fare increased without notice,Neutral,0.41,Tamil Nadu,Coimbatore
TRN_EN_00109,Transport Services,English,Bus conductor behaving rudely,Neutral,0.35,Tamil Nadu,Trichy
TRN_EN_00110,Transport Services,English,No bus service available for this route,Negative,0.67,Tamil Nadu,Coimbatore
TRN_EN_00111,Transport Services,English,Bus fare increased without notice,Negative,0.73,Tamil Nadu,Coimbatore
TRN_EN_00112,Transport Services,English,Poor condition of buses,Negative,0.96,Tamil Nadu,Trichy
TRN_EN_00113,Transport Services,English,Poor condition of buses,Neutral,0.58,Tamil Nadu,Coimbatore
TRN_EN_00114,Transport Services,English,Unsafe driving by bus driver,Neutral,0.51,Tamil Nadu,Trichy
TRN_EN_00115,Transport Services,English,Bus conductor behaving rudely,Neutral,0.51,Tamil Nadu,Coimbatore
TRN_EN_00116,Transport Services,English,Bus fare increased without notice,Neutral,0.41,Tamil Nadu,Karur
TRN_EN_00117,Transport Services,English,Bus stop lacks proper shelter,Neutral,0.31,Tamil Nadu,Trichy
TRN_EN_00118,Transport Services,English,Government bus not running on scheduled time,Negative,0.68,Tamil Nadu,Salem
TRN_EN_00119,Transport Services,English,No bus service available for this route,Negative,0.79,Tamil Nadu,Salem
TRN_EN_00120,Transport Services,English,Frequent breakdown of buses,Negative,0.71,Tamil Nadu,Karur
TRN_EN_00121,Transport Services,English,Poor condition of buses,Neutral,0.38,Tamil Nadu,Coimbatore
TRN_EN_00122,Transport Services,English,Poor condition of buses,Neutral,0.53,Tamil Nadu,Salem
TRN_EN_00123,Transport Services,English,Bus stop lacks proper shelter,Neutral,0.35,Tamil Nadu,Karur
TRN_EN_00124,Transport Services,English,Government bus not running on scheduled time,Negative,0.74,Tamil Nadu,Erode
TRN_EN_00125,Transport Services,English,Bus stop lacks proper shelter,Neutral,0.52,Tamil Nadu,Erode
TRN_EN_00126,Transport Services,English,Bus conductor behaving rudely,Negative,0.61,Tamil Nadu,Erode
TRN_EN_00127,Transport Services,English,Bus stop lacks proper shelter,Negative,0.93,Tamil Nadu,Coimbatore
TRN_EN_00128,Transport Services,English,Overcrowding in public buses,Negative,0.62,Tamil Nadu,Trichy
TRN_EN_00129,Transport Services,English,Bus fare increased without notice,Neutral,0.43,Tamil Nadu,Coimbatore
TRN_EN_00130,Transport Services,English,Bus stop lacks proper shelter,Negative,0.95,Tamil Nadu,Trichy
TRN_EN_00131,Transport Services,English,Unsafe driving by bus driver,Neutral,0.45,Tamil Nadu,Karur
TRN_EN_00132,Transport Services,English,No bus service available for this route,Negative,0.89,Tamil Nadu,Salem
TRN_EN_00133,Transport Services,English,Bus fare increased without notice,Negative,0.93,Tamil Nadu,Karur
TRN_EN_00134,Transport Services,English,Overcrowding in public buses,Negative,0.8,Tamil Nadu,Trichy
TRN_EN_00135,Transport Services,English,Unsafe driving by bus driver,Neutral,0.52,Tamil Nadu,Coimbatore
TRN_EN_00136,Transport Services,English,Overcrowding in public buses,Neutral,0.44,Tamil Nadu,Trichy
TRN_EN_00137,Transport Services,English,Government bus not running on scheduled time,Negative,0.69,Tamil Nadu,Salem
TRN_EN_00138,Transport Services,English,Unsafe driving by bus driver,Negative,0.87,Tamil Nadu,Erode
TRN_EN_00139,Transport Services,English,Bus fare increased without notice,Negative,0.96,Tamil Nadu,Trichy
TRN_EN_00140,Transport Services,English,Overcrowding in public buses,Neutral,0.49,Tamil Nadu,Coimbatore
TRN_EN_00141,Transport Services,English,No bus service available for this route,Negative,0.89,Tamil Nadu,Erode
TRN_EN_00142,Transport Services,English,No bus service available for this route,Neutral,0.35,Tamil Nadu,Coimbatore
TRN_EN_00143,Transport Services,English,No bus service available for this route,Negative,0.68,Tamil Nadu,Coimbatore
TRN_EN_00144,Transport Services,English,Bus stop lacks proper shelter,Negative,0.76,Tamil Nadu,Trichy
TRN_EN_00145,Transport Services,English,Delay in issuing bus passes,Neutral,0.3,Tamil Nadu,Karur
TRN_EN_00146,Transport Services,English,Unsafe driving by bus driver,Negative,0.65,Tamil Nadu,Coimbatore
TRN_EN_00147,Transport Services,English,Poor condition of buses,Negative,0.68,Tamil Nadu,Karur
TRN_EN_00148,Transport Services,English,Frequent breakdown of buses,Negative,0.83,Tamil Nadu,Erode
TRN_EN_00149,Transport Services,English,Unsafe driving by bus driver,Negative,1.0,Tamil Nadu,Karur
TRN_EN_00150,Transport Services,English,Unsafe driving by bus driver,Negative,0.84,Tamil Nadu,Karur
TRN_EN_00151,Transport Services,English,No bus service available for this route,Neutral,0.39,Tamil Nadu,Karur
TRN_EN_00152,Transport Services,English,Frequent breakdown of buses,Neutral,0.38,Tamil Nadu,Salem
TRN_EN_00153,Transport Services,English,Bus stop lacks proper shelter,Neutral,0.48,Tamil Nadu,Karur
TRN_EN_00154,Transport Services,English,Overcrowding in public buses,Neutral,0.41,Tamil Nadu,Trichy
TRN_EN_00155,Transport Services,English,Overcrowding in public buses,Negative,0.97,Tamil Nadu,Karur
TRN_EN_00156,Transport Services,English,Unsafe driving by bus driver,Negative,0.66,Tamil Nadu,Coimbatore
TRN_EN_00157,Transport Services,English,Poor condition of buses,Neutral,0.45,Tamil Nadu,Erode
TRN_EN_00158,Transport Services,English,Bus stop lacks proper shelter,Neutral,0.37,Tamil Nadu,Coimbatore
TRN_EN_00159,Transport Services,English,Poor condition of buses,Negative,0.83,Tamil Nadu,Erode
TRN_EN_00160,Transport Services,English,Bus conductor behaving rudely,Neutral,0.39,Tamil Nadu,Karur
TRN_EN_00161,Transport Services,English,No bus service available for this route,Negative,0.81,Tamil Nadu,Salem
TRN_EN_00162,Transport Services,English,Unsafe driving by bus driver,Negative,0.81,Tamil Nadu,Coimbatore
TRN_EN_00163,Transport Services,English,Unsafe driving by bus driver,Neutral,0.36,Tamil Nadu,Erode
TRN_EN_00164,Transport Services,English,Government bus not running on scheduled time,Negative,0.92,Tamil Nadu,Erode
TRN_EN_00165,Transport Services,English,Government bus not running on scheduled time,Negative,0.93,Tamil Nadu,Salem
TRN_EN_00166,Transport Services,English,Overcrowding in public buses,Neutral,0.3,Tamil Nadu,Trichy
TRN_EN_00167,Transport Services,English,No bus service available for this route,Neutral,0.43,Tamil Nadu,Coimbatore
TRN_EN_00168,Transport Services,English,Government bus not running on scheduled time,Negative,0.9,Tamil Nadu,Coimbatore
TRN_EN_00169,Transport Services,English,Delay in issuing bus passes,Negative,0.7,Tamil Nadu,Coimbatore
TRN_EN_00170,Transport Services,English,No bus service available for this route,Negative,0.97,Tamil Nadu,Salem
TRN_EN_00171,Transport Services,English,Government bus not running on scheduled time,Negative,0.64,Tamil Nadu,Coimbatore
TRN_EN_00172,Transport Services,English,Unsafe driving by bus driver,Neutral,0.42,Tamil Nadu,Salem
TRN_EN_00173,Transport Services,English,Bus fare increased without notice,Negative,0.99,Tamil Nadu,Coimbatore
TRN_EN_00174,Transport Services,English,Frequent breakdown of buses,Negative,0.61,Tamil Nadu,Karur
TRN_EN_00175,Transport Services,English,No bus service available for this route,Negative,0.88,Tamil Nadu,Coimbatore
TRN_EN_00176,Transport Services,English,Bus stop lacks proper shelter,Neutral,0.56,Tamil Nadu,Trichy
TRN_EN_00177,Transport Services,English,Bus conductor behaving rudely,Negative,0.9,Tamil Nadu,Karur
TRN_EN_00178,Transport Services,English,Overcrowding in public buses,Negative,0.98,Tamil Nadu,Karur
TRN_EN_00179,Transport Services,English,Frequent breakdown of buses,Negative,0.92,Tamil Nadu,Coimbatore
TRN_EN_00180,Transport Services,English,Overcrowding in public buses,Negative,0.85,Tamil Nadu,Salem
TRN_EN_00181,Transport Services,English,Frequent breakdown of buses,Neutral,0.44,Tamil Nadu,Salem
TRN_EN_00182,Transport Services,English,No bus service available for this route,Neutral,0.5,Tamil Nadu,Salem
TRN_EN_00183,Transport Services,English,Government bus not running on scheduled time,Neutral,0.34,Tamil Nadu,Erode
TRN_EN_00184,Transport Services,English,Poor condition of buses,Negative,0.8,Tamil Nadu,Salem
TRN_EN_00185,Transport Services,English,No bus service available for this route,Neutral,0.53,Tamil Nadu,Coimbatore
TRN_EN_00186,Transport Services,English,Frequent breakdown of buses,Neutral,0.45,Tamil Nadu,Erode
TRN_EN_00187,Transport Services,English,Unsafe driving by bus driver,Negative,0.61,Tamil Nadu,Erode
TRN_EN_00188,Transport Services,English,Bus stop lacks proper shelter,Neutral,0.31,Tamil Nadu,Salem
TRN_EN_00189,Transport Services,English,Bus conductor behaving rudely,Negative,0.88,Tamil Nadu,Trichy
TRN_EN_00190,Transport Services,English,Overcrowding in public buses,Negative,0.73,Tamil Nadu,Salem
TRN_EN_00191,Transport Services,English,Unsafe driving by bus driver,Negative,0.69,Tamil Nadu,Erode
TRN_EN_00192,Transport Services,English,Government bus not running on scheduled time,Neutral,0.34,Tamil Nadu,Trichy
TRN_EN_00193,Transport Services,English,Bus stop lacks proper shelter,Neutral,0.43,Tamil Nadu,Trichy
TRN_EN_00194,Transport Services,English,No bus service available for this route,Negative,0.88,Tamil Nadu,Salem
TRN_EN_00195,Transport Services,English,No bus service available for this route,Neutral,0.56,Tamil Nadu,Trichy
TRN_EN_00196,Transport Services,English,Bus conductor behaving rudely,Negative,0.77,Tamil Nadu,Coimbatore
TRN_EN_00197,Transport Services,English,Poor condition of buses,Negative,0.64,Tamil Nadu,Coimbatore
TRN_EN_00198,Transport Services,English,Bus stop lacks proper shelter,Negative,0.99,Tamil Nadu,Karur
TRN_EN_00199,Transport Services,English,Bus fare increased without notice,Neutral,0.47,Tamil Nadu,Salem
TRN_EN_00200,Transport Services,English,Bus stop lacks proper shelter,Negative,0.73,Tamil Nadu,Coimbatore
TRN_EN_00201,Transport Services,English,Government bus not running on scheduled time,Neutral,0.34,Tamil Nadu,Trichy
TRN_EN_00202,Transport Services,English,Unsafe driving by bus driver,Negative,0.75,Tamil Nadu,Karur
TRN_EN_00203,Transport Services,English,Government bus not running on scheduled time,Neutral,0.56,Tamil Nadu,Erode
TRN_EN_00204,Transport Services,English,Poor condition of buses,Negative,0.73,Tamil Nadu,Trichy
TRN_EN_00205,Transport Services,English,Bus conductor behaving rudely,Neutral,0.51,Tamil Nadu,Coimbatore
TRN_EN_00206,Transport Services,English,Bus stop lacks proper shelter,Neutral,0.37,Tamil Nadu,Karur
TRN_EN_00207,Transport Services,English,Unsafe driving by bus driver,Negative,1.0,Tamil Nadu,Karur
TRN_EN_00208,Transport Services,English,Bus conductor behaving rudely,Negative,0.67,Tamil Nadu,Karur
TRN_EN_00209,Transport Services,English,Frequent breakdown of buses,Negative,0.69,Tamil Nadu,Trichy
TRN_EN_00210,Transport Services,English,Bus conductor behaving rudely,Negative,0.65,Tamil Nadu,Karur
TRN_EN_00211,Transport Services,English,Bus stop lacks proper shelter,Negative,0.6,Tamil Nadu,Coimbatore
TRN_EN_00212,Transport Services,English,Unsafe driving by bus driver,Negative,0.72,Tamil Nadu,Erode
TRN_EN_00213,Transport Services,English,Delay in issuing bus passes,Neutral,0.59,Tamil Nadu,Salem
TRN_EN_00214,Transport Services,English,Delay in issuing bus passes,Negative,0.78,Tamil Nadu,Karur
TRN_EN_00215,Transport Services,English,Overcrowding in public buses,Neutral,0.35,Tamil Nadu,Salem
TRN_EN_00216,Transport Services,English,Frequent breakdown of buses,Negative,0.72,Tamil Nadu,Karur
TRN_EN_00217,Transport Services,English,Overcrowding in public buses,Neutral,0.32,Tamil Nadu,Trichy
TRN_EN_00218,Transport Services,English,Bus stop lacks proper shelter,Negative,0.97,Tamil Nadu,Coimbatore
TRN_EN_00219,Transport Services,English,No bus service available for this route,Neutral,0.45,Tamil Nadu,Karur
TRN_EN_00220,Transport Services,English,Delay in issuing bus passes,Negative,0.79,Tamil Nadu,Salem
TRN_EN_00221,Transport Services,English,Bus fare increased without notice,Neutral,0.31,Tamil Nadu,Coimbatore
TRN_EN_00222,Transport Services,English,Poor condition of buses,Neutral,0.36,Tamil Nadu,Coimbatore
TRN_EN_00223,Transport Services,English,Unsafe driving by bus driver,Negative,0.84,Tamil Nadu,Erode
TRN_EN_00224,Transport Services,English,Frequent breakdown of buses,Neutral,0.54,Tamil Nadu,Coimbatore
TRN_EN_00225,Transport Services,English,Frequent breakdown of buses,Neutral,0.36,Tamil Nadu,Trichy
TRN_EN_00226,Transport Services,English,Bus conductor behaving rudely,Negative,0.9,Tamil Nadu,Salem
TRN_EN_00227,Transport Services,English,Bus stop lacks proper shelter,Neutral,0.46,Tamil Nadu,Salem
TRN_EN_00228,Transport Services,English,Unsafe driving by bus driver,Neutral,0.36,Tamil Nadu,Erode
TRN_EN_00229,Transport Services,English,Bus conductor behaving rudely,Neutral,0.31,Tamil Nadu,Karur
TRN_EN_00230,Transport Services,English,Overcrowding in public buses,Neutral,0.34,Tamil Nadu,Salem
TRN_EN_00231,Transport Services,English,Overcrowding in public buses,Neutral,0.36,Tamil Nadu,Coimbatore
TRN_EN_00232,Transport Services,English,Delay in issuing bus passes,Neutral,0.48,Tamil Nadu,Karur
TRN_EN_00233,Transport Services,English,Frequent breakdown of buses,Neutral,0.32,Tamil Nadu,Trichy
TRN_EN_00234,Transport Services,English,Bus stop lacks proper shelter,Neutral,0.44,Tamil Nadu,Trichy
TRN_EN_00235,Transport Services,English,Bus stop lacks proper shelter,Negative,0.77,Tamil Nadu,Karur
TRN_EN_00236,Transport Services,English,Frequent breakdown of buses,Negative,0.64,Tamil Nadu,Salem
TRN_EN_00237,Transport Services,English,No bus service available for this route,Neutral,0.36,Tamil Nadu,Erode
TRN_EN_00238,Transport Services,English,Delay in issuing bus passes,Negative,0.68,Tamil Nadu,Erode
TRN_EN_00239,Transport Services,English,Bus conductor behaving rudely,Neutral,0.36,Tamil Nadu,Erode
TRN_EN_00240,Transport Services,English,Unsafe driving by bus driver,Neutral,0.54,Tamil Nadu,Trichy
TRN_EN_00241,Transport Services,English,Bus conductor behaving rudely,Negative,0.78,Tamil Nadu,Coimbatore
TRN_EN_00242,Transport Services,English,Bus conductor behaving rudely,Neutral,0.48,Tamil Nadu,Karur
TRN_EN_00243,Transport Services,English,Bus stop lacks proper shelter,Negative,0.66,Tamil Nadu,Coimbatore
TRN_EN_00244,Transport Services,English,Bus fare increased without notice,Neutral,0.42,Tamil Nadu,Trichy
TRN_EN_00245,Transport Services,English,Frequent breakdown of buses,Negative,0.99,Tamil Nadu,Coimbatore
TRN_EN_00246,Transport Services,English,Delay in issuing bus passes,Negative,0.85,Tamil Nadu,Karur
TRN_EN_00247,Transport Services,English,Government bus not running on scheduled time,Negative,0.81,Tamil Nadu,Karur
TRN_EN_00248,Transport Services,English,Poor condition of buses,Neutral,0.48,Tamil Nadu,Erode
TRN_EN_00249,Transport Services,English,Bus fare increased without notice,Negative,0.64,Tamil Nadu,Karur
TRN_EN_00250,Transport Services,English,Government bus not running on scheduled time,Neutral,0.45,Tamil Nadu,Karur
TRN_EN_00251,Transport Services,English,No bus service available for this route,Neutral,0.5,Tamil Nadu,Erode
TRN_EN_00252,Transport Services,English,Frequent breakdown of buses,Neutral,0.43,Tamil Nadu,Karur
TRN_EN_00253,Transport Services,English,Frequent breakdown of buses,Negative,0.92,Tamil Nadu,Erode
TRN_EN_00254,Transport Services,English,No bus service available for this route,Neutral,0.54,Tamil Nadu,Coimbatore
TRN_EN_00255,Transport Services,English,Delay in issuing bus passes,Negative,0.92,Tamil Nadu,Erode
TRN_EN_00256,Transport Services,English,No bus service available for this route,Neutral,0.56,Tamil Nadu,Salem
TRN_EN_00257,Transport Services,English,Unsafe driving by bus driver,Negative,0.71,Tamil Nadu,Trichy
TRN_EN_00258,Transport Services,English,Poor condition of buses,Neutral,0.38,Tamil Nadu,Coimbatore
TRN_EN_00259,Transport Services,English,Bus stop lacks proper shelter,Negative,0.84,Tamil Nadu,Erode
TRN_EN_00260,Transport Services,English,Unsafe driving by bus driver,Neutral,0.58,Tamil Nadu,Erode
TRN_EN_00261,Transport Services,English,Overcrowding in public buses,Neutral,0.34,Tamil Nadu,Karur
TRN_EN_00262,Transport Services,English,Bus fare increased without notice,Neutral,0.53,Tamil Nadu,Salem
TRN_EN_00263,Transport Services,English,Poor condition of buses,Negative,0.82,Tamil Nadu,Trichy
TRN_EN_00264,Transport Services,English,Unsafe driving by bus driver,Neutral,0.33,Tamil Nadu,Erode
TRN_EN_00265,Transport Services,English,No bus service available for this route,Negative,0.66,Tamil Nadu,Salem
TRN_EN_00266,Transport Services,English,Poor condition of buses,Negative,0.96,Tamil Nadu,Trichy
TRN_EN_00267,Transport Services,English,Frequent breakdown of buses,Negative,0.61,Tamil Nadu,Salem
